Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ANTHEM,NSE:ANTHEM,52,PURE FIRST BREAK,0,15-09-2025,06-04-2026,16,809.2,752.9,7.48,10%,"1,998,261,168"
ALKYLAMINE,NSE:ALKYLAMINE,52,PURE FIRST BREAK,0,04-08-2025,04-05-2026,12,1785.6,1758.77,1.53,10%,"474,958,880"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,12,2747.3,2632.11,4.38,10%,"24,944,443,217"
VARDHACRLC,NSE:VARDHACRLC,52,PURE FIRST BREAK,0,08-09-2025,04-05-2026,12,44.91,42.76,5.02,10%,"24,994,121"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,04-08-2025,11-05-2026,11,98.87,94.48,4.65,10%,"17,583,635"
PAGEIND,NSE:PAGEIND,52,PURE FIRST BREAK,0,25-08-2025,18-05-2026,10,40375.0,38911.21,3.76,10%,"4,388,520,250"
IZMO,NSE:IZMO,52,PURE FIRST BREAK,0,29-09-2025,01-06-2026,8,992.9,930.01,6.76,10%,"455,612,034"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,8,1525.6,1488.87,2.47,10%,"237,014,161"
CARTRADE,NSE:CARTRADE,52,PURE FIRST BREAK,0,17-11-2025,08-06-2026,7,2719.6,2496.48,8.94,10%,"24,070,837,795"
JASH,NSE:JASH,52,PURE FIRST BREAK,0,04-08-2025,08-06-2026,7,504.55,483.41,4.37,10%,"264,433,135"
ACE,NSE:ACE,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,6,1070.3,991.38,7.96,10%,"2,451,694,580"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,6,738.55,712.87,3.6,10%,"6,596,607,369"
INDOSTAR,NSE:INDOSTAR,52,PURE FIRST BREAK,0,04-08-2025,15-06-2026,6,250.0,248.95,0.42,10%,"445,728,750"
TCPLPACK,NSE:TCPLPACK,52,PURE FIRST BREAK,0,20-10-2025,15-06-2026,6,3153.4,3016.99,4.52,10%,"37,471,851"
KICL,NSE:KICL,52,PURE FIRST BREAK,0,27-10-2025,22-06-2026,5,5498.5,5327.12,3.22,10%,"28,383,257"
MEDANTA,NSE:MEDANTA,52,PURE FIRST BREAK,0,04-08-2025,22-06-2026,5,1405.6,1295.48,8.5,10%,"2,022,769,407"
SUNDRMFAST,NSE:SUNDRMFAST,52,PURE FIRST BREAK,0,15-09-2025,22-06-2026,5,977.45,930.17,5.08,10%,"256,312,807"
3MINDIA,NSE:3MINDIA,52,PURE FIRST BREAK,0,09-02-2026,29-06-2026,4,34615.0,34316.62,0.87,10%,"455,256,480"
AVG,NSE:AVG,52,PURE FIRST BREAK,0,06-10-2025,29-06-2026,4,204.15,193.38,5.57,10%,"12,264,923"
CHOICEIN,NSE:CHOICEIN,52,PURE FIRST BREAK,0,05-01-2026,29-06-2026,4,822.95,760.77,8.17,10%,"2,466,767,150"
DLF,NSE:DLF,52,PURE FIRST BREAK,0,04-08-2025,29-06-2026,4,659.3,655.81,0.53,10%,"10,871,798,121"
EMIL,NSE:EMIL,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,4,130.16,127.39,2.18,10%,"1,713,113,904"
ETERNAL,NSE:ETERNAL,52,PURE FIRST BREAK,0,13-10-2025,29-06-2026,4,302.45,283.01,6.87,10%,"71,791,328,728"
MAHLIFE,NSE:MAHLIFE,52,PURE FIRST BREAK,0,01-12-2025,29-06-2026,4,392.65,371.45,5.71,10%,"405,042,028"
SUPRAJIT,NSE:SUPRAJIT,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,4,504.6,482.9,4.49,10%,"178,089,994"
TTKPRESTIG,NSE:TTKPRESTIG,52,PURE FIRST BREAK,0,27-10-2025,29-06-2026,4,641.6,631.9,1.54,10%,"9,037,649,757"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,3,624.5,585.44,6.67,10%,"9,505,866,094"
MAGSON,NSE:MAGSON,52,PURE FIRST BREAK,0,13-04-2026,06-07-2026,3,180.0,177.0,1.69,10%,"21,960,000"
SUMICHEM,NSE:SUMICHEM,52,PURE FIRST BREAK,0,04-08-2025,06-07-2026,3,510.3,509.07,0.24,10%,"2,830,810,596"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,2,1845.5,1766.44,4.48,10%,"3,057,404,786"
LXCHEM,NSE:LXCHEM,52,PURE FIRST BREAK,0,15-09-2025,13-07-2026,2,178.48,175.47,1.72,10%,"4,571,470,063"
TANLA,NSE:TANLA,52,PURE FIRST BREAK,0,15-09-2025,13-07-2026,2,586.55,580.67,1.01,10%,"4,020,141,471"
TIMETECHNO,NSE:TIMETECHNO,52,PURE FIRST BREAK,0,22-09-2025,13-07-2026,2,208.56,196.16,6.32,10%,"4,920,741,015"
