Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
ITC,NSE:ITC,DAILY,180d,282.65,282.57,0.03,26421.9,04-06-2026,275.05,67,12
FORTIS,NSE:FORTIS,DAILY,180d,945.15,927.65,1.89,20955.9,02-04-2026,765.99,130,2
ASHAPURMIN,NSE:ASHAPURMIN,DAILY,180d,644.7,640.29,0.69,15952.9,30-03-2026,455.1,133,1
COCHINSHIP,NSE:COCHINSHIP,DAILY,180d,1502.0,1482.02,1.35,9571.5,30-03-2026,1187.0,133,22
POKARNA,NSE:POKARNA,DAILY,180d,959.0,945.84,1.39,8302.4,02-02-2026,692.17,189,75
IRCTC,NSE:IRCTC,DAILY,180d,522.25,521.06,0.23,6435.5,30-03-2026,492.65,133,50
JPPOWER,NSE:JPPOWER,DAILY,180d,17.8,17.6,1.14,6129.4,09-03-2026,13.15,154,10
IRFC,NSE:IRFC,DAILY,180d,88.5,87.97,0.6,5523.5,08-07-2026,86.93,33,3
BANCOINDIA,NSE:BANCOINDIA,DAILY,180d,627.5,623.83,0.59,4409.5,30-03-2026,502.0,133,2
CELLO,NSE:CELLO,DAILY,180d,360.15,354.65,1.55,3523.9,09-07-2026,354.93,32,10
TENNIND,NSE:TENNIND,DAILY,180d,554.45,545.27,1.68,3259.0,18-12-2025,438.05,235,7
VINCOFE,NSE:VINCOFE,DAILY,180d,147.11,144.64,1.71,2507.7,16-03-2026,120.24,147,6
APTUS,NSE:APTUS,DAILY,180d,253.25,250.71,1.01,2427.6,30-03-2026,191.24,133,0
BHARTIHEXA,NSE:BHARTIHEXA,DAILY,180d,1507.0,1496.45,0.71,2352.0,29-06-2026,1414.44,42,0
SURAKSHA,NSE:SURAKSHA,DAILY,180d,265.5,265.28,0.08,2179.7,30-03-2026,224.1,133,32
CEIGALL,NSE:CEIGALL,DAILY,180d,319.8,318.34,0.46,1943.8,09-12-2025,222.61,244,2
MOIL,NSE:MOIL,DAILY,180d,283.85,282.91,0.33,1909.5,17-03-2026,242.35,146,26
NSLNISP,NSE:NSLNISP,DAILY,180d,44.67,44.41,0.59,1841.3,30-03-2026,33.01,133,29
WALCHANNAG,NSE:WALCHANNAG,DAILY,180d,236.89,236.05,0.36,1820.0,30-03-2026,131.15,133,9
NATCOPHARM,NSE:NATCOPHARM,DAILY,180d,910.5,907.97,0.28,1812.5,17-11-2025,802.78,266,20
NORTHARC,NSE:NORTHARC,DAILY,180d,285.35,284.05,0.46,1803.5,30-03-2026,206.0,133,2
ASIANTILES,NSE:ASIANTILES,DAILY,180d,53.84,52.91,1.77,1568.5,09-07-2026,47.35,32,5
TEGA,NSE:TEGA,DAILY,180d,1633.6,1612.39,1.32,1356.4,29-05-2026,1522.2,73,14
TVSELECT,NSE:TVSELECT,DAILY,180d,458.9,455.51,0.74,1268.5,05-03-2026,336.2,158,1
SUBROS,NSE:SUBROS,DAILY,180d,778.15,772.61,0.72,1196.2,30-03-2026,622.1,133,11
FEDFINA,NSE:FEDFINA,DAILY,180d,149.9,148.07,1.24,1171.4,09-03-2026,119.07,154,1
RENUKA,NSE:RENUKA,DAILY,180d,22.44,22.27,0.74,1127.6,03-06-2026,21.05,68,11
BLUEDART,NSE:BLUEDART,DAILY,180d,5190.5,5112.52,1.53,1091.5,08-06-2026,4628.5,63,2
WAKEFIT,NSE:WAKEFIT,DAILY,180d,127.17,127.15,0.02,1021.5,08-06-2026,111.4,63,1
DOLLAR,NSE:DOLLAR,DAILY,180d,278.5,276.62,0.68,932.0,30-03-2026,217.93,133,60
STYRENIX,NSE:STYRENIX,DAILY,180d,2264.8,2259.68,0.23,907.4,30-03-2026,1761.86,133,2
NITCO,NSE:NITCO,DAILY,180d,96.91,95.22,1.77,753.9,13-03-2026,64.0,150,0
ORIANA,NSE:ORIANA,DAILY,180d,1421.25,1409.58,0.83,676.9,08-07-2026,1402.0,33,5
IRMENERGY,NSE:IRMENERGY,DAILY,180d,294.45,290.83,1.24,610.3,30-03-2026,165.4,133,56
FIRSTCRY,NSE:FIRSTCRY,DAILY,180d,212.78,208.8,1.91,549.8,09-07-2026,202.56,32,1
GHCL,NSE:GHCL,DAILY,180d,434.45,429.28,1.2,526.7,11-06-2026,405.66,60,2
BOMDYEING,NSE:BOMDYEING,DAILY,180d,119.95,119.58,0.31,480.8,30-03-2026,91.69,133,1
SIGNPOST,NSE:SIGNPOST,DAILY,180d,267.7,266.73,0.37,418.9,21-01-2026,191.41,201,2
EFCIL,NSE:EFCIL,DAILY,180d,183.59,183.46,0.07,364.8,15-05-2026,171.55,87,1
COFFEEDAY,NSE:COFFEEDAY,DAILY,180d,31.07,30.78,0.93,363.3,30-03-2026,21.0,133,7
FRONTSP,NSE:FRONTSP,DAILY,180d,1407.1,1388.44,1.34,283.9,19-06-2026,1376.0,52,12
VISHNU,NSE:VISHNU,DAILY,180d,584.3,581.5,0.48,272.3,09-03-2026,471.2,154,1
ELITECON,NSE:ELITECON,DAILY,180d,17.28,17.27,0.06,197.2,13-07-2026,19.26,28,14
