Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
COCHINSHIP,NSE:COCHINSHIP,DAILY,180d,1490.0,1481.95,0.54,49947.5,30-03-2026,1187.0,129,22
JIOFIN,NSE:JIOFIN,DAILY,365d,263.1,261.43,0.64,41504.6,03-03-2025,198.34,521,130
BDL,NSE:BDL,DAILY,180d,1299.0,1282.95,1.25,36319.9,30-03-2026,1086.0,129,17
ITC,NSE:ITC,DAILY,180d,285.9,282.57,1.18,35587.8,04-06-2026,275.05,63,12
IDEA,NSE:IDEA,DAILY,180d,12.63,12.48,1.22,25833.1,02-04-2026,8.13,126,0
RVNL,NSE:RVNL,DAILY,180d,235.0,231.83,1.37,15809.3,11-06-2026,221.55,56,25
SRF,NSE:SRF,DAILY,180d,2624.9,2618.91,0.23,14452.1,06-04-2026,2350.53,122,1
NH,NSE:NH,DAILY,180d,1885.0,1865.37,1.05,13253.7,02-04-2026,1585.49,126,0
IRFC,NSE:IRFC,DAILY,180d,89.29,87.95,1.52,6367.2,08-07-2026,86.93,29,3
GREAVESCOT,NSE:GREAVESCOT,DAILY,180d,201.55,198.93,1.32,4575.9,30-03-2026,119.01,129,1
HUDCO,NSE:HUDCO,DAILY,180d,202.11,200.41,0.85,4047.7,30-03-2026,157.99,129,5
BHARTIHEXA,NSE:BHARTIHEXA,DAILY,180d,1514.5,1496.37,1.21,3508.8,29-06-2026,1414.44,38,0
HDBFS,NSE:HDBFS,DAILY,180d,674.9,674.11,0.12,2436.6,30-03-2026,553.72,129,9
GICRE,NSE:GICRE,DAILY,180d,358.85,355.56,0.92,2130.8,17-06-2026,346.7,50,0
BOMDYEING,NSE:BOMDYEING,DAILY,180d,120.48,119.59,0.75,2059.9,30-03-2026,91.69,129,1
NATCOPHARM,NSE:NATCOPHARM,DAILY,180d,912.5,907.97,0.5,1913.9,17-11-2025,802.78,262,20
NSLNISP,NSE:NSLNISP,DAILY,180d,44.81,44.42,0.88,1721.1,30-03-2026,33.01,129,29
V2RETAIL,NSE:V2RETAIL,DAILY,180d,218.31,214.23,1.91,1517.3,23-03-2026,172.03,136,0
GRMOVER,NSE:GRMOVER,DAILY,180d,90.09,88.88,1.36,1209.3,11-06-2026,81.95,56,1
DOLLAR,NSE:DOLLAR,DAILY,180d,281.9,276.59,1.92,1175.0,30-03-2026,217.93,129,61
RATNAMANI,NSE:RATNAMANI,DAILY,180d,2370.6,2333.94,1.57,822.7,11-02-2026,1936.5,176,0
RAYMONDLSL,NSE:RAYMONDLSL,DAILY,180d,745.55,734.66,1.48,517.2,29-05-2026,695.37,69,19
BBTC,NSE:BBTC,DAILY,180d,1498.0,1488.63,0.63,440.8,30-03-2026,1314.6,129,2
GKENERGY,NSE:GKENERGY,DAILY,180d,130.15,129.58,0.44,421.3,02-04-2026,87.2,126,2
ORIANA,NSE:ORIANA,DAILY,180d,1430.65,1411.95,1.32,345.5,08-07-2026,1402.0,28,5
OMPOWER,NSE:OMPOWER,DAILY,180d,172.57,172.45,0.07,317.3,03-06-2026,167.0,64,15
SPANDANA,NSE:SPANDANA,DAILY,180d,256.75,254.43,0.91,305.0,30-03-2026,181.1,129,6
WELSPLSOL,NSE:WELSPLSOL,DAILY,180d,50.02,50.01,0.01,265.3,21-04-2026,36.25,107,2
ZOTA,NSE:ZOTA,DAILY,180d,1246.4,1246.13,0.02,206.9,23-03-2026,1026.2,136,6
SIGNPOST,NSE:SIGNPOST,DAILY,180d,268.1,266.8,0.49,191.4,21-01-2026,191.41,197,2
DIGITIDE,NSE:DIGITIDE,DAILY,180d,99.0,97.28,1.77,181.7,23-03-2026,69.9,136,3
FRONTSP,NSE:FRONTSP,DAILY,180d,1409.7,1388.73,1.51,156.0,19-06-2026,1376.0,48,12
JAGRAN,NSE:JAGRAN,DAILY,180d,62.78,62.76,0.03,118.6,27-03-2026,51.89,132,3
FEDDERSHOL,NSE:FEDDERSHOL,DAILY,180d,42.34,42.08,0.62,117.3,27-05-2026,32.06,71,2
DISAQ,NSE:DISAQ,DAILY,180d,11769.0,11662.03,0.92,102.9,08-06-2026,10676.97,59,0
