Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
GANESHCP,NSE:GANESHCP,180,PURE FIRST BREAK,0,12-12-2025,06-04-2026,65,200.85,197.43,1.73,10%,"13,008,452"
NACLIND,NSE:NACLIND,180,PURE FIRST BREAK,0,08-01-2026,06-04-2026,65,164.99,158.28,4.24,10%,"56,801,769"
BOSCHLTD,NSE:BOSCHLTD,180,PURE FIRST BREAK,0,02-01-2026,08-04-2026,63,37790.0,36554.31,3.38,10%,"1,833,721,960"
GAIL,NSE:GAIL,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,63,168.01,157.99,6.34,10%,"1,909,218,031"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,63,3917.5,3869.1,1.25,10%,"7,964,551,725"
ELLEN,NSE:ELLEN,180,PURE FIRST BREAK,0,16-12-2025,10-04-2026,61,266.7,253.03,5.4,10%,"106,147,405"
MGL,NSE:MGL,180,PURE FIRST BREAK,0,27-02-2026,10-04-2026,61,1080.5,1075.3,0.48,10%,"150,985,828"
SEJALLTD,NSE:SEJALLTD,180,PURE FIRST BREAK,0,24-12-2025,10-04-2026,61,686.25,658.38,4.23,10%,"23,740,819"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,56,2715.1,2495.9,8.78,10%,"3,789,660,694"
BFUTILITIE,NSE:BFUTILITIE,180,PURE FIRST BREAK,0,24-12-2025,15-04-2026,56,596.2,560.36,6.4,10%,"41,628,473"
BLUEJET,NSE:BLUEJET,180,PURE FIRST BREAK,0,22-12-2025,16-04-2026,55,469.75,432.32,8.66,10%,"264,398,788"
VMART,NSE:VMART,180,PURE FIRST BREAK,0,12-12-2025,20-04-2026,51,690.85,633.13,9.12,10%,"153,897,195"
AJAXENGG,NSE:AJAXENGG,180,PURE FIRST BREAK,0,12-12-2025,21-04-2026,50,563.5,524.96,7.34,10%,"12,478,144"
EVEREADY,NSE:EVEREADY,180,PURE FIRST BREAK,0,05-02-2026,21-04-2026,50,334.15,329.21,1.5,10%,"155,448,916"
INOXGREEN,NSE:INOXGREEN,180,PURE FIRST BREAK,0,23-12-2025,21-04-2026,50,178.31,172.39,3.44,10%,"535,964,547"
JUBLPHARMA,NSE:JUBLPHARMA,180,PURE FIRST BREAK,0,07-01-2026,22-04-2026,49,964.45,936.45,2.99,10%,"53,526,011"
TITAGARH,NSE:TITAGARH,180,PURE FIRST BREAK,0,30-12-2025,24-04-2026,47,833.75,784.36,6.3,10%,"374,676,411"
GUJTHEM,NSE:GUJTHEM,180,PURE FIRST BREAK,0,26-12-2025,28-04-2026,43,384.05,376.87,1.91,10%,"48,639,931"
RBA,NSE:RBA,180,PURE FIRST BREAK,0,16-01-2026,29-04-2026,42,68.2,65.66,3.88,10%,"140,222,604"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,15-12-2025,04-05-2026,37,636.0,613.18,3.72,10%,"41,345,724"
YESBANK,NSE:YESBANK,180,PURE FIRST BREAK,0,19-01-2026,05-05-2026,36,22.6,21.19,6.67,10%,"2,206,010,988"
GANESHHOU,NSE:GANESHHOU,180,PURE FIRST BREAK,0,12-12-2025,07-05-2026,34,766.75,699.59,9.6,10%,"22,563,152"
RITCO,NSE:RITCO,180,PURE FIRST BREAK,0,15-12-2025,07-05-2026,34,249.0,243.72,2.16,10%,"15,900,642"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,12-12-2025,07-05-2026,34,1384.8,1357.79,1.99,10%,"20,388,411"
GEOJITFSL,NSE:GEOJITFSL,180,PURE FIRST BREAK,0,17-12-2025,13-05-2026,28,72.24,71.94,0.41,10%,"19,433,354"
KILITCH,NSE:KILITCH,180,PURE FIRST BREAK,0,05-02-2026,18-05-2026,23,183.42,173.92,5.46,10%,"70,679,062"
HARIOMPIPE,NSE:HARIOMPIPE,180,PURE FIRST BREAK,0,16-01-2026,22-05-2026,19,395.1,372.76,5.99,10%,"222,207,009"
RHETAN,NSE:RHETAN,180,PURE FIRST BREAK,0,04-05-2026,22-05-2026,19,30.83,29.48,4.58,10%,"101,614,200"
TRAVELFOOD,NSE:TRAVELFOOD,180,PURE FIRST BREAK,0,17-04-2026,26-05-2026,15,1235.7,1221.79,1.14,10%,"218,374,131"
ARROWGREEN,NSE:ARROWGREEN,180,PURE FIRST BREAK,0,11-05-2026,29-05-2026,12,591.0,585.46,0.95,10%,"134,391,036"
PARAGMILK,NSE:PARAGMILK,180,PURE FIRST BREAK,0,12-12-2025,02-06-2026,8,237.74,234.7,1.3,10%,"95,687,024"
IPCALAB,NSE:IPCALAB,180,PURE FIRST BREAK,0,20-05-2026,04-06-2026,6,1630.2,1623.92,0.39,10%,"280,686,197"
