Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
VISHNUINFR,NSE:VISHNUINFR,180,PURE FIRST BREAK,0,19-02-2026,07-04-2026,125,160.75,157.96,1.77,10%,"16,557,250"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,125,4037.4,3912.07,3.2,10%,"5,657,547,922"
AHLUCONT,NSE:AHLUCONT,180,PURE FIRST BREAK,0,13-02-2026,10-04-2026,122,829.9,807.43,2.78,10%,"15,841,132"
CCAVENUE,NSE:CCAVENUE,180,PURE FIRST BREAK,0,13-02-2026,24-06-2026,47,17.54,16.28,7.73,10%,"295,068,244"
ABREL,NSE:ABREL,180,PURE FIRST BREAK,0,07-05-2026,01-07-2026,40,1393.2,1379.25,1.01,10%,"97,997,685"
USHAMART,NSE:USHAMART,180,PURE FIRST BREAK,0,04-06-2026,02-07-2026,39,516.8,509.28,1.48,10%,"188,245,946"
KCK,NSE:KCK,180,PURE FIRST BREAK,0,06-03-2026,10-07-2026,31,16.55,15.87,4.31,10%,"10,881,624"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,28,121.97,121.65,0.27,10%,"207,943,362"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,14,218.13,207.61,5.07,10%,"14,623,217"
ARIS,NSE:ARIS,180,PURE FIRST BREAK,0,11-05-2026,28-07-2026,13,136.5,128.47,6.25,10%,"231,566,654"
KAYNES,NSE:KAYNES,180,PURE FIRST BREAK,0,08-05-2026,29-07-2026,13,3717.7,3537.05,5.11,10%,"7,979,351,453"
NATIONALUM,NSE:NATIONALUM,180,PURE FIRST BREAK,0,02-06-2026,03-08-2026,8,388.0,370.03,4.86,10%,"3,164,262,220"
APARINDS,NSE:APARINDS,180,PURE FIRST BREAK,0,24-06-2026,04-08-2026,6,16448.0,15156.43,8.52,10%,"2,823,825,536"
GRAPHITE,NSE:GRAPHITE,180,PURE FIRST BREAK,0,15-05-2026,04-08-2026,6,722.9,700.59,3.18,10%,"698,692,271"
HINDALCO,NSE:HINDALCO,180,PURE FIRST BREAK,0,29-05-2026,04-08-2026,7,1049.1,1018.49,3.01,10%,"5,069,082,177"
KEI,NSE:KEI,180,PURE FIRST BREAK,0,23-06-2026,04-08-2026,7,5645.0,5378.49,4.96,10%,"2,345,418,470"
