Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
KEI,NSE:KEI,DAILY,180d,4850.0,4829.92,0.42,115506.0,22-01-2026,3724.29,225,17
ANGELONE,NSE:ANGELONE,DAILY,180d,299.8,296.8,1.01,87764.5,13-03-2026,206.48,175,13
SBIN,NSE:SBIN,DAILY,180d,1016.1,1009.23,0.68,68328.3,18-05-2026,933.9,109,0
HDFCLIFE,NSE:HDFCLIFE,DAILY,180d,546.4,536.53,1.84,32872.6,04-08-2026,530.5,31,2
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,180d,5300.0,5217.56,1.58,32193.4,30-06-2026,4603.78,66,0
ULTRACEMCO,NSE:ULTRACEMCO,DAILY,180d,11408.0,11213.86,1.73,32041.6,23-03-2026,10118.47,165,10
CUMMINSIND,NSE:CUMMINSIND,DAILY,180d,5035.0,4946.36,1.79,24360.6,27-01-2026,3833.72,220,0
MUTHOOTFIN,NSE:MUTHOOTFIN,DAILY,180d,2913.8,2869.91,1.53,17001.6,03-08-2026,2671.0,32,0
INOXWIND,NSE:INOXWIND,DAILY,180d,74.4,73.2,1.64,16880.0,30-07-2026,73.81,36,11
TRENT,NSE:TRENT,DAILY,180d,2853.0,2827.06,0.92,16473.0,30-03-2026,2180.44,158,1
VEDL,NSE:VEDL,DAILY,180d,272.1,268.15,1.47,16306.2,17-07-2026,249.7,49,2
NESTLEIND,NSE:NESTLEIND,DAILY,180d,1410.5,1405.98,0.32,13741.9,02-04-2026,1153.85,155,1
IGL,NSE:IGL,DAILY,180d,158.04,157.24,0.51,12919.0,02-04-2026,141.74,155,47
HINDPETRO,NSE:HINDPETRO,DAILY,180d,356.5,354.88,0.46,11248.1,23-03-2026,300.71,165,1
UPL,NSE:UPL,DAILY,180d,582.15,577.9,0.74,10071.9,01-07-2026,557.75,65,15
ASTRAL,NSE:ASTRAL,DAILY,180d,1492.9,1471.66,1.44,9836.2,09-07-2026,1309.54,57,0
BALKRISIND,NSE:BALKRISIND,DAILY,180d,2284.6,2240.56,1.97,7413.3,11-06-2026,1963.17,85,9
GRAVITA,NSE:GRAVITA,DAILY,180d,1661.6,1656.71,0.3,7355.7,02-04-2026,1266.9,155,4
MRF,NSE:MRF,DAILY,180d,129945.0,129116.65,0.64,6050.2,29-05-2026,121787.44,98,3
PATANJALI,NSE:PATANJALI,DAILY,180d,342.5,336.4,1.81,5993.3,15-07-2026,326.06,51,0
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,376.8,371.42,1.45,5946.6,31-07-2026,357.93,35,1
SUPREMEIND,NSE:SUPREMEIND,DAILY,180d,3475.0,3438.52,1.06,4838.3,08-07-2026,3140.0,58,0
TIINDIA,NSE:TIINDIA,DAILY,180d,2698.0,2681.76,0.61,4670.7,27-01-2026,2161.89,220,1
V2RETAIL,NSE:V2RETAIL,DAILY,180d,216.5,214.55,0.91,3524.8,23-03-2026,172.03,165,0
CAMS,NSE:CAMS,DAILY,180d,748.8,746.01,0.37,3516.7,23-03-2026,606.32,165,2
ITCHOTELS,NSE:ITCHOTELS,DAILY,180d,161.23,159.12,1.33,3306.0,30-03-2026,136.41,158,4
HDBFS,NSE:HDBFS,DAILY,180d,682.7,674.94,1.15,2502.6,30-03-2026,553.72,158,9
MOSCHIP,NSE:MOSCHIP,DAILY,180d,212.22,211.01,0.57,2496.8,30-03-2026,146.8,158,15
GPIL,NSE:GPIL,DAILY,180d,240.67,236.34,1.83,2370.9,27-07-2026,229.6,39,3
CSBBANK,NSE:CSBBANK,DAILY,180d,328.55,324.48,1.25,2165.1,07-08-2026,315.25,28,1
EIDPARRY,NSE:EIDPARRY,DAILY,180d,781.35,768.56,1.66,2115.6,19-06-2026,698.2,77,0
MEDPLUS,NSE:MEDPLUS,DAILY,180d,676.35,669.19,1.07,2102.5,22-07-2026,653.0,44,7
PREMEXPLN,NSE:PREMEXPLN,DAILY,180d,664.0,656.07,1.21,2031.1,30-03-2026,378.4,158,4
GSFC,NSE:GSFC,DAILY,180d,162.88,161.98,0.56,1803.1,30-03-2026,138.83,158,52
ONESOURCE,NSE:ONESOURCE,DAILY,180d,1537.8,1509.81,1.85,1737.6,30-01-2026,1057.0,217,1
BALAJITELE,NSE:BALAJITELE,DAILY,180d,93.17,92.26,0.99,1421.8,30-03-2026,69.52,158,63
TIPSMUSIC,NSE:TIPSMUSIC,DAILY,180d,649.75,639.83,1.55,949.7,30-03-2026,481.15,158,2
GALAXYSURF,NSE:GALAXYSURF,DAILY,180d,2165.0,2129.32,1.68,947.7,30-03-2026,1492.96,158,9
JYOTHYLAB,NSE:JYOTHYLAB,DAILY,180d,201.54,197.96,1.81,947.2,01-07-2026,188.1,65,1
SANDHAR,NSE:SANDHAR,DAILY,180d,624.0,616.1,1.28,892.7,30-03-2026,424.0,158,10
5PAISA,NSE:5PAISA,DAILY,180d,342.1,339.38,0.8,882.9,30-03-2026,245.5,158,2
TRIDENT,NSE:TRIDENT,DAILY,180d,24.16,24.07,0.37,795.4,17-03-2026,21.53,171,2
RALLIS,NSE:RALLIS,DAILY,180d,208.82,208.74,0.04,755.8,07-08-2026,211.51,28,3
VINATIORGA,NSE:VINATIORGA,DAILY,180d,1310.7,1297.59,1.01,752.5,13-04-2026,1203.0,144,1
