Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,64,128.96,124.13,3.89,10%,"211,327,279"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,50,228.71,215.61,6.08,10%,"26,738,944"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,40,12071.0,11276.64,7.04,10%,"274,554,895"
JSWDULUX,NSE:JSWDULUX,180,PURE FIRST BREAK,0,03-07-2026,11-08-2026,35,3133.8,3130.25,0.11,10%,"159,645,176"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,36,487.6,465.54,4.74,10%,"631,832,088"
LGBBROSLTD,NSE:LGBBROSLTD,180,PURE FIRST BREAK,0,30-04-2026,19-08-2026,28,1706.7,1612.81,5.82,10%,"66,440,122"
MANINFRA,NSE:MANINFRA,180,PURE FIRST BREAK,0,08-05-2026,27-08-2026,19,124.83,117.67,6.09,10%,"216,541,356"
CEIGALL,NSE:CEIGALL,180,PURE FIRST BREAK,0,30-06-2026,04-09-2026,12,386.8,355.16,8.91,10%,"152,314,873"
FELIX,NSE:FELIX,180,PURE FIRST BREAK,0,22-04-2026,04-09-2026,11,211.35,200.39,5.47,10%,"35,084,101"
STAR,NSE:STAR,180,PURE FIRST BREAK,0,12-05-2026,07-09-2026,9,1183.9,1105.1,7.13,10%,"471,558,035"
GENESYS,NSE:GENESYS,180,PURE FIRST BREAK,0,22-06-2026,08-09-2026,8,276.71,268.45,3.08,10%,"281,711,801"
GOODLUCK,NSE:GOODLUCK,180,PURE FIRST BREAK,0,13-07-2026,08-09-2026,7,519.15,498.83,4.07,10%,"368,025,452"
MVKAGRO,NSE:MVKAGRO,180,PURE FIRST BREAK,0,02-04-2026,09-09-2026,6,284.85,269.54,5.68,10%,"108,271,487"
MAXESTATES,NSE:MAXESTATES,180,PURE FIRST BREAK,0,26-08-2026,10-09-2026,5,568.9,558.96,1.78,10%,"146,406,421"
PROZONER,NSE:PROZONER,180,PURE FIRST BREAK,0,29-04-2026,10-09-2026,5,52.72,50.39,4.62,10%,"16,403,143"
THEJO,NSE:THEJO,180,PURE FIRST BREAK,0,11-08-2026,10-09-2026,5,2175.2,2172.73,0.11,10%,"32,360,450"
