Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
WAL,NYSE:WAL,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,141,78.71,78.42,0.37,10%,"89,280,752"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,134,46.01,45.22,1.75,10%,"31,585,864"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,27-02-2026,15-06-2026,73,285.91,272.35,4.98,10%,"395,813,809"
QGEN,NYSE:QGEN,180,PURE FIRST BREAK,0,27-02-2026,24-06-2026,64,43.74,40.13,9.01,10%,"69,209,805"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,64,219.27,214.58,2.18,10%,"388,414,886"
BFAM,NYSE:BFAM,180,PURE FIRST BREAK,0,22-04-2026,26-06-2026,62,74.33,71.83,3.49,10%,"43,349,257"
MDT,NYSE:MDT,180,PURE FIRST BREAK,0,02-03-2026,02-07-2026,56,89.97,83.66,7.55,10%,"699,147,882"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,52,321.23,302.63,6.14,10%,"345,161,647"
DG,NYSE:DG,180,PURE FIRST BREAK,0,27-02-2026,13-07-2026,45,125.89,120.98,4.06,10%,"806,287,679"
AORT,NYSE:AORT,180,PURE FIRST BREAK,0,21-04-2026,16-07-2026,42,26.67,25.77,3.49,10%,"11,756,136"
CAG,NYSE:CAG,180,PURE FIRST BREAK,0,02-03-2026,20-07-2026,38,16.02,14.61,9.66,10%,"133,081,348"
PBR,NYSE:PBR,180,PURE FIRST BREAK,0,04-05-2026,22-07-2026,36,18.25,18.14,0.62,10%,"358,015,725"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,36,86.33,85.29,1.22,10%,"161,860,120"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,34,161.24,148.18,8.82,10%,"502,988,197"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,34,25.43,23.89,6.43,10%,"663,570,428"
JBS,NYSE:JBS,180,PURE FIRST BREAK,0,10-04-2026,27-07-2026,31,13.62,13.45,1.24,10%,"78,016,721"
EW,NYSE:EW,180,PURE FIRST BREAK,0,07-07-2026,03-08-2026,24,89.95,89.6,0.39,10%,"275,085,081"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,23,54.41,52.18,4.27,10%,"812,607,907"
SHAK,NYSE:SHAK,180,PURE FIRST BREAK,0,21-04-2026,04-08-2026,23,70.55,66.64,5.86,10%,"60,673,003"
WTS,NYSE:WTS,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,22,372.37,370.08,0.62,10%,"73,505,837"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,03-03-2026,06-08-2026,21,139.86,133.13,5.06,10%,"123,118,759"
APD,NYSE:APD,180,PURE FIRST BREAK,0,06-07-2026,07-08-2026,20,305.47,303.66,0.6,10%,"305,897,659"
