Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ATUL,NSE:ATUL,52,PURE FIRST BREAK,0,07-07-2025,09-02-2026,19,6670.5,6603.72,1.01,10%,"446,876,806"
DEEPINDS,NSE:DEEPINDS,52,PURE FIRST BREAK,0,01-09-2025,06-04-2026,11,474.8,470.78,0.85,10%,"337,063,360"
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,21-07-2025,06-04-2026,11,450.05,430.91,4.44,10%,"48,220,606"
LT,NSE:LT,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,11,4216.4,3984.54,5.82,10%,"46,140,296,033"
PHOENIXLTD,NSE:PHOENIXLTD,52,PURE FIRST BREAK,0,12-01-2026,06-04-2026,11,1904.6,1777.86,7.13,10%,"4,997,933,171"
SUVEN,NSE:SUVEN,52,PURE FIRST BREAK,0,14-07-2025,06-04-2026,11,267.25,244.07,9.5,10%,"2,146,903,166"
ZENTEC,NSE:ZENTEC,52,PURE FIRST BREAK,0,23-06-2025,06-04-2026,11,1771.2,1637.5,8.16,10%,"6,258,540,341"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,10,3054.0,2864.3,6.62,10%,"5,573,540,838"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,9,534.2,517.56,3.22,10%,"757,340,699"
SOMANYCERA,NSE:SOMANYCERA,52,PURE FIRST BREAK,0,07-07-2025,20-04-2026,9,513.95,501.52,2.48,10%,"555,191,417"
AERONEU,NSE:AERONEU,52,PURE FIRST BREAK,0,08-09-2025,27-04-2026,8,90.01,89.19,0.92,10%,"24,961,034"
MIDHANI,NSE:MIDHANI,52,PURE FIRST BREAK,0,23-06-2025,27-04-2026,8,413.05,398.93,3.54,10%,"1,900,565,257"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,7,2645.2,2609.1,1.38,10%,"20,054,845,305"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,7,954.8,948.24,0.69,10%,"4,902,960,954"
NEULANDLAB,NSE:NEULANDLAB,52,PURE FIRST BREAK,0,10-11-2025,04-05-2026,7,17961.0,16450.6,9.18,10%,"7,175,563,188"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,7,234.37,217.5,7.76,10%,"364,960,019"
RITCO,NSE:RITCO,52,PURE FIRST BREAK,0,14-07-2025,11-05-2026,6,265.25,262.03,1.23,10%,"53,103,050"
SAMMAANCAP,NSE:SAMMAANCAP,52,PURE FIRST BREAK,0,03-11-2025,18-05-2026,5,169.81,162.81,4.3,10%,"9,908,406,395"
BOROSCI,NSE:BOROSCI,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,4,154.84,146.4,5.76,10%,"82,140,295"
DIAMONDYD,NSE:DIAMONDYD,52,PURE FIRST BREAK,0,29-12-2025,25-05-2026,4,1130.2,1110.18,1.8,10%,"219,240,707"
