Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
MAXHEALTH,NSE:MAXHEALTH,DAILY,180d,1014.4,1013.99,0.04,22510.6,07-04-2026,901.4,133,6
GVT&D,NSE:GVT&D,DAILY,180d,4195.0,4158.61,0.88,21501.5,21-01-2026,2523.2,209,2
WIPRO,NSE:WIPRO,DAILY,180d,178.06,176.38,0.95,12597.3,02-07-2026,167.09,47,0
MPHASIS,NSE:MPHASIS,DAILY,365d,2432.0,2426.13,0.24,12274.8,07-04-2025,1952.16,498,117
MANKIND,NSE:MANKIND,DAILY,180d,2380.0,2341.7,1.64,8713.6,23-03-2026,1909.7,148,0
TRITURBINE,NSE:TRITURBINE,DAILY,180d,581.9,580.81,0.19,7699.5,23-03-2026,428.35,148,0
ALKEM,NSE:ALKEM,DAILY,180d,5475.0,5399.41,1.4,6954.8,02-04-2026,5065.93,138,13
GMRAIRPORT,NSE:GMRAIRPORT,DAILY,180d,101.39,101.38,0.01,6731.6,30-03-2026,84.11,141,1
AXISCADES,NSE:AXISCADES,DAILY,180d,1607.1,1601.81,0.33,3787.1,22-01-2026,1063.3,208,14
NORTHARC,NSE:NORTHARC,DAILY,180d,289.2,283.66,1.95,2819.6,30-03-2026,206.0,141,2
PREMEXPLN,NSE:PREMEXPLN,DAILY,180d,668.25,655.82,1.9,2354.4,30-03-2026,378.4,141,4
GREAVESCOT,NSE:GREAVESCOT,DAILY,180d,198.59,198.14,0.23,2312.4,30-03-2026,119.01,141,3
SPARC,NSE:SPARC,DAILY,180d,192.93,190.42,1.32,1370.1,23-03-2026,108.0,148,0
TRIDENT,NSE:TRIDENT,DAILY,180d,24.47,24.07,1.67,904.2,17-03-2026,21.53,154,1
FEDFINA,NSE:FEDFINA,DAILY,180d,150.86,148.08,1.88,765.0,09-03-2026,119.07,162,1
FLAIR,NSE:FLAIR,DAILY,180d,251.55,248.36,1.28,457.2,17-07-2026,255.19,32,1
ROSSARI,NSE:ROSSARI,DAILY,180d,495.9,487.93,1.63,188.2,30-03-2026,374.64,141,0
BAJEL,NSE:BAJEL,DAILY,180d,183.22,182.28,0.51,174.6,30-03-2026,134.64,141,15
IMAGICAA,NSE:IMAGICAA,DAILY,180d,46.14,45.26,1.94,106.4,27-03-2026,36.84,144,5
