Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.53,99.31,1.23,14795.5,24-11-2025,97.93,262,0
MCD,NYSE:MCD,DAILY,180d,272.25,267.04,1.95,10927.2,15-07-2026,264.09,29,3
CMG,NYSE:CMG,DAILY,180d,32.61,32.57,0.13,5093.7,04-06-2026,28.04,70,2
PGR,NYSE:PGR,DAILY,180d,208.87,208.52,0.17,4741.8,29-05-2026,189.12,76,3
VICI,NYSE:VICI,DAILY,180d,26.34,26.25,0.33,3344.5,09-07-2026,25.82,35,3
SHV,NYSE:SHV,DAILY,180d,110.21,108.81,1.29,3266.3,24-11-2025,107.42,262,0
SO,NYSE:SO,DAILY,180d,92.79,91.51,1.4,3199.1,10-12-2025,82.46,246,3
LHX,NYSE:LHX,DAILY,365d,288.46,285.27,1.12,3177.5,07-04-2025,191.65,493,3
KR,NYSE:KR,DAILY,180d,57.23,57.22,0.02,2987.8,01-07-2026,54.15,43,6
FICO,NYSE:FICO,DAILY,180d,1110.7,1109.78,0.08,2791.1,22-04-2026,870.01,113,8
ROK,NYSE:ROK,DAILY,180d,445.51,437.02,1.94,2219.7,30-03-2026,346.46,136,1
BIRK,NYSE:BIRK,DAILY,180d,41.0,40.95,0.12,2172.6,15-05-2026,31.12,90,9
SARO,NYSE:SARO,DAILY,180d,27.12,26.61,1.93,2120.0,23-04-2026,23.83,112,2
FE,NYSE:FE,DAILY,180d,46.84,46.48,0.77,1625.2,16-12-2025,42.6,240,30
NI,NYSE:NI,DAILY,365d,42.08,42.04,0.1,1578.1,07-04-2025,34.24,493,3
CCI,NYSE:CCI,DAILY,180d,75.73,75.03,0.94,1503.9,06-07-2026,73.75,38,4
MOS,NYSE:MOS,DAILY,180d,21.78,21.62,0.72,1451.9,10-06-2026,19.8,64,7
ETR,NYSE:ETR,DAILY,180d,106.91,106.35,0.53,1308.0,22-12-2025,89.79,234,2
PLNT,NYSE:PLNT,DAILY,180d,49.1,48.91,0.39,1281.9,07-05-2026,37.03,98,3
PEG,NYSE:PEG,DAILY,730d,75.93,75.61,0.42,1205.0,24-01-2024,52.47,932,2
LVS,NYSE:LVS,DAILY,180d,45.77,45.68,0.19,1005.5,15-07-2026,43.94,29,1
TRP,NYSE:TRP,DAILY,180d,63.14,62.68,0.74,913.8,07-01-2026,51.71,218,0
MTDR,NYSE:MTDR,DAILY,180d,51.6,51.24,0.7,821.0,07-01-2026,38.85,218,15
JBS,NYSE:JBS,DAILY,365d,13.32,13.19,0.99,760.5,13-10-2025,11.45,304,48
WRB,NYSE:WRB,DAILY,180d,70.47,69.23,1.8,677.9,01-06-2026,62.31,73,0
RBC,NYSE:RBC,DAILY,180d,554.25,545.99,1.51,663.4,21-11-2025,418.05,265,0
BEPC,NYSE:BEPC,DAILY,180d,35.87,35.25,1.77,660.8,04-05-2026,34.06,101,29
ARE,NYSE:ARE,DAILY,180d,48.42,47.57,1.79,618.3,28-04-2026,38.9,107,0
BOND,NYSE:BOND,DAILY,365d,90.91,89.87,1.16,548.9,11-04-2025,83.42,489,2
RRC,NYSE:RRC,DAILY,180d,39.91,39.18,1.86,500.7,15-01-2026,32.52,210,36
PSN,NYSE:PSN,DAILY,180d,47.59,46.78,1.73,493.1,25-06-2026,46.88,49,2
PDI,NYSE:PDI,DAILY,730d,15.87,15.64,1.47,433.2,13-12-2023,11.91,974,1
FCN,NYSE:FCN,DAILY,180d,153.41,150.97,1.61,427.4,22-06-2026,137.65,52,1
PEN,NYSE:PEN,DAILY,365d,326.75,325.43,0.41,426.2,03-11-2025,221.26,283,48
AMTM,NYSE:AMTM,DAILY,180d,21.67,21.43,1.12,404.2,26-06-2026,19.8,48,0
LEVI,NYSE:LEVI,DAILY,180d,22.42,22.2,0.97,402.3,20-03-2026,17.61,146,1
EDU,NYSE:EDU,DAILY,180d,52.33,51.5,1.62,398.6,25-06-2026,44.25,49,0
FLO,NYSE:FLO,DAILY,180d,7.53,7.52,0.14,366.3,21-05-2026,6.69,84,12
VPG,NYSE:VPG,DAILY,365d,68.13,67.68,0.66,355.6,09-04-2025,18.57,491,2
