Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,14,2735.5,2635.92,3.78,10%,"5,276,155,806"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,18-08-2025,11-05-2026,13,100.89,94.5,6.76,10%,"10,614,940"
IZMO,NSE:IZMO,52,PURE FIRST BREAK,0,29-09-2025,01-06-2026,10,943.5,934.21,0.99,10%,"270,237,270"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,10,1535.1,1492.07,2.88,10%,"222,474,364"
ACE,NSE:ACE,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,8,1073.3,997.89,7.56,10%,"905,918,906"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,8,724.0,713.56,1.46,10%,"2,341,237,172"
KRONOX,NSE:KRONOX,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,8,167.14,153.32,9.01,10%,"49,863,545"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,18-08-2025,22-06-2026,7,5284.0,5188.73,1.84,10%,"4,592,773,540"
KICL,NSE:KICL,52,PURE FIRST BREAK,0,27-10-2025,22-06-2026,7,5350.0,5339.33,0.2,10%,"36,112,500"
3MINDIA,NSE:3MINDIA,52,PURE FIRST BREAK,0,09-02-2026,29-06-2026,6,36115.0,34395.65,5.0,10%,"187,220,160"
AVG,NSE:AVG,52,PURE FIRST BREAK,0,06-10-2025,29-06-2026,6,199.06,193.52,2.86,10%,"20,684,324"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,11-08-2025,29-06-2026,6,590.7,559.78,5.52,10%,"840,751,006"
CHOICEIN,NSE:CHOICEIN,52,PURE FIRST BREAK,0,05-01-2026,29-06-2026,6,822.4,763.39,7.73,10%,"1,668,664,453"
MAHLIFE,NSE:MAHLIFE,52,PURE FIRST BREAK,0,01-12-2025,29-06-2026,6,382.65,372.35,2.77,10%,"81,776,895"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,6,543.95,524.12,3.78,10%,"241,574,728"
TASTYBITE,NSE:TASTYBITE,52,PURE FIRST BREAK,0,11-08-2025,29-06-2026,6,9357.0,8719.76,7.31,10%,"138,193,533"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,5,606.25,586.42,3.38,10%,"3,105,476,219"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,4,1795.6,1771.74,1.35,10%,"679,318,565"
TANLA,NSE:TANLA,52,PURE FIRST BREAK,0,15-09-2025,13-07-2026,4,616.65,582.27,5.9,10%,"1,702,639,782"
