Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
JIOFIN,NSE:JIOFIN,DAILY,365d,265.0,261.44,1.36,65658.3,03-03-2025,198.34,519,130
TMPV,NSE:TMPV,DAILY,180d,348.55,347.3,0.36,27894.8,30-03-2026,291.88,127,23
HDFCAMC,NSE:HDFCAMC,DAILY,180d,2556.0,2554.61,0.05,26472.1,30-03-2026,2158.39,127,9
GREAVESCOT,NSE:GREAVESCOT,DAILY,180d,200.0,199.11,0.45,26084.6,30-03-2026,119.01,127,0
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,390.0,386.84,0.82,15283.4,01-07-2026,380.3,34,2
ANGELONE,NSE:ANGELONE,DAILY,180d,300.35,298.24,0.71,15135.3,13-03-2026,206.48,144,2
FORTIS,NSE:FORTIS,DAILY,180d,932.8,928.34,0.48,14085.1,02-04-2026,765.99,124,0
HUDCO,NSE:HUDCO,DAILY,180d,203.41,200.43,1.49,5454.6,30-03-2026,157.99,127,5
ONESOURCE,NSE:ONESOURCE,DAILY,180d,1530.6,1507.82,1.51,4103.4,30-01-2026,1057.0,186,0
GRAVITA,NSE:GRAVITA,DAILY,180d,1658.6,1639.75,1.15,3564.0,02-04-2026,1266.9,124,4
TATACOMM,NSE:TATACOMM,DAILY,180d,1778.5,1758.14,1.16,3177.0,02-04-2026,1310.58,124,1
RAYMONDLSL,NSE:RAYMONDLSL,DAILY,180d,743.8,735.38,1.14,3017.5,29-05-2026,695.37,67,18
NATCOPHARM,NSE:NATCOPHARM,DAILY,180d,917.0,906.74,1.13,2897.4,11-11-2025,789.28,266,20
HDBFS,NSE:HDBFS,DAILY,180d,678.55,674.11,0.66,2652.9,30-03-2026,553.72,127,9
RENUKA,NSE:RENUKA,DAILY,180d,22.41,22.3,0.51,2234.4,03-06-2026,21.05,62,11
ASIANTILES,NSE:ASIANTILES,DAILY,180d,53.1,52.87,0.44,1830.9,06-07-2026,49.21,29,5
ERIS,NSE:ERIS,DAILY,180d,1373.0,1363.55,0.69,1263.7,28-04-2026,1193.59,98,0
SPANDANA,NSE:SPANDANA,DAILY,180d,256.55,254.42,0.84,1237.3,30-03-2026,181.1,127,6
NIACL,NSE:NIACL,DAILY,180d,171.77,169.07,1.6,1060.5,30-03-2026,116.01,127,4
SHANTIGOLD,NSE:SHANTIGOLD,DAILY,180d,218.05,213.85,1.96,925.7,30-03-2026,155.0,127,11
WAKEFIT,NSE:WAKEFIT,DAILY,180d,128.02,127.17,0.67,800.8,08-06-2026,111.4,57,1
KPIL,NSE:KPIL,DAILY,180d,1279.7,1258.43,1.69,715.2,23-03-2026,999.1,134,0
ZOTA,NSE:ZOTA,DAILY,180d,1252.5,1246.28,0.5,505.7,23-03-2026,1026.2,134,6
DIGITIDE,NSE:DIGITIDE,DAILY,180d,98.48,97.27,1.24,225.2,23-03-2026,69.9,134,3
JAGRAN,NSE:JAGRAN,DAILY,180d,63.02,62.76,0.42,153.4,27-03-2026,51.89,130,3
TCC,NSE:TCC,DAILY,180d,289.4,285.18,1.48,144.6,01-07-2026,305.5,34,12
VINYAS,NSE:VINYAS,DAILY,180d,1245.6,1240.67,0.4,100.9,02-04-2026,809.0,123,4
