Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
KAJARIACER,NSE:KAJARIACER,52,PURE FIRST BREAK,0,13-10-2025,06-04-2026,19,1208.5,1129.49,6.99,10%,"889,590,144"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,18,2885.8,2877.41,0.29,10%,"16,309,511,645"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,15,2640.0,2638.91,0.04,10%,"7,602,244,320"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,16,250.15,232.6,7.55,10%,"202,277,789"
MOLDTKPAC,NSE:MOLDTKPAC,52,PURE FIRST BREAK,0,01-09-2025,11-05-2026,14,708.95,686.72,3.24,10%,"387,776,515"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,25-08-2025,11-05-2026,14,97.89,94.41,3.69,10%,"19,450,253"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,25-08-2025,01-06-2026,11,1588.5,1487.06,6.82,10%,"230,820,170"
AGI,NSE:AGI,52,PURE FIRST BREAK,0,25-08-2025,15-06-2026,9,753.6,689.33,9.32,10%,"780,538,160"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,25-08-2025,15-06-2026,10,728.9,711.08,2.51,10%,"694,322,465"
PPL,NSE:PPL,52,PURE FIRST BREAK,0,01-09-2025,15-06-2026,9,271.6,269.09,0.93,10%,"34,000,247"
KICL,NSE:KICL,52,PURE FIRST BREAK,0,27-10-2025,22-06-2026,8,5382.5,5338.16,0.83,10%,"24,178,190"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,25-08-2025,29-06-2026,8,588.8,558.48,5.43,10%,"850,164,181"
