Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
BHARTIARTL,NSE:BHARTIARTL,DAILY,180d,1882.4,1852.82,1.6,114883.0,13-05-2026,1718.87,107,11
HINDCOPPER,NSE:HINDCOPPER,DAILY,180d,533.55,525.45,1.54,53931.7,09-12-2025,348.94,262,41
BDL,NSE:BDL,DAILY,180d,1306.0,1294.55,0.88,20748.2,30-03-2026,1086.0,151,17
NORTHARC,NSE:NORTHARC,DAILY,180d,285.75,283.63,0.75,14238.6,30-03-2026,206.0,151,2
YESBANK,NSE:YESBANK,DAILY,180d,22.1,22.01,0.43,14028.5,30-03-2026,17.2,151,0
FORTIS,NSE:FORTIS,DAILY,180d,926.75,924.21,0.28,13555.9,02-04-2026,765.99,148,9
ASTERDM,NSE:ASTERDM,DAILY,180d,748.4,734.92,1.83,13236.4,04-02-2026,516.84,205,0
BRITANNIA,NSE:BRITANNIA,DAILY,180d,5308.5,5263.83,0.85,13090.8,04-06-2026,4952.52,85,1
BIOCON,NSE:BIOCON,DAILY,180d,411.1,404.63,1.6,8990.3,07-04-2026,337.3,143,0
ZENSARTECH,NSE:ZENSARTECH,DAILY,180d,470.6,467.34,0.7,8629.5,01-07-2026,412.97,58,2
ICICIPRULI,NSE:ICICIPRULI,DAILY,180d,506.0,496.35,1.94,8111.3,11-06-2026,459.5,78,4
CREDITACC,NSE:CREDITACC,DAILY,180d,1391.7,1367.34,1.78,6791.1,23-03-2026,1113.0,158,7
MANKIND,NSE:MANKIND,DAILY,180d,2382.9,2344.11,1.65,4543.0,23-03-2026,1909.7,158,0
INOXGREEN,NSE:INOXGREEN,DAILY,180d,174.26,171.48,1.62,2738.2,23-03-2026,132.58,158,1
TANLA,NSE:TANLA,DAILY,180d,544.25,541.84,0.45,2634.0,30-03-2026,361.83,151,2
MAPMYINDIA,NSE:MAPMYINDIA,DAILY,180d,965.9,950.56,1.61,2420.7,30-03-2026,792.67,151,29
NCC,NSE:NCC,DAILY,180d,148.4,147.32,0.74,2162.5,30-03-2026,128.02,151,39
SKFINDIA,NSE:SKFINDIA,DAILY,180d,1571.3,1554.65,1.07,2033.2,30-03-2026,1370.53,151,25
CSBBANK,NSE:CSBBANK,DAILY,180d,336.3,334.21,0.63,1967.5,29-06-2026,317.35,60,23
ATGL,NSE:ATGL,DAILY,180d,636.5,628.97,1.2,1926.5,09-03-2026,462.64,172,9
NITCO,NSE:NITCO,DAILY,180d,95.59,94.95,0.67,1803.5,13-03-2026,64.0,168,7
ABBOTINDIA,NSE:ABBOTINDIA,DAILY,180d,26175.0,26047.34,0.49,1713.9,24-04-2026,24574.94,126,13
INDIAMART,NSE:INDIAMART,DAILY,180d,1756.9,1755.86,0.06,1302.3,30-07-2026,1730.0,29,8
AGIIL,NSE:AGIIL,DAILY,365d,289.1,288.92,0.06,1294.3,07-04-2025,137.0,508,4
PFIZER,NSE:PFIZER,DAILY,180d,4703.8,4703.38,0.01,1263.6,29-06-2026,4290.49,60,0
TIPSMUSIC,NSE:TIPSMUSIC,DAILY,180d,648.05,639.92,1.27,1242.1,30-03-2026,481.15,151,2
