Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
TWO,NYSE:TWO,180,PURE FIRST BREAK,0,28-01-2026,23-03-2026,122,12.09,11.09,9.06,10%,"14,543,061"
CUBI,NYSE:CUBI,180,PURE FIRST BREAK,0,03-02-2026,06-04-2026,108,76.09,74.83,1.68,10%,"20,762,297"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,106,53.51,53.08,0.82,10%,"11,805,911"
HTH,NYSE:HTH,180,PURE FIRST BREAK,0,10-02-2026,08-04-2026,106,37.94,37.68,0.69,10%,"13,032,390"
MC,NYSE:MC,180,PURE FIRST BREAK,0,05-02-2026,08-04-2026,106,65.57,63.81,2.76,10%,"53,859,198"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,106,51.2,49.38,3.68,10%,"305,858,565"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,105,72.68,70.02,3.8,10%,"65,571,896"
USA,NYSE:USA,180,PURE FIRST BREAK,0,27-01-2026,14-04-2026,100,5.65,5.63,0.3,10%,"10,633,300"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,23-01-2026,15-04-2026,99,15.64,15.29,2.3,10%,"16,439,204"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,99,47.55,44.86,6.0,10%,"34,816,109"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,97,82.26,81.39,1.07,10%,"77,774,529"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,97,148.82,143.21,3.92,10%,"22,456,939"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,90,14.4,13.1,9.93,10%,"45,387,114"
MICC,NYSE:MICC,180,PURE FIRST BREAK,0,11-02-2026,15-05-2026,69,17.74,16.16,9.77,10%,"14,647,918"
PD,NYSE:PD,180,PURE FIRST BREAK,0,26-01-2026,29-05-2026,55,8.63,8.03,7.45,10%,"16,449,643"
BH-A,NYSE:BH-A,180,PURE FIRST BREAK,0,26-01-2026,11-06-2026,42,1938.72,1778.12,9.03,10%,"62,678,817"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,42,73.76,72.87,1.23,10%,"12,922,752"
EVTC,NYSE:EVTC,180,PURE FIRST BREAK,0,21-04-2026,12-06-2026,41,29.08,26.74,8.76,10%,"10,020,183"
W,NYSE:W,180,PURE FIRST BREAK,0,27-01-2026,15-06-2026,38,82.68,80.48,2.74,10%,"271,612,069"
COMP,NYSE:COMP,180,PURE FIRST BREAK,0,26-01-2026,18-06-2026,35,10.78,9.91,8.74,10%,"136,884,415"
WMB,NYSE:WMB,180,PURE FIRST BREAK,0,20-05-2026,22-06-2026,31,75.25,74.92,0.45,10%,"361,267,725"
KMI,NYSE:KMI,180,PURE FIRST BREAK,0,19-05-2026,23-06-2026,30,32.77,32.6,0.52,10%,"663,641,664"
SLGN,NYSE:SLGN,180,PURE FIRST BREAK,0,06-02-2026,23-06-2026,30,45.46,43.01,5.7,10%,"51,087,947"
BKD,NYSE:BKD,180,PURE FIRST BREAK,0,17-02-2026,24-06-2026,29,14.5,14.49,0.1,10%,"53,232,342"
