Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
GANESHCP,NSE:GANESHCP,180,PURE FIRST BREAK,0,12-12-2025,06-04-2026,64,204.57,197.39,3.64,10%,"13,939,809"
KRONOX,NSE:KRONOX,180,PURE FIRST BREAK,0,16-12-2025,06-04-2026,64,138.32,128.63,7.53,10%,"16,430,204"
NACLIND,NSE:NACLIND,180,PURE FIRST BREAK,0,08-01-2026,06-04-2026,64,171.42,158.16,8.39,10%,"91,865,863"
OBEROIRLTY,NSE:OBEROIRLTY,180,PURE FIRST BREAK,0,05-01-2026,07-04-2026,63,1632.5,1593.6,2.44,10%,"541,586,772"
BOSCHLTD,NSE:BOSCHLTD,180,PURE FIRST BREAK,0,02-01-2026,08-04-2026,62,37820.0,36532.73,3.52,10%,"1,756,322,980"
GAIL,NSE:GAIL,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,62,167.59,157.84,6.18,10%,"1,001,644,013"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,62,3900.6,3868.3,0.84,10%,"5,876,257,948"
ELLEN,NSE:ELLEN,180,PURE FIRST BREAK,0,16-12-2025,10-04-2026,60,268.85,252.84,6.33,10%,"94,066,316"
EPIGRAL,NSE:EPIGRAL,180,PURE FIRST BREAK,0,15-12-2025,10-04-2026,60,1149.7,1124.73,2.22,10%,"25,019,770"
SEJALLTD,NSE:SEJALLTD,180,PURE FIRST BREAK,0,24-12-2025,10-04-2026,60,667.8,657.5,1.57,10%,"13,632,469"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,55,2708.1,2493.27,8.62,10%,"3,836,186,274"
BFUTILITIE,NSE:BFUTILITIE,180,PURE FIRST BREAK,0,24-12-2025,15-04-2026,55,612.05,559.46,9.4,10%,"172,533,219"
FIEMIND,NSE:FIEMIND,180,PURE FIRST BREAK,0,11-02-2026,15-04-2026,55,2297.8,2251.55,2.05,10%,"73,106,806"
BLUEJET,NSE:BLUEJET,180,PURE FIRST BREAK,0,22-12-2025,16-04-2026,54,467.9,431.89,8.34,10%,"133,139,540"
ROSSARI,NSE:ROSSARI,180,PURE FIRST BREAK,0,30-01-2026,16-04-2026,54,515.6,511.74,0.75,10%,"25,263,883"
PIDILITIND,NSE:PIDILITIND,180,PURE FIRST BREAK,0,26-02-2026,17-04-2026,53,1481.8,1430.04,3.62,10%,"794,504,141"
VMART,NSE:VMART,180,PURE FIRST BREAK,0,12-12-2025,20-04-2026,50,690.95,633.0,9.16,10%,"125,737,701"
INOXGREEN,NSE:INOXGREEN,180,PURE FIRST BREAK,0,23-12-2025,21-04-2026,49,175.5,172.21,1.91,10%,"153,755,024"
JUBLPHARMA,NSE:JUBLPHARMA,180,PURE FIRST BREAK,0,07-01-2026,22-04-2026,48,971.95,936.31,3.81,10%,"51,574,583"
TITAGARH,NSE:TITAGARH,180,PURE FIRST BREAK,0,30-12-2025,24-04-2026,46,846.2,784.15,7.91,10%,"353,685,373"
GUJTHEM,NSE:GUJTHEM,180,PURE FIRST BREAK,0,26-12-2025,28-04-2026,42,401.15,376.71,6.49,10%,"30,248,715"
RBA,NSE:RBA,180,PURE FIRST BREAK,0,16-01-2026,29-04-2026,41,68.71,65.63,4.69,10%,"146,874,082"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,15-12-2025,04-05-2026,36,634.95,613.09,3.57,10%,"20,649,844"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,12-12-2025,07-05-2026,33,1391.8,1357.65,2.52,10%,"16,510,924"
GEOJITFSL,NSE:GEOJITFSL,180,PURE FIRST BREAK,0,17-12-2025,13-05-2026,27,73.89,71.93,2.72,10%,"11,201,798"
JLHL,NSE:JLHL,180,PURE FIRST BREAK,0,16-12-2025,14-05-2026,26,1336.6,1324.78,0.89,10%,"22,081,968"
KILITCH,NSE:KILITCH,180,PURE FIRST BREAK,0,05-02-2026,18-05-2026,22,187.01,172.78,8.24,10%,"62,322,390"
RHETAN,NSE:RHETAN,180,PURE FIRST BREAK,0,04-05-2026,22-05-2026,18,30.44,29.45,3.37,10%,"35,983,551"
GOCOLORS,NSE:GOCOLORS,180,PURE FIRST BREAK,0,26-12-2025,25-05-2026,15,391.0,364.92,7.15,10%,"1,280,850,312"
DIAMONDYD,NSE:DIAMONDYD,180,PURE FIRST BREAK,0,01-01-2026,26-05-2026,14,1132.3,1087.69,4.1,10%,"10,938,018"
BANDHANBNK,NSE:BANDHANBNK,180,PURE FIRST BREAK,0,04-05-2026,27-05-2026,13,206.94,205.99,0.46,10%,"2,068,890,124"
ARROWGREEN,NSE:ARROWGREEN,180,PURE FIRST BREAK,0,11-05-2026,29-05-2026,11,600.6,583.57,2.92,10%,"1,213,598,136"
GOLDIAM,NSE:GOLDIAM,180,PURE FIRST BREAK,0,08-05-2026,02-06-2026,7,434.45,427.07,1.73,10%,"455,784,115"
PARAGMILK,NSE:PARAGMILK,180,PURE FIRST BREAK,0,12-12-2025,02-06-2026,7,243.41,234.66,3.73,10%,"189,682,357"
AZAD,NSE:AZAD,180,PURE FIRST BREAK,0,08-05-2026,04-06-2026,5,2230.0,2164.3,3.04,10%,"1,059,345,890"
