Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
BIRLACORPN,NSE:BIRLACORPN,180,PURE FIRST BREAK,0,10-02-2026,08-04-2026,100,1015.15,981.05,3.48,10%,"66,811,084"
AHLUCONT,NSE:AHLUCONT,180,PURE FIRST BREAK,0,12-02-2026,15-04-2026,93,853.25,808.68,5.51,10%,"18,264,670"
FIEMIND,NSE:FIEMIND,180,PURE FIRST BREAK,0,11-02-2026,15-04-2026,93,2272.2,2263.48,0.39,10%,"102,344,430"
360ONE,NSE:360ONE,180,PURE FIRST BREAK,0,03-02-2026,16-04-2026,92,1113.7,1091.65,2.02,10%,"5,971,987,680"
ROSSARI,NSE:ROSSARI,180,PURE FIRST BREAK,0,30-01-2026,16-04-2026,92,531.45,518.07,2.58,10%,"38,406,298"
BAJAJHLDNG,NSE:BAJAJHLDNG,180,PURE FIRST BREAK,0,23-02-2026,17-04-2026,91,10398.0,10356.91,0.4,10%,"709,736,286"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,04-02-2026,05-05-2026,73,1428.6,1348.13,5.97,10%,"18,938,950"
SHOPERSTOP,NSE:SHOPERSTOP,180,PURE FIRST BREAK,0,12-02-2026,06-05-2026,72,390.75,356.79,9.52,10%,"30,463,652"
SRF,NSE:SRF,180,PURE FIRST BREAK,0,03-02-2026,06-05-2026,72,2874.7,2677.34,7.37,10%,"668,537,346"
VAIBHAVGBL,NSE:VAIBHAVGBL,180,PURE FIRST BREAK,0,03-02-2026,15-06-2026,32,262.07,240.2,9.1,10%,"227,086,544"
SAFARI,NSE:SAFARI,180,PURE FIRST BREAK,0,10-02-2026,17-06-2026,30,1640.5,1637.91,0.16,10%,"23,296,740"
SCODATUBES,NSE:SCODATUBES,180,PURE FIRST BREAK,0,11-05-2026,17-06-2026,30,144.65,142.44,1.55,10%,"18,283,470"
DYCL,NSE:DYCL,180,PURE FIRST BREAK,0,08-05-2026,18-06-2026,29,386.5,378.96,1.99,10%,"124,251,247"
MAHLIFE,NSE:MAHLIFE,180,PURE FIRST BREAK,0,03-02-2026,18-06-2026,29,373.5,349.29,6.93,10%,"29,599,128"
GLAXO,NSE:GLAXO,180,PURE FIRST BREAK,0,11-02-2026,22-06-2026,25,2454.8,2358.46,4.09,10%,"137,851,752"
NHPC,NSE:NHPC,180,PURE FIRST BREAK,0,29-04-2026,22-06-2026,25,79.2,78.2,1.28,10%,"662,069,286"
CCAVENUE,NSE:CCAVENUE,180,PURE FIRST BREAK,0,12-02-2026,24-06-2026,23,17.06,16.09,6.02,10%,"207,979,511"
MIRZAINT,NSE:MIRZAINT,180,PURE FIRST BREAK,0,03-02-2026,25-06-2026,22,38.74,37.03,4.61,10%,"133,657,965"
LLOYDSME,NSE:LLOYDSME,180,PURE FIRST BREAK,0,27-05-2026,29-06-2026,18,1865.4,1815.4,2.75,10%,"1,235,814,458"
ABREL,NSE:ABREL,180,PURE FIRST BREAK,0,07-05-2026,01-07-2026,16,1448.6,1373.56,5.46,10%,"225,678,839"
PRICOLLTD,NSE:PRICOLLTD,180,PURE FIRST BREAK,0,15-05-2026,01-07-2026,16,615.3,612.16,0.51,10%,"238,594,261"
GENUSPOWER,NSE:GENUSPOWER,180,PURE FIRST BREAK,0,24-06-2026,02-07-2026,15,317.05,314.9,0.68,10%,"786,198,366"
HDFCBANK,NSE:HDFCBANK,180,PURE FIRST BREAK,0,03-02-2026,03-07-2026,14,819.6,802.34,2.15,10%,"14,273,597,486"
JUBLINGREA,NSE:JUBLINGREA,180,PURE FIRST BREAK,0,21-05-2026,03-07-2026,14,739.05,690.24,7.07,10%,"131,655,843"
ASTERDM,NSE:ASTERDM,180,PURE FIRST BREAK,0,12-06-2026,09-07-2026,8,819.9,808.74,1.38,10%,"438,325,112"
KCK,NSE:KCK,180,PURE FIRST BREAK,0,06-03-2026,10-07-2026,7,16.3,15.35,6.21,10%,"14,588,499"
SUDARSCHEM,NSE:SUDARSCHEM,180,PURE FIRST BREAK,0,26-05-2026,10-07-2026,7,1037.65,1000.61,3.7,10%,"338,395,313"
CRAMC,NSE:CRAMC,180,PURE FIRST BREAK,0,23-04-2026,13-07-2026,4,258.85,256.09,1.08,10%,"104,114,132"
INDIASHLTR,NSE:INDIASHLTR,180,PURE FIRST BREAK,0,06-05-2026,13-07-2026,4,815.35,805.44,1.23,10%,"63,903,870"
JITFINFRA,NSE:JITFINFRA,180,PURE FIRST BREAK,0,18-02-2026,13-07-2026,4,367.7,358.75,2.5,10%,"24,605,382"
SILVERTUC,NSE:SILVERTUC,180,PURE FIRST BREAK,0,16-06-2026,14-07-2026,3,197.72,194.04,1.9,10%,"115,314,852"
ATALREAL,NSE:ATALREAL,180,PURE FIRST BREAK,0,17-06-2026,15-07-2026,2,30.36,30.09,0.9,10%,"253,514,688"
GOODYEAR,NSE:GOODYEAR,180,PURE FIRST BREAK,0,25-10-2023,15-07-2026,2,817.4,810.5,0.85,10%,"11,543,323"
LAOPALA,NSE:LAOPALA,180,PURE FIRST BREAK,0,27-02-2026,15-07-2026,2,187.86,185.63,1.2,10%,"41,952,332"
RSWM,NSE:RSWM,180,PURE FIRST BREAK,0,10-06-2026,15-07-2026,2,212.68,211.0,0.79,10%,"10,025,309"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,95,1346.7,1271.71,5.9,10%,"445,489,691"
SOMANYCERA,NSE:SOMANYCERA,365,PURE FIRST BREAK,0,24-07-2025,15-04-2026,93,522.55,487.61,7.17,10%,"18,528,055"
BHAGCHEM,NSE:BHAGCHEM,365,PURE FIRST BREAK,0,31-07-2025,21-04-2026,87,270.5,253.24,6.81,10%,"16,788,853"
ARTEMISMED,NSE:ARTEMISMED,365,PURE FIRST BREAK,0,18-11-2025,06-05-2026,72,269.35,262.41,2.64,10%,"28,548,676"
CERA,NSE:CERA,365,PURE FIRST BREAK,0,18-07-2025,08-05-2026,70,6047.0,5687.73,6.32,10%,"31,553,246"
NIVABUPA,NSE:NIVABUPA,365,PURE FIRST BREAK,0,18-07-2025,08-05-2026,70,86.06,82.89,3.82,10%,"36,772,232"
INDIGOPNTS,NSE:INDIGOPNTS,365,PURE FIRST BREAK,0,18-11-2025,13-05-2026,65,1065.1,990.21,7.56,10%,"34,551,843"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,64,1418.7,1392.5,1.88,10%,"861,228,899"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,30-07-2025,14-05-2026,64,695.6,678.48,2.52,10%,"14,429,526"
JASH,NSE:JASH,365,PURE FIRST BREAK,0,18-07-2025,12-06-2026,35,520.45,477.59,8.97,10%,"51,706,188"
MANBA,NSE:MANBA,365,PURE FIRST BREAK,0,03-11-2025,16-06-2026,31,136.79,128.91,6.11,10%,"23,733,064"
ACE,NSE:ACE,365,PURE FIRST BREAK,0,19-09-2025,17-06-2026,30,987.4,953.46,3.56,10%,"179,726,552"
TARSONS,NSE:TARSONS,365,PURE FIRST BREAK,0,21-07-2025,17-06-2026,30,287.45,261.84,9.78,10%,"35,364,975"
REDINGTON,NSE:REDINGTON,365,PURE FIRST BREAK,0,19-09-2025,18-06-2026,29,275.05,266.73,3.12,10%,"354,573,816"
GARFIBRES,NSE:GARFIBRES,365,PURE FIRST BREAK,0,23-07-2025,19-06-2026,28,765.5,739.25,3.55,10%,"22,378,627"
MEDANTA,NSE:MEDANTA,365,PURE FIRST BREAK,0,08-08-2025,19-06-2026,28,1316.9,1270.0,3.69,10%,"77,129,518"
NACLIND,NSE:NACLIND,365,PURE FIRST BREAK,0,01-08-2025,19-06-2026,28,213.45,204.06,4.6,10%,"120,612,482"
EMSLIMITED,NSE:EMSLIMITED,365,PURE FIRST BREAK,0,21-07-2025,22-06-2026,25,417.05,411.38,1.38,10%,"157,592,347"
MAHLIFE,NSE:MAHLIFE,365,PURE FIRST BREAK,0,01-12-2025,22-06-2026,25,373.5,358.78,4.1,10%,"29,599,128"
PNCINFRA,NSE:PNCINFRA,365,PURE FIRST BREAK,0,17-09-2025,22-06-2026,25,245.27,234.32,4.67,10%,"454,159,599"
SUNDRMFAST,NSE:SUNDRMFAST,365,PURE FIRST BREAK,0,17-09-2025,25-06-2026,22,965.35,908.06,6.31,10%,"57,299,313"
JLHL,NSE:JLHL,365,PURE FIRST BREAK,0,30-10-2025,30-06-2026,17,1553.0,1415.79,9.69,10%,"53,684,104"
TASTYBITE,NSE:TASTYBITE,365,PURE FIRST BREAK,0,07-08-2025,01-07-2026,16,8746.5,8669.25,0.89,10%,"28,207,462"
TSFINV,NSE:TSFINV,365,PURE FIRST BREAK,0,14-10-2025,06-07-2026,11,470.4,457.16,2.9,10%,"33,108,163"
SHAREINDIA,NSE:SHAREINDIA,365,PURE FIRST BREAK,0,20-10-2025,07-07-2026,10,177.24,174.1,1.8,10%,"983,215,712"
VAIBHAVGBL,NSE:VAIBHAVGBL,365,PURE FIRST BREAK,0,30-10-2025,09-07-2026,8,262.07,253.6,3.34,10%,"227,086,544"
MAPMYINDIA,NSE:MAPMYINDIA,365,PURE FIRST BREAK,0,14-10-2025,13-07-2026,4,1173.05,1158.9,1.22,10%,"316,857,241"
SMCGLOBAL,NSE:SMCGLOBAL,365,PURE FIRST BREAK,0,02-01-2026,13-07-2026,4,81.67,76.63,6.57,10%,"63,574,132"
LXCHEM,NSE:LXCHEM,365,PURE FIRST BREAK,0,15-09-2025,15-07-2026,2,171.76,168.25,2.09,10%,"392,456,816"
SHOPERSTOP,NSE:SHOPERSTOP,365,PURE FIRST BREAK,0,22-09-2025,15-07-2026,2,390.75,385.26,1.42,10%,"30,463,652"
JSFB,NSE:JSFB,550,PURE FIRST BREAK,0,10-06-2025,22-04-2026,86,493.0,458.02,7.64,10%,"309,039,515"
