Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
FTS,NYSE:FTS,180,PURE FIRST BREAK,0,16-03-2026,07-04-2026,92,57.68,56.68,1.76,10%,"49,126,056"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,91,49.28,49.1,0.37,10%,"17,875,669"
GBCI,NYSE:GBCI,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,91,50.26,48.22,4.22,10%,"51,224,990"
RF,NYSE:RF,180,PURE FIRST BREAK,0,12-02-2026,08-04-2026,91,29.82,28.01,6.47,10%,"240,853,156"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,91,49.69,49.06,1.28,10%,"341,161,593"
MC,NYSE:MC,180,PURE FIRST BREAK,0,16-01-2026,09-04-2026,90,64.58,64.3,0.44,10%,"75,649,014"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,90,70.43,69.72,1.01,10%,"105,433,710"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,15-01-2026,15-04-2026,84,15.89,15.28,4.0,10%,"14,262,864"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,84,44.79,44.72,0.17,10%,"16,603,653"
DX,NYSE:DX,180,PURE FIRST BREAK,0,28-01-2026,17-04-2026,82,13.02,12.98,0.31,10%,"49,584,068"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,82,147.52,143.01,3.15,10%,"28,382,849"
HRI,NYSE:HRI,180,PURE FIRST BREAK,0,11-02-2026,28-04-2026,71,140.06,133.35,5.04,10%,"80,562,511"
RVTY,NYSE:RVTY,180,PURE FIRST BREAK,0,22-01-2026,06-05-2026,63,109.35,100.33,8.99,10%,"102,723,389"
A,NYSE:A,180,PURE FIRST BREAK,0,13-01-2026,28-05-2026,41,129.07,125.22,3.07,10%,"276,351,793"
HEI-A,NYSE:HEI-A,180,PURE FIRST BREAK,0,13-01-2026,28-05-2026,41,251.03,240.34,4.45,10%,"35,621,157"
