Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
WAL,NYSE:WAL,180,PURE FIRST BREAK,0,19-02-2026,13-04-2026,126,81.72,79.05,3.38,10%,"39,816,600"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,124,46.31,45.15,2.57,10%,"24,116,257"
NOMD,NYSE:NOMD,180,PURE FIRST BREAK,0,20-02-2026,18-05-2026,91,11.38,10.52,8.16,10%,"30,506,423"
MRP,NYSE:MRP,180,PURE FIRST BREAK,0,17-04-2026,05-06-2026,73,30.16,28.63,5.33,10%,"27,867,659"
FBIN,NYSE:FBIN,180,PURE FIRST BREAK,0,23-02-2026,11-06-2026,67,46.55,44.89,3.7,10%,"69,344,184"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,62,275.84,271.87,1.46,10%,"653,318,204"
KMI,NYSE:KMI,180,PURE FIRST BREAK,0,19-05-2026,23-06-2026,55,32.33,32.21,0.37,10%,"230,539,294"
QGEN,NYSE:QGEN,180,PURE FIRST BREAK,0,27-02-2026,24-06-2026,54,42.6,39.64,7.46,10%,"104,268,949"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,54,215.26,214.1,0.54,10%,"179,566,013"
MDT,NYSE:MDT,180,PURE FIRST BREAK,0,23-02-2026,02-07-2026,46,90.6,83.6,8.38,10%,"422,714,678"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,42,312.52,301.73,3.58,10%,"207,571,089"
FNB,NYSE:FNB,180,PURE FIRST BREAK,0,02-07-2026,15-07-2026,33,19.4,19.18,1.15,10%,"48,423,466"
CAG,NYSE:CAG,180,PURE FIRST BREAK,0,02-03-2026,20-07-2026,28,15.54,14.54,6.9,10%,"146,064,205"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,27,57.58,57.53,0.09,10%,"20,796,400"
