Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.61,99.4,1.22,19248.3,03-11-2025,98.02,262,0
RCL,NYSE:RCL,DAILY,180d,283.41,282.34,0.38,15173.1,20-05-2026,230.9,64,2
HD,NYSE:HD,DAILY,180d,324.71,323.63,0.33,14671.8,19-05-2026,286.95,65,0
GTLS,NYSE:GTLS,DAILY,180d,209.9,206.83,1.48,9766.7,04-11-2025,198.91,253,2
BSX,NYSE:BSX,DAILY,180d,43.58,43.43,0.35,7204.2,22-06-2026,44.05,31,3
SPOT,NYSE:SPOT,DAILY,180d,468.99,465.76,0.69,6752.2,05-02-2026,405.0,168,17
DLR,NYSE:DLR,DAILY,180d,179.34,176.09,1.85,5846.2,18-12-2025,144.28,217,4
PHM,NYSE:PHM,DAILY,180d,124.67,122.81,1.52,3470.8,19-05-2026,108.26,65,0
APO,NYSE:APO,DAILY,180d,119.0,116.88,1.82,3288.8,03-03-2026,99.14,142,1
ECL,NYSE:ECL,DAILY,180d,263.14,262.74,0.15,3159.0,19-05-2026,242.49,65,1
RBLX,NYSE:RBLX,DAILY,180d,47.55,46.74,1.74,2599.1,13-05-2026,40.15,71,6
NCLH,NYSE:NCLH,DAILY,180d,18.71,18.54,0.94,2484.9,19-05-2026,14.53,65,0
SHV,NYSE:SHV,DAILY,180d,110.26,108.92,1.23,2364.9,03-11-2025,107.52,262,0
U,NYSE:U,DAILY,365d,28.94,28.51,1.5,2270.8,07-04-2025,15.33,472,81
EL,NYSE:EL,DAILY,180d,79.92,79.46,0.58,2224.8,02-04-2026,65.96,112,1
FLUT,NYSE:FLUT,DAILY,180d,100.82,100.59,0.23,2217.7,15-05-2026,91.52,69,4
CLX,NYSE:CLX,DAILY,180d,93.8,92.49,1.41,2058.8,05-05-2026,84.7,79,5
CACI,NYSE:CACI,DAILY,365d,480.61,478.51,0.44,1934.1,21-02-2025,318.6,517,9
FIS,NYSE:FIS,DAILY,180d,40.04,39.92,0.3,1813.3,22-06-2026,37.42,31,0
IT,NYSE:IT,DAILY,180d,133.69,131.36,1.77,1775.9,22-06-2026,124.25,31,0
TOL,NYSE:TOL,DAILY,180d,146.55,144.8,1.21,1602.2,19-05-2026,122.93,65,0
GNRC,NYSE:GNRC,DAILY,180d,210.5,209.16,0.64,1510.6,18-12-2025,134.8,217,1
OWL,NYSE:OWL,DAILY,180d,9.21,9.17,0.42,1316.7,02-04-2026,7.77,112,9
ORA,NYSE:ORA,DAILY,365d,103.84,102.44,1.37,973.2,12-02-2025,61.79,526,3
STE,NYSE:STE,DAILY,180d,210.64,207.84,1.35,957.0,07-05-2026,194.56,77,8
SAM,NYSE:SAM,DAILY,180d,174.51,174.45,0.04,956.7,04-06-2026,158.68,49,3
AOS,NYSE:AOS,DAILY,180d,59.49,58.35,1.95,955.3,20-05-2026,54.16,64,1
STLA,NYSE:STLA,DAILY,180d,5.75,5.64,1.91,943.9,24-06-2026,5.83,29,5
BRK-A,NYSE:BRK-A,DAILY,180d,736632.0,724706.03,1.65,928.2,22-04-2026,698000.0,92,3
ALC,NYSE:ALC,DAILY,180d,67.21,66.0,1.83,906.7,11-05-2026,61.83,73,2
DDS,NYSE:DDS,DAILY,180d,560.97,553.0,1.44,830.5,19-05-2026,517.76,65,14
ARR,NYSE:ARR,DAILY,180d,16.13,16.13,0.01,828.0,03-11-2025,14.19,262,10
WMS,NYSE:WMS,DAILY,180d,140.46,139.05,1.01,817.6,22-05-2026,127.85,62,4
EMN,NYSE:EMN,DAILY,180d,67.92,67.86,0.09,731.0,20-11-2025,54.12,245,6
MIR,NYSE:MIR,DAILY,180d,16.88,16.86,0.13,652.5,10-06-2026,15.58,43,14
TM,NYSE:TM,DAILY,180d,176.8,174.05,1.58,611.4,24-06-2026,166.69,29,0
RITM,NYSE:RITM,DAILY,180d,8.98,8.86,1.36,527.6,20-03-2026,7.99,125,1
BOND,NYSE:BOND,DAILY,365d,90.44,89.83,0.68,501.1,11-04-2025,83.42,468,2
PFSI,NYSE:PFSI,DAILY,180d,82.61,82.07,0.66,493.6,11-06-2026,77.67,42,2
KVYO,NYSE:KVYO,DAILY,180d,15.67,15.45,1.42,490.9,22-06-2026,12.53,31,0
JBS,NYSE:JBS,DAILY,180d,12.13,11.92,1.77,367.4,08-06-2026,11.49,45,5
FSS,NYSE:FSS,DAILY,180d,117.8,116.54,1.08,346.4,01-06-2026,101.19,52,3
ARI,NYSE:ARI,DAILY,180d,6.76,6.68,1.25,307.6,03-11-2025,5.9,262,4
KMT,NYSE:KMT,DAILY,180d,34.86,34.29,1.65,276.1,03-11-2025,21.31,262,10
TXNM,NYSE:TXNM,DAILY,180d,58.3,57.86,0.76,269.0,03-11-2025,55.99,262,29
BW,NYSE:BW,DAILY,180d,11.01,10.89,1.12,228.9,03-11-2025,3.51,262,8
GPGI,NYSE:GPGI,DAILY,180d,14.07,14.06,0.09,222.1,10-06-2026,11.22,43,0
EVTR,NYSE:EVTR,DAILY,365d,50.05,49.79,0.52,215.3,11-04-2025,46.55,468,1
OI,NYSE:OI,DAILY,180d,8.94,8.86,0.86,202.8,08-06-2026,7.75,45,1
ATKR,NYSE:ATKR,DAILY,180d,73.05,72.1,1.32,199.9,19-03-2026,53.51,126,5
MPT,NYSE:MPT,DAILY,365d,4.8,4.74,1.32,166.9,12-08-2025,3.68,345,20
CAE,NYSE:CAE,DAILY,180d,24.83,24.47,1.48,166.2,22-05-2026,22.76,62,2
FEGE,NYSE:FEGE,DAILY,180d,48.94,48.42,1.07,164.4,20-11-2025,43.0,245,18
GNL,NYSE:GNL,DAILY,180d,8.88,8.71,1.99,156.5,03-11-2025,7.03,262,0
PMMF,NYSE:PMMF,DAILY,180d,100.27,99.15,1.13,140.7,03-11-2025,97.67,262,0
USA,NYSE:USA,DAILY,180d,5.65,5.58,1.27,103.7,30-03-2026,5.11,115,2
