Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.41,99.2,1.22,43813.2,12-12-2025,97.85,263,0
GEV,NYSE:GEV,DAILY,180d,898.53,886.57,1.35,20969.9,17-12-2025,611.96,258,3
GE,NYSE:GE,DAILY,180d,331.09,325.61,1.68,10022.8,22-04-2026,268.58,132,1
SYK,NYSE:SYK,DAILY,180d,317.4,314.11,1.05,6787.3,11-05-2026,280.25,113,3
PWR,NYSE:PWR,DAILY,180d,611.39,610.3,0.18,6046.0,08-01-2026,408.22,236,2
SRE,NYSE:SRE,DAILY,365d,84.26,83.68,0.69,5405.1,07-04-2025,59.64,512,1
SHW,NYSE:SHW,DAILY,180d,329.95,329.73,0.07,4856.5,02-06-2026,289.19,91,4
SHV,NYSE:SHV,DAILY,180d,110.05,108.66,1.28,4555.4,12-12-2025,107.35,263,0
DUK,NYSE:DUK,DAILY,365d,120.39,119.53,0.72,3822.0,14-05-2025,105.57,475,28
UPS,NYSE:UPS,DAILY,180d,102.66,101.57,1.07,3755.0,27-03-2026,91.05,158,7
TT,NYSE:TT,DAILY,180d,440.15,439.96,0.04,3615.8,06-01-2026,346.44,238,3
PPL,NYSE:PPL,DAILY,550d,34.47,34.04,1.27,3445.3,08-07-2024,25.57,785,0
CLX,NYSE:CLX,DAILY,180d,94.97,94.49,0.51,3192.0,05-05-2026,83.72,119,5
BWXT,NYSE:BWXT,DAILY,180d,161.54,159.56,1.24,3173.9,29-07-2026,156.85,34,9
NVR,NYSE:NVR,DAILY,180d,6275.82,6249.8,0.42,2905.7,15-05-2026,5501.01,109,2
SPG,NYSE:SPG,DAILY,180d,211.87,208.93,1.41,2829.9,24-03-2026,175.95,161,0
JBL,NYSE:JBL,DAILY,180d,299.14,298.3,0.28,2770.9,18-12-2025,206.6,257,1
HSY,NYSE:HSY,DAILY,180d,176.0,174.9,0.63,2752.6,22-06-2026,166.46,71,5
WSM,NYSE:WSM,DAILY,180d,222.12,218.63,1.6,2635.9,19-05-2026,164.96,105,0
ETR,NYSE:ETR,DAILY,180d,107.02,105.79,1.16,2454.3,22-12-2025,89.25,253,2
NRG,NYSE:NRG,DAILY,730d,109.51,107.44,1.93,2388.2,07-12-2023,45.08,999,0
IP,NYSE:IP,DAILY,180d,36.46,36.39,0.19,2377.9,20-05-2026,28.51,104,1
WSO,NYSE:WSO,DAILY,180d,314.98,309.3,1.84,2301.6,30-07-2026,300.66,33,3
CW,NYSE:CW,DAILY,365d,577.99,575.98,0.35,1988.9,07-04-2025,266.32,512,0
ONTO,NYSE:ONTO,DAILY,180d,256.37,252.2,1.65,1921.2,17-12-2025,146.79,258,7
HUBB,NYSE:HUBB,DAILY,365d,443.31,439.24,0.93,1901.8,04-04-2025,293.96,515,0
WCN,NYSE:WCN,DAILY,180d,163.89,161.58,1.43,1809.8,02-06-2026,146.58,91,0
TXNM,NYSE:TXNM,DAILY,180d,57.85,56.77,1.91,1784.4,02-07-2026,55.23,61,0
ALLE,NYSE:ALLE,DAILY,365d,151.82,149.69,1.42,1739.9,08-04-2025,115.23,511,96
GNRC,NYSE:GNRC,DAILY,365d,181.42,181.13,0.16,1720.4,09-04-2025,99.5,510,15
