Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
BAJAJHFL,NSE:BAJAJHFL,180,PURE FIRST BREAK,0,03-02-2026,08-04-2026,92,87.59,86.47,1.29,10%,"340,119,138"
AARTIDRUGS,NSE:AARTIDRUGS,180,PURE FIRST BREAK,0,03-02-2026,15-04-2026,85,395.35,377.68,4.68,10%,"123,234,946"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,85,2673.8,2515.2,6.31,10%,"2,456,067,163"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,09-02-2026,15-04-2026,85,438.45,408.94,7.22,10%,"1,466,254,008"
BAJAJHLDNG,NSE:BAJAJHLDNG,180,PURE FIRST BREAK,0,23-02-2026,17-04-2026,82,10336.0,10334.31,0.02,10%,"584,304,416"
AGARWALEYE,NSE:AGARWALEYE,180,PURE FIRST BREAK,0,09-01-2026,21-04-2026,78,477.85,460.98,3.66,10%,"66,963,033"
IIFLCAPS,NSE:IIFLCAPS,180,PURE FIRST BREAK,0,16-01-2026,21-04-2026,78,338.2,329.37,2.68,10%,"84,541,548"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,13-01-2026,04-05-2026,65,634.5,607.2,4.5,10%,"360,006,417"
SUNDRMFAST,NSE:SUNDRMFAST,180,PURE FIRST BREAK,0,30-01-2026,04-05-2026,65,933.95,861.54,8.4,10%,"157,873,042"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,04-02-2026,05-05-2026,64,1380.2,1344.78,2.63,10%,"33,188,288"
SRF,NSE:SRF,180,PURE FIRST BREAK,0,03-02-2026,06-05-2026,63,2709.5,2667.84,1.56,10%,"1,507,097,056"
VINCOFE,NSE:VINCOFE,180,PURE FIRST BREAK,0,09-01-2026,26-05-2026,44,163.15,150.43,8.46,10%,"577,142,777"
GENESYS,NSE:GENESYS,180,PURE FIRST BREAK,0,09-01-2026,10-06-2026,28,318.65,304.2,4.75,10%,"115,379,020"
VAIBHAVGBL,NSE:VAIBHAVGBL,180,PURE FIRST BREAK,0,03-02-2026,15-06-2026,24,255.78,238.68,7.16,10%,"371,142,917"
KAJARIACER,NSE:KAJARIACER,180,PURE FIRST BREAK,0,28-04-2026,17-06-2026,21,1193.4,1161.01,2.79,10%,"129,162,878"
SCODATUBES,NSE:SCODATUBES,180,PURE FIRST BREAK,0,11-05-2026,17-06-2026,21,144.24,141.64,1.84,10%,"31,301,956"
MAHLIFE,NSE:MAHLIFE,180,PURE FIRST BREAK,0,03-02-2026,18-06-2026,20,359.05,346.29,3.69,10%,"86,248,834"
KSB,NSE:KSB,180,PURE FIRST BREAK,0,28-04-2026,19-06-2026,19,927.6,903.39,2.68,10%,"190,553,153"
GLAXO,NSE:GLAXO,180,PURE FIRST BREAK,0,11-02-2026,22-06-2026,16,2410.8,2350.16,2.58,10%,"216,301,802"
NHPC,NSE:NHPC,180,PURE FIRST BREAK,0,29-04-2026,22-06-2026,17,78.61,78.15,0.59,10%,"597,786,291"
JUBLCPL,NSE:JUBLCPL,180,PURE FIRST BREAK,0,09-01-2026,23-06-2026,15,2087.5,1941.06,7.54,10%,"18,447,238"
CCAVENUE,NSE:CCAVENUE,180,PURE FIRST BREAK,0,12-02-2026,24-06-2026,15,17.12,15.89,7.77,10%,"453,708,082"
MIRZAINT,NSE:MIRZAINT,180,PURE FIRST BREAK,0,03-02-2026,25-06-2026,14,38.99,35.99,8.35,10%,"35,209,726"
GODREJIND,NSE:GODREJIND,180,PURE FIRST BREAK,0,08-05-2026,01-07-2026,7,1216.4,1197.35,1.59,10%,"182,429,594"
NESTLEIND,NSE:NESTLEIND,180,PURE FIRST BREAK,0,11-05-2026,01-07-2026,7,1450.5,1439.5,0.76,10%,"2,691,943,786"
UTLSOLAR,NSE:UTLSOLAR,180,PURE FIRST BREAK,0,05-06-2026,01-07-2026,8,364.5,341.65,6.69,10%,"39,071,484"
APOLLOTYRE,NSE:APOLLOTYRE,180,PURE FIRST BREAK,0,05-02-2026,02-07-2026,6,439.55,433.31,1.44,10%,"467,086,915"
JAMNAAUTO,NSE:JAMNAAUTO,180,PURE FIRST BREAK,0,16-02-2026,02-07-2026,7,136.12,135.04,0.8,10%,"291,472,520"
MMFL,NSE:MMFL,180,PURE FIRST BREAK,0,22-04-2026,02-07-2026,6,500.1,487.52,2.58,10%,"80,426,583"
PICCADIL,NSE:PICCADIL,180,PURE FIRST BREAK,0,29-04-2026,02-07-2026,6,643.55,628.8,2.35,10%,"116,996,101"
HDFCBANK,NSE:HDFCBANK,180,PURE FIRST BREAK,0,03-02-2026,03-07-2026,6,817.55,801.77,1.97,10%,"32,613,538,968"
JUBLINGREA,NSE:JUBLINGREA,180,PURE FIRST BREAK,0,21-05-2026,03-07-2026,6,715.5,678.64,5.43,10%,"510,905,637"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,87,1396.0,1269.4,9.97,10%,"490,420,384"
