Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
BRK-B,NYSE:BRK-B,DAILY,180d,488.35,480.17,1.7,24908.3,16-04-2026,464.01,90,2
T,NYSE:T,DAILY,180d,21.43,21.15,1.32,16079.1,09-06-2026,22.03,36,9
SGOV,NYSE:SGOV,DAILY,180d,100.54,99.32,1.23,15609.4,24-10-2025,97.92,264,0
ABT,NYSE:ABT,DAILY,180d,89.27,87.69,1.81,11187.8,11-05-2026,81.39,65,0
CVX,NYSE:CVX,DAILY,180d,181.6,178.3,1.85,9699.8,16-12-2025,143.75,211,16
UBER,NYSE:UBER,DAILY,180d,72.67,71.38,1.81,8445.9,11-06-2026,67.19,34,1
MDT,NYSE:MDT,DAILY,180d,80.47,78.97,1.9,5723.4,02-06-2026,72.65,43,1
NKE,NYSE:NKE,DAILY,180d,42.77,42.63,0.34,5273.5,18-05-2026,40.98,58,7
CNQ,NYSE:CNQ,DAILY,180d,42.73,42.38,0.83,4189.5,07-01-2026,29.54,189,13
SLB,NYSE:SLB,DAILY,180d,47.55,47.29,0.54,4158.3,21-11-2025,34.0,236,7
DUK,NYSE:DUK,DAILY,180d,124.34,122.86,1.2,3225.1,10-12-2025,111.97,217,4
NOC,NYSE:NOC,DAILY,180d,525.22,523.25,0.38,2941.2,03-06-2026,525.73,42,8
OTIS,NYSE:OTIS,DAILY,180d,72.2,71.29,1.27,2930.4,01-06-2026,69.16,44,1
GTLS,NYSE:GTLS,DAILY,180d,209.9,206.79,1.51,2669.5,04-11-2025,198.91,253,2
KRMN,NYSE:KRMN,DAILY,180d,48.78,47.97,1.68,2568.2,11-06-2026,45.51,34,4
TOST,NYSE:TOST,DAILY,730d,30.39,30.09,1.0,2546.0,22-11-2023,13.77,966,111
NRG,NYSE:NRG,DAILY,180d,137.9,135.62,1.68,2125.9,10-06-2026,120.11,35,0
SHV,NYSE:SHV,DAILY,180d,110.21,108.83,1.27,1991.8,24-10-2025,107.44,264,0
DG,NYSE:DG,DAILY,180d,121.28,121.18,0.08,1987.3,07-11-2025,93.78,250,80
NI,NYSE:NI,DAILY,180d,45.71,45.61,0.22,1817.6,22-12-2025,40.22,205,1
PEG,NYSE:PEG,DAILY,180d,79.88,79.04,1.07,1813.1,18-05-2026,75.39,58,1
RMD,NYSE:RMD,DAILY,180d,198.57,195.14,1.76,1709.9,02-06-2026,180.27,43,3
STE,NYSE:STE,DAILY,180d,211.46,207.45,1.93,1650.7,07-05-2026,194.56,69,8
AAP,NYSE:AAP,DAILY,180d,52.09,51.78,0.59,1489.6,02-01-2026,37.33,194,3
TKO,NYSE:TKO,DAILY,365d,185.7,184.33,0.75,1472.3,07-04-2025,130.73,464,1
HLI,NYSE:HLI,DAILY,180d,142.9,142.24,0.46,1330.8,24-03-2026,133.75,113,33
CMS,NYSE:CMS,DAILY,180d,74.02,73.46,0.76,1304.0,05-01-2026,67.61,191,11
BOND,NYSE:BOND,DAILY,180d,91.43,91.2,0.25,1172.4,19-05-2026,89.75,57,2
BOND,NYSE:BOND,DAILY,365d,91.43,89.81,1.81,1172.4,11-04-2025,83.42,460,2
TMHC,NYSE:TMHC,DAILY,180d,71.86,70.84,1.45,1149.6,19-05-2026,54.15,57,0
SQM,NYSE:SQM,DAILY,180d,71.52,71.48,0.05,1085.5,28-10-2025,42.86,260,1
HII,NYSE:HII,DAILY,365d,277.79,277.28,0.18,1051.1,06-02-2025,154.1,524,2
BG,NYSE:BG,DAILY,180d,115.72,115.27,0.39,970.0,23-12-2025,87.21,204,16
BRK-A,NYSE:BRK-A,DAILY,180d,733180.0,724018.36,1.27,923.8,22-04-2026,698000.0,84,3
