Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
GS,NYSE:GS,DAILY,180d,976.67,968.24,0.87,23002.5,13-03-2026,773.29,186,1
SGOV,NYSE:SGOV,DAILY,180d,100.53,99.31,1.22,18897.8,26-12-2025,97.99,263,0
UNH,NYSE:UNH,DAILY,180d,375.93,370.41,1.49,16508.6,27-03-2026,252.96,172,0
RTX,NYSE:RTX,DAILY,180d,195.5,194.18,0.68,9243.6,15-05-2026,169.51,123,1
HL,NYSE:HL,DAILY,180d,18.68,18.43,1.36,8701.3,03-08-2026,13.78,43,0
KEY,NYSE:KEY,DAILY,180d,21.7,21.38,1.52,5442.5,19-03-2026,18.37,180,1
MRSH,NYSE:MRSH,DAILY,180d,179.76,176.42,1.9,4978.5,03-06-2026,155.72,104,2
AZN,NYSE:AZN,DAILY,180d,161.85,159.08,1.74,4757.4,03-08-2026,153.41,43,1
FIX,NYSE:FIX,DAILY,180d,1576.78,1551.78,1.61,4750.8,31-12-2025,931.0,258,2
PWR,NYSE:PWR,DAILY,180d,613.35,610.4,0.48,4668.8,08-01-2026,408.22,250,2
CCI,NYSE:CCI,DAILY,180d,73.25,72.65,0.82,4603.7,05-08-2026,68.72,41,0
GD,NYSE:GD,DAILY,180d,358.6,355.72,0.81,4514.8,28-04-2026,305.43,140,2
SHV,NYSE:SHV,DAILY,180d,110.17,108.8,1.26,4331.1,26-12-2025,107.5,263,0
DLR,NYSE:DLR,DAILY,180d,179.27,179.14,0.07,4039.1,08-01-2026,148.46,250,6
UPS,NYSE:UPS,DAILY,180d,102.35,101.54,0.79,3996.1,27-03-2026,91.05,172,7
NVO,NYSE:NVO,DAILY,180d,42.53,41.75,1.88,3760.8,03-03-2026,34.15,196,9
WSM,NYSE:WSM,DAILY,180d,221.47,219.15,1.06,3432.1,19-05-2026,164.96,119,0
HAL,NYSE:HAL,DAILY,180d,35.67,34.98,1.96,3361.1,26-12-2025,27.43,263,43
USFD,NYSE:USFD,DAILY,180d,92.01,90.99,1.12,3323.4,05-01-2026,74.14,253,21
D,NYSE:D,DAILY,180d,63.87,63.35,0.81,3038.6,07-01-2026,55.19,251,4
ENB,NYSE:ENB,DAILY,365d,48.36,47.81,1.15,2850.5,07-04-2025,37.07,526,4
GIS,NYSE:GIS,DAILY,180d,36.58,35.97,1.71,2745.0,04-06-2026,31.21,103,2
HIG,NYSE:HIG,DAILY,180d,136.03,134.18,1.38,2460.6,01-06-2026,125.04,106,0
CHWY,NYSE:CHWY,DAILY,180d,21.19,21.03,0.77,2405.9,22-06-2026,17.4,85,1
GWRE,NYSE:GWRE,DAILY,180d,148.88,148.42,0.31,2274.9,22-06-2026,102.3,85,3
CBRE,NYSE:CBRE,DAILY,180d,140.11,138.07,1.48,2183.2,01-06-2026,121.69,106,1
PPL,NYSE:PPL,DAILY,730d,33.23,32.71,1.59,2063.3,08-02-2024,23.16,950,1
NVR,NYSE:NVR,DAILY,180d,6257.45,6239.57,0.29,2002.4,15-05-2026,5501.01,123,4
FHN,NYSE:FHN,DAILY,180d,24.47,24.14,1.35,1868.2,19-03-2026,20.95,180,1
ED,NYSE:ED,DAILY,365d,105.24,103.31,1.86,1795.9,16-09-2025,92.2,364,10
MKC,NYSE:MKC,DAILY,180d,49.86,49.19,1.36,1704.2,13-05-2026,44.42,125,1
TRU,NYSE:TRU,DAILY,180d,77.02,76.09,1.23,1699.2,22-06-2026,63.28,85,0
ESI,NYSE:ESI,DAILY,365d,31.79,31.33,1.46,1608.6,09-04-2025,16.5,524,1
RBC,NYSE:RBC,DAILY,365d,483.71,474.75,1.89,1578.8,07-04-2025,297.28,526,0
ESS,NYSE:ESS,DAILY,180d,276.05,272.74,1.21,1466.1,27-03-2026,233.85,172,1
AMCR,NYSE:AMCR,DAILY,180d,42.46,42.19,0.63,1463.6,20-05-2026,35.15,118,0
KIM,NYSE:KIM,DAILY,180d,22.99,22.79,0.86,1462.1,02-01-2026,19.31,256,0
HII,NYSE:HII,DAILY,550d,279.46,277.68,0.64,1162.8,06-02-2025,153.38,586,4
AMH,NYSE:AMH,DAILY,180d,31.62,31.17,1.45,1102.7,20-03-2026,26.67,179,1
GAP,NYSE:GAP,DAILY,180d,20.43,20.25,0.9,1067.9,30-06-2026,17.94,77,2
IDA,NYSE:IDA,DAILY,365d,132.68,130.74,1.49,1055.2,14-05-2025,104.71,489,5
TKR,NYSE:TKR,DAILY,180d,116.54,115.04,1.3,1028.8,31-12-2025,83.31,258,2
ALC,NYSE:ALC,DAILY,180d,67.76,67.63,0.2,1021.8,11-05-2026,61.83,127,2
ACM,NYSE:ACM,DAILY,180d,64.16,64.09,0.12,946.5,13-08-2026,60.35,33,3
PAAS,NYSE:PAAS,DAILY,180d,48.42,48.29,0.26,910.5,17-07-2026,40.62,60,1
KVYO,NYSE:KVYO,DAILY,180d,16.98,16.88,0.58,893.1,22-06-2026,12.53,85,3
AMR,NYSE:AMR,DAILY,180d,188.62,186.35,1.22,841.6,03-08-2026,133.64,43,0
AIR,NYSE:AIR,DAILY,180d,115.92,115.74,0.15,800.3,02-01-2026,82.45,256,3
OSK,NYSE:OSK,DAILY,180d,143.17,141.08,1.48,799.7,19-05-2026,115.83,119,0
RSI,NYSE:RSI,DAILY,180d,26.07,25.63,1.72,794.8,13-02-2026,15.51,214,9
PRMB,NYSE:PRMB,DAILY,180d,20.85,20.55,1.45,737.8,05-01-2026,15.42,253,8
CNX,NYSE:CNX,DAILY,180d,35.39,34.73,1.91,725.6,10-07-2026,31.52,67,0
CR,NYSE:CR,DAILY,180d,195.45,194.22,0.63,717.5,30-03-2026,159.16,169,5
AIT,NYSE:AIT,DAILY,180d,315.82,311.18,1.49,703.3,20-03-2026,250.14,179,0
CCK,NYSE:CCK,DAILY,180d,112.33,110.76,1.42,702.3,08-06-2026,91.05,99,0
ALV,NYSE:ALV,DAILY,180d,116.2,115.68,0.45,678.8,20-03-2026,97.72,179,1
ORI,NYSE:ORI,DAILY,180d,41.06,40.28,1.93,678.2,01-06-2026,36.07,106,0
AM,NYSE:AM,DAILY,180d,21.33,20.96,1.78,608.9,07-01-2026,16.57,251,1
EXK,NYSE:EXK,DAILY,180d,9.64,9.5,1.47,570.0,17-07-2026,7.18,60,1
POR,NYSE:POR,DAILY,365d,47.45,46.56,1.91,561.8,17-06-2025,37.49,455,2
SR,NYSE:SR,DAILY,180d,80.22,79.33,1.12,546.5,22-06-2026,75.08,85,0
BH-A,NYSE:BH-A,DAILY,180d,1768.61,1761.73,0.39,540.6,11-05-2026,1238.0,127,0
KRC,NYSE:KRC,DAILY,365d,34.5,33.97,1.56,482.6,09-04-2025,25.09,524,67
KRC,NYSE:KRC,DAILY,180d,34.5,33.95,1.62,482.6,27-03-2026,26.89,172,1
GVA,NYSE:GVA,DAILY,365d,114.06,113.1,0.85,451.7,07-04-2025,68.69,526,0
SMA,NYSE:SMA,DAILY,180d,32.09,31.8,0.91,436.4,30-03-2026,28.68,169,6
VNO,NYSE:VNO,DAILY,180d,34.53,34.15,1.11,433.0,27-03-2026,24.57,172,0
TRNO,NYSE:TRNO,DAILY,180d,65.29,64.51,1.2,428.8,06-01-2026,57.01,252,10
DAN,NYSE:DAN,DAILY,180d,30.15,29.94,0.7,425.7,26-12-2025,23.27,263,41
CBT,NYSE:CBT,DAILY,180d,79.2,78.17,1.32,409.9,30-12-2025,64.51,259,13
ABCB,NYSE:ABCB,DAILY,180d,84.83,84.51,0.38,402.5,19-03-2026,72.85,180,2
BHVN,NYSE:BHVN,DAILY,180d,12.34,12.29,0.39,380.3,30-03-2026,8.03,169,8
ATEN,NYSE:ATEN,DAILY,180d,26.75,26.56,0.73,369.9,20-01-2026,16.68,238,11
GTY,NYSE:GTY,DAILY,365d,31.43,30.83,1.96,358.0,13-10-2025,24.22,337,1
ABG,NYSE:ABG,DAILY,180d,205.15,205.09,0.03,356.1,19-05-2026,172.01,119,1
BRC,NYSE:BRC,DAILY,180d,85.37,85.13,0.28,337.4,15-05-2026,70.38,123,3
AX,NYSE:AX,DAILY,180d,92.68,91.32,1.48,319.7,19-03-2026,81.03,180,16
MSA,NYSE:MSA,DAILY,180d,178.79,175.59,1.82,292.3,11-06-2026,155.34,96,0
