Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
BHARTIARTL,NSE:BHARTIARTL,DAILY,180d,1841.1,1831.02,0.55,201418.7,13-05-2026,1740.5,47,11
MFSL,NSE:MFSL,DAILY,180d,1601.5,1599.49,0.13,75662.4,02-04-2026,1433.6,88,5
TECHM,NSE:TECHM,DAILY,180d,1433.8,1410.72,1.64,35369.3,09-03-2026,1304.1,112,4
DIVISLAB,NSE:DIVISLAB,DAILY,180d,6557.5,6479.12,1.21,31116.3,02-04-2026,5647.5,88,0
HINDUNILVR,NSE:HINDUNILVR,DAILY,180d,2151.3,2151.02,0.01,30624.1,02-04-2026,2002.14,88,13
BAJAJFINSV,NSE:BAJAJFINSV,DAILY,180d,1757.8,1733.06,1.43,27517.0,02-04-2026,1595.64,88,8
ULTRACEMCO,NSE:ULTRACEMCO,DAILY,180d,11336.0,11286.56,0.44,26173.2,23-03-2026,10325.0,98,10
POCL,NSE:POCL,DAILY,180d,1304.4,1299.48,0.38,22564.1,23-03-2026,980.5,98,8
VMM,NSE:VMM,DAILY,180d,115.79,114.83,0.84,18014.3,23-03-2026,98.77,98,0
JKCEMENT,NSE:JKCEMENT,DAILY,180d,5319.5,5235.7,1.6,15569.0,23-03-2026,4822.5,98,14
NATCOPHARM,NSE:NATCOPHARM,DAILY,180d,919.5,905.13,1.59,10787.2,11-11-2025,789.28,230,20
ICICIGI,NSE:ICICIGI,DAILY,180d,1768.1,1762.25,0.33,10714.2,02-04-2026,1623.34,88,6
ALKEM,NSE:ALKEM,DAILY,180d,5416.5,5357.39,1.1,10477.4,02-04-2026,5075.0,88,13
DALBHARAT,NSE:DALBHARAT,DAILY,180d,1700.5,1689.31,0.66,9348.9,18-05-2026,1670.21,42,8
JPPOWER,NSE:JPPOWER,DAILY,180d,17.81,17.63,1.02,8761.6,09-03-2026,13.15,112,1
AZAD,NSE:AZAD,DAILY,180d,1984.0,1962.99,1.07,8597.8,23-03-2026,1360.0,98,0
IREDA,NSE:IREDA,DAILY,180d,127.49,126.17,1.05,7000.2,30-03-2026,108.08,91,11
RAMCOCEM,NSE:RAMCOCEM,DAILY,180d,929.7,912.35,1.9,5797.5,23-03-2026,860.1,98,27
PTCIL,NSE:PTCIL,DAILY,180d,17193.0,16989.85,1.2,5023.8,02-04-2026,14499.0,88,1
INTELLECT,NSE:INTELLECT,DAILY,180d,727.1,717.79,1.3,4453.1,30-03-2026,595.2,91,7
SYNGENE,NSE:SYNGENE,DAILY,180d,434.15,433.33,0.19,3479.2,06-04-2026,378.93,84,0
MMTC,NSE:MMTC,DAILY,180d,66.75,65.91,1.27,3031.0,30-03-2026,50.1,91,1
DEVYANI,NSE:DEVYANI,DAILY,180d,111.01,110.26,0.68,2756.1,02-04-2026,91.55,88,3
NEWGEN,NSE:NEWGEN,DAILY,180d,468.25,462.36,1.27,2648.8,30-03-2026,401.05,91,10
UBL,NSE:UBL,DAILY,180d,1322.8,1313.6,0.7,2579.9,29-05-2026,1310.0,31,1
CRISIL,NSE:CRISIL,DAILY,180d,4076.3,4033.69,1.06,2499.5,02-04-2026,3678.37,88,15
BLS,NSE:BLS,DAILY,180d,255.25,253.7,0.61,2458.0,23-03-2026,218.9,98,1
ARFIN,NSE:ARFIN,DAILY,180d,83.27,82.58,0.83,2322.0,01-10-2025,45.07,271,1
MOSCHIP,NSE:MOSCHIP,DAILY,180d,201.78,201.11,0.33,2019.2,30-03-2026,146.8,91,0
AARTIPHARM,NSE:AARTIPHARM,DAILY,180d,675.3,673.68,0.24,1980.9,30-03-2026,585.0,91,16
BATAINDIA,NSE:BATAINDIA,DAILY,180d,696.3,689.56,0.98,1713.1,30-03-2026,605.0,91,14
HUBTOWN,NSE:HUBTOWN,DAILY,180d,205.25,202.25,1.48,1490.3,30-03-2026,168.15,91,8
BALUFORGE,NSE:BALUFORGE,DAILY,180d,456.15,450.17,1.33,1479.8,29-01-2026,341.05,151,7
