Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
TWO,NYSE:TWO,180,PURE FIRST BREAK,0,29-01-2026,23-03-2026,126,12.12,11.08,9.39,10%,"16,553,193"
CUBI,NYSE:CUBI,180,PURE FIRST BREAK,0,03-02-2026,06-04-2026,112,78.66,74.89,5.03,10%,"22,146,645"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,110,49.93,49.18,1.52,10%,"21,856,558"
MC,NYSE:MC,180,PURE FIRST BREAK,0,05-02-2026,08-04-2026,110,67.78,63.87,6.12,10%,"64,962,723"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,110,52.12,49.41,5.49,10%,"225,518,492"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,109,72.54,70.07,3.52,10%,"72,253,540"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,29-01-2026,15-04-2026,103,15.79,15.26,3.47,10%,"16,189,597"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,103,47.03,44.9,4.74,10%,"29,110,205"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,101,85.16,81.43,4.58,10%,"91,464,569"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,101,151.6,143.33,5.77,10%,"15,801,723"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,94,14.19,13.11,8.23,10%,"16,870,263"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,46,74.36,72.91,1.99,10%,"10,556,666"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,41,271.38,270.56,0.3,10%,"295,810,176"
SLGN,NYSE:SLGN,180,PURE FIRST BREAK,0,06-02-2026,23-06-2026,34,46.58,43.19,7.84,10%,"86,745,798"
BKD,NYSE:BKD,180,PURE FIRST BREAK,0,17-02-2026,24-06-2026,33,15.47,14.51,6.59,10%,"122,572,463"
BKH,NYSE:BKH,180,PURE FIRST BREAK,0,15-04-2026,24-06-2026,33,74.66,74.5,0.21,10%,"27,302,790"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,33,216.9,213.9,1.4,10%,"248,204,086"
SNOW,NYSE:SNOW,180,PURE FIRST BREAK,0,01-06-2026,30-06-2026,27,272.92,258.78,5.47,10%,"1,034,251,952"
FDS,NYSE:FDS,180,PURE FIRST BREAK,0,01-06-2026,01-07-2026,26,265.9,249.77,6.46,10%,"225,103,224"
WTM,NYSE:WTM,180,PURE FIRST BREAK,0,17-04-2026,02-07-2026,25,2193.94,2147.02,2.19,10%,"29,275,935"
AAMI,NYSE:AAMI,180,PURE FIRST BREAK,0,17-06-2026,06-07-2026,21,82.85,77.87,6.39,10%,"28,605,785"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,21,311.15,299.59,3.86,10%,"228,896,871"
MUSA,NYSE:MUSA,180,PURE FIRST BREAK,0,11-06-2026,07-07-2026,20,610.44,589.26,3.59,10%,"154,977,287"
CVI,NYSE:CVI,180,PURE FIRST BREAK,0,03-06-2026,08-07-2026,19,34.07,31.1,9.55,10%,"31,799,405"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,05-05-2026,08-07-2026,19,60.53,59.87,1.1,10%,"114,530,263"
QGEN,NYSE:QGEN,180,PURE FIRST BREAK,0,29-01-2026,09-07-2026,18,41.08,40.92,0.38,10%,"67,842,678"
BILL,NYSE:BILL,180,PURE FIRST BREAK,0,06-02-2026,10-07-2026,17,44.9,41.46,8.29,10%,"95,119,890"
DG,NYSE:DG,180,PURE FIRST BREAK,0,26-02-2026,13-07-2026,14,123.22,120.43,2.31,10%,"261,820,816"
