Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.49,99.26,1.23,19086.2,19-12-2025,97.92,264,0
TJX,NYSE:TJX,DAILY,730d,126.12,125.42,0.56,10553.7,15-12-2023,85.51,999,9
RTX,NYSE:RTX,DAILY,180d,197.55,194.16,1.75,6556.9,15-05-2026,169.51,117,1
DUK,NYSE:DUK,DAILY,365d,120.43,119.54,0.75,4913.2,14-05-2025,105.57,483,28
NVS,NYSE:NVS,DAILY,365d,137.48,134.82,1.97,4037.2,09-04-2025,94.83,518,2
TT,NYSE:TT,DAILY,180d,444.17,438.95,1.19,3998.4,06-01-2026,345.62,246,3
FIG,NYSE:FIG,DAILY,180d,22.01,21.78,1.04,3937.0,30-04-2026,16.6,132,16
MRSH,NYSE:MRSH,DAILY,180d,176.84,176.37,0.27,3826.8,03-06-2026,155.72,98,2
TEL,NYSE:TEL,DAILY,180d,204.68,202.53,1.06,3551.0,22-07-2026,189.53,49,2
NRG,NYSE:NRG,DAILY,180d,115.37,114.32,0.92,3277.0,04-08-2026,112.5,36,6
ECL,NYSE:ECL,DAILY,180d,272.21,268.62,1.34,2862.3,19-05-2026,242.49,113,1
KEY,NYSE:KEY,DAILY,180d,21.73,21.36,1.71,2769.5,19-03-2026,18.37,174,1
RIG,NYSE:RIG,DAILY,180d,5.71,5.6,1.97,2612.6,19-12-2025,3.93,264,37
SRE,NYSE:SRE,DAILY,365d,85.01,83.68,1.59,2609.4,07-04-2025,59.64,520,1
DOV,NYSE:DOV,DAILY,365d,191.42,190.89,0.28,2579.4,07-04-2025,140.78,520,27
SGI,NYSE:SGI,DAILY,180d,68.23,68.03,0.29,2555.0,20-05-2026,60.08,112,26
PPL,NYSE:PPL,DAILY,550d,34.55,34.04,1.49,2549.8,08-07-2024,25.57,793,0
NYT,NYSE:NYT,DAILY,365d,66.6,65.34,1.93,2469.0,09-04-2025,44.17,518,9
CBRE,NYSE:CBRE,DAILY,180d,139.68,138.04,1.19,2397.6,01-06-2026,121.69,100,0
WRB,NYSE:WRB,DAILY,180d,69.91,69.16,1.08,2303.5,01-06-2026,62.31,100,7
M,NYSE:M,DAILY,180d,21.51,21.22,1.37,2083.2,19-03-2026,16.56,174,1
MUSA,NYSE:MUSA,DAILY,180d,517.46,508.45,1.77,2068.8,11-02-2026,358.79,210,1
TRU,NYSE:TRU,DAILY,180d,77.05,76.05,1.31,2017.9,22-06-2026,63.28,79,0
AFL,NYSE:AFL,DAILY,180d,114.74,113.54,1.05,2016.3,23-01-2026,104.69,229,16
CRS,NYSE:CRS,DAILY,180d,458.45,451.63,1.51,1856.3,29-01-2026,283.91,223,0
SHV,NYSE:SHV,DAILY,180d,110.14,108.73,1.29,1754.2,19-12-2025,107.43,264,0
CCI,NYSE:CCI,DAILY,180d,75.18,73.84,1.81,1661.7,05-08-2026,69.72,35,0
HIG,NYSE:HIG,DAILY,180d,136.56,134.09,1.84,1595.0,01-06-2026,125.04,100,0
HEI,NYSE:HEI,DAILY,365d,312.32,307.34,1.62,1346.1,07-04-2025,228.82,520,48
ALC,NYSE:ALC,DAILY,180d,68.43,67.67,1.12,1344.5,11-05-2026,61.83,121,2
INVH,NYSE:INVH,DAILY,180d,28.18,27.99,0.67,1324.0,20-03-2026,23.72,173,0
CCK,NYSE:CCK,DAILY,180d,111.79,110.71,0.97,1308.8,08-06-2026,91.05,93,0
ALLE,NYSE:ALLE,DAILY,365d,151.73,149.76,1.31,1272.0,08-04-2025,115.23,519,96
PLNT,NYSE:PLNT,DAILY,180d,49.88,49.34,1.09,1183.3,07-05-2026,37.03,125,3
ACI,NYSE:ACI,DAILY,180d,11.85,11.63,1.89,1180.8,23-07-2026,10.86,48,0
CPT,NYSE:CPT,DAILY,365d,104.11,103.89,0.21,1142.7,29-10-2025,94.3,315,27
STE,NYSE:STE,DAILY,180d,215.09,213.89,0.56,1073.5,07-05-2026,193.97,125,8
BH,NYSE:BH,DAILY,180d,364.42,357.7,1.88,1035.3,11-05-2026,234.92,121,0
ESS,NYSE:ESS,DAILY,180d,274.37,272.78,0.58,1024.5,27-03-2026,233.85,166,0
HII,NYSE:HII,DAILY,550d,280.85,277.68,1.14,1001.8,06-02-2025,153.38,580,4
CUBE,NYSE:CUBE,DAILY,180d,38.89,38.41,1.24,960.1,24-12-2025,33.77,259,9
EGP,NYSE:EGP,DAILY,180d,197.91,194.46,1.77,953.9,02-01-2026,173.9,250,7
ACM,NYSE:ACM,DAILY,180d,64.02,63.89,0.2,925.1,11-08-2026,63.67,29,1
ELAN,NYSE:ELAN,DAILY,180d,23.55,23.49,0.26,914.0,19-05-2026,19.4,113,5
LRN,NYSE:LRN,DAILY,365d,81.71,80.74,1.2,880.5,04-12-2025,60.61,279,3
