Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
TWO,NYSE:TWO,180,PURE FIRST BREAK,0,28-01-2026,23-03-2026,121,12.1,11.08,9.19,10%,"55,667,262"
CUBI,NYSE:CUBI,180,PURE FIRST BREAK,0,03-02-2026,06-04-2026,107,76.49,74.82,2.23,10%,"23,092,330"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,105,49.61,49.17,0.9,10%,"16,286,963"
MC,NYSE:MC,180,PURE FIRST BREAK,0,05-02-2026,08-04-2026,105,65.86,63.8,3.23,10%,"45,779,286"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,105,51.73,49.37,4.78,10%,"378,637,732"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,104,73.06,69.99,4.38,10%,"46,583,054"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,23-01-2026,15-04-2026,98,15.93,15.29,4.21,10%,"23,590,737"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,98,47.81,44.83,6.64,10%,"24,254,014"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,96,84.33,81.38,3.62,10%,"73,105,679"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,96,152.19,143.14,6.32,10%,"20,332,584"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,89,14.24,13.09,8.81,10%,"22,181,648"
RVTY,NYSE:RVTY,180,PURE FIRST BREAK,0,26-01-2026,06-05-2026,77,110.54,100.8,9.67,10%,"187,829,570"
WFG,NYSE:WFG,180,PURE FIRST BREAK,0,04-02-2026,28-05-2026,55,67.41,67.35,0.08,10%,"17,647,939"
PD,NYSE:PD,180,PURE FIRST BREAK,0,26-01-2026,29-05-2026,54,8.82,8.03,9.88,10%,"16,614,233"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,42,30.18,30.04,0.46,10%,"20,470,430"
BH-A,NYSE:BH-A,180,PURE FIRST BREAK,0,26-01-2026,11-06-2026,41,1892.6,1775.61,6.59,10%,"46,132,124"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,41,74.7,72.85,2.54,10%,"15,567,479"
W,NYSE:W,180,PURE FIRST BREAK,0,27-01-2026,15-06-2026,37,84.3,80.46,4.77,10%,"379,661,924"
SLGN,NYSE:SLGN,180,PURE FIRST BREAK,0,06-02-2026,23-06-2026,29,45.53,42.98,5.94,10%,"85,528,103"
BKD,NYSE:BKD,180,PURE FIRST BREAK,0,17-02-2026,24-06-2026,28,14.65,14.48,1.17,10%,"50,824,877"
BKH,NYSE:BKH,180,PURE FIRST BREAK,0,15-04-2026,24-06-2026,28,74.98,74.47,0.68,10%,"29,316,506"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,28,216.52,213.78,1.28,10%,"245,966,725"
HNI,NYSE:HNI,180,PURE FIRST BREAK,0,06-02-2026,25-06-2026,27,41.22,38.09,8.22,10%,"20,251,387"
SRE,NYSE:SRE,180,PURE FIRST BREAK,0,09-04-2026,25-06-2026,27,93.05,92.9,0.16,10%,"278,340,474"
RYAN,NYSE:RYAN,180,PURE FIRST BREAK,0,26-01-2026,26-06-2026,26,39.29,37.35,5.21,10%,"95,227,175"
SNOW,NYSE:SNOW,180,PURE FIRST BREAK,0,01-06-2026,30-06-2026,22,267.8,258.07,3.77,10%,"816,736,403"
GWRE,NYSE:GWRE,180,PURE FIRST BREAK,0,01-06-2026,02-07-2026,20,133.97,133.81,0.12,10%,"245,741,173"
WTM,NYSE:WTM,180,PURE FIRST BREAK,0,17-04-2026,02-07-2026,20,2182.32,2144.84,1.75,10%,"35,135,353"
AAMI,NYSE:AAMI,180,PURE FIRST BREAK,0,17-06-2026,06-07-2026,16,82.32,77.54,6.17,10%,"21,934,576"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,16,300.58,299.41,0.39,10%,"222,536,798"
WEX,NYSE:WEX,180,PURE FIRST BREAK,0,22-04-2026,06-07-2026,16,155.68,150.24,3.62,10%,"166,141,688"
MUSA,NYSE:MUSA,180,PURE FIRST BREAK,0,11-06-2026,07-07-2026,15,617.84,586.0,5.43,10%,"133,947,718"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,05-05-2026,08-07-2026,14,64.78,59.72,8.47,10%,"109,983,482"
FTI,NYSE:FTI,180,PURE FIRST BREAK,0,30-04-2026,08-07-2026,14,75.1,70.46,6.59,10%,"188,741,316"
BILL,NYSE:BILL,180,PURE FIRST BREAK,0,06-02-2026,10-07-2026,12,41.89,41.41,1.16,10%,"86,453,879"
NEE,NYSE:NEE,180,PURE FIRST BREAK,0,01-05-2026,14-07-2026,8,89.41,89.0,0.46,10%,"778,466,079"
RYZ,NYSE:RYZ,180,PURE FIRST BREAK,0,15-06-2026,14-07-2026,8,29.74,27.76,7.11,10%,"11,518,302"
MGA,NYSE:MGA,180,PURE FIRST BREAK,0,03-06-2026,15-07-2026,7,67.58,66.34,1.86,10%,"78,703,670"
ABT,NYSE:ABT,180,PURE FIRST BREAK,0,27-02-2026,16-07-2026,6,100.57,95.92,4.85,10%,"1,030,902,235"
BIO,NYSE:BIO,180,PURE FIRST BREAK,0,28-05-2026,16-07-2026,6,305.96,301.16,1.59,10%,"84,102,282"
