Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
TWO,NYSE:TWO,180,PURE FIRST BREAK,0,28-01-2026,23-03-2026,116,12.09,11.06,9.32,10%,"10,625,901"
BOND,NYSE:BOND,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,100,91.46,91.41,0.05,10%,"36,108,408"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,100,49.62,49.15,0.95,10%,"22,944,288"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,100,53.7,53.04,1.25,10%,"10,793,700"
HTH,NYSE:HTH,180,PURE FIRST BREAK,0,10-02-2026,08-04-2026,100,38.68,37.66,2.7,10%,"10,192,180"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,100,52.5,49.3,6.49,10%,"730,821,000"
BTZ,NYSE:BTZ,180,PURE FIRST BREAK,0,17-02-2026,09-04-2026,99,10.21,10.01,2.04,10%,"13,928,482"
IVR,NYSE:IVR,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,99,8.1,7.93,2.14,10%,"16,302,871"
MC,NYSE:MC,180,PURE FIRST BREAK,0,22-01-2026,09-04-2026,99,67.51,64.24,5.09,10%,"47,392,021"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,99,73.49,69.93,5.09,10%,"64,957,809"
USA,NYSE:USA,180,PURE FIRST BREAK,0,22-01-2026,14-04-2026,94,5.75,5.63,2.09,10%,"11,970,925"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,22-01-2026,15-04-2026,93,16.17,15.28,5.83,10%,"20,057,268"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,93,47.43,44.77,5.94,10%,"24,122,898"
BHK,NYSE:BHK,180,PURE FIRST BREAK,0,13-02-2026,16-04-2026,92,9.12,8.97,1.62,10%,"13,608,864"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,91,84.0,81.32,3.29,10%,"65,142,000"
DX,NYSE:DX,180,PURE FIRST BREAK,0,28-01-2026,17-04-2026,91,13.33,13.01,2.48,10%,"96,202,609"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,91,150.61,142.97,5.34,10%,"15,603,196"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,84,13.93,13.07,6.58,10%,"54,240,635"
RVTY,NYSE:RVTY,180,PURE FIRST BREAK,0,22-01-2026,06-05-2026,72,110.15,100.85,9.22,10%,"137,577,352"
MMM,NYSE:MMM,180,PURE FIRST BREAK,0,12-02-2026,26-05-2026,52,159.84,155.15,3.02,10%,"467,164,357"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,37,30.75,30.02,2.43,10%,"22,914,900"
BH-A,NYSE:BH-A,180,PURE FIRST BREAK,0,22-01-2026,11-06-2026,36,1888.89,1777.22,6.28,10%,"62,093,481"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,36,76.53,72.7,5.27,10%,"18,229,446"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,31,272.83,270.61,0.82,10%,"321,120,894"
KNTK,NYSE:KNTK,180,PURE FIRST BREAK,0,15-05-2026,23-06-2026,24,50.28,48.63,3.4,10%,"41,209,487"
BH,NYSE:BH,180,PURE FIRST BREAK,0,22-01-2026,24-06-2026,23,384.19,352.31,9.05,10%,"71,689,854"
BKD,NYSE:BKD,180,PURE FIRST BREAK,0,17-02-2026,24-06-2026,23,15.01,14.46,3.78,10%,"75,513,810"
BKH,NYSE:BKH,180,PURE FIRST BREAK,0,15-04-2026,24-06-2026,23,74.61,74.46,0.2,10%,"66,611,809"
NNI,NYSE:NNI,180,PURE FIRST BREAK,0,28-04-2026,24-06-2026,23,134.28,132.61,1.26,10%,"12,555,180"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,23,222.31,213.64,4.06,10%,"394,111,164"
HNI,NYSE:HNI,180,PURE FIRST BREAK,0,06-02-2026,25-06-2026,22,41.73,38.01,9.78,10%,"20,785,713"
MFA,NYSE:MFA,180,PURE FIRST BREAK,0,01-05-2026,26-06-2026,21,9.45,9.38,0.72,10%,"12,652,605"
ONT,NYSE:ONT,180,PURE FIRST BREAK,0,02-03-2026,26-06-2026,21,20.93,19.79,5.75,10%,"11,591,034"
YOU,NYSE:YOU,180,PURE FIRST BREAK,0,26-05-2026,26-06-2026,21,56.03,55.53,0.89,10%,"55,873,115"
SNOW,NYSE:SNOW,180,PURE FIRST BREAK,0,01-06-2026,30-06-2026,17,268.9,257.31,4.51,10%,"1,466,822,577"
FLO,NYSE:FLO,180,PURE FIRST BREAK,0,06-02-2026,01-07-2026,16,8.49,8.38,1.25,10%,"29,196,260"
FOUR,NYSE:FOUR,180,PURE FIRST BREAK,0,26-01-2026,01-07-2026,16,50.31,49.17,2.32,10%,"42,718,222"
WTM,NYSE:WTM,180,PURE FIRST BREAK,0,17-04-2026,02-07-2026,15,2211.52,2141.89,3.25,10%,"27,865,152"
AAMI,NYSE:AAMI,180,PURE FIRST BREAK,0,17-06-2026,06-07-2026,11,82.79,77.05,7.45,10%,"27,792,603"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,11,307.9,299.26,2.89,10%,"768,487,595"
WEX,NYSE:WEX,180,PURE FIRST BREAK,0,22-04-2026,06-07-2026,11,164.3,149.49,9.9,10%,"75,101,531"
ZETA,NYSE:ZETA,180,PURE FIRST BREAK,0,02-06-2026,06-07-2026,11,21.68,21.57,0.52,10%,"204,086,851"
MUSA,NYSE:MUSA,180,PURE FIRST BREAK,0,11-06-2026,07-07-2026,10,618.57,582.03,6.28,10%,"146,044,379"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,05-05-2026,08-07-2026,9,63.1,59.51,6.03,10%,"153,724,216"
FTI,NYSE:FTI,180,PURE FIRST BREAK,0,30-04-2026,08-07-2026,9,72.07,70.31,2.5,10%,"165,739,378"
BILL,NYSE:BILL,180,PURE FIRST BREAK,0,06-02-2026,10-07-2026,7,44.71,41.31,8.23,10%,"132,185,112"
DG,NYSE:DG,180,PURE FIRST BREAK,0,26-02-2026,13-07-2026,4,125.75,120.34,4.5,10%,"370,119,975"
APLE,NYSE:APLE,180,PURE FIRST BREAK,0,30-06-2026,14-07-2026,3,16.84,16.71,0.79,10%,"34,959,840"
RYZ,NYSE:RYZ,180,PURE FIRST BREAK,0,15-06-2026,14-07-2026,3,29.6,27.54,7.48,10%,"10,203,120"
FNB,NYSE:FNB,180,PURE FIRST BREAK,0,02-07-2026,15-07-2026,2,19.16,19.16,0.02,10%,"364,898,365"
MGA,NYSE:MGA,180,PURE FIRST BREAK,0,03-06-2026,15-07-2026,2,66.46,66.18,0.42,10%,"76,103,345"
EVR,NYSE:EVR,365,PURE FIRST BREAK,0,16-01-2026,08-04-2026,100,341.54,333.57,2.39,10%,"144,471,424"
