Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
LT,NSE:LT,DAILY,180d,3930.7,3877.8,1.36,46991.1,23-03-2026,3256.29,172,11
BANDHANBNK,NSE:BANDHANBNK,DAILY,180d,176.52,175.01,0.86,44721.3,21-01-2026,135.72,233,37
HINDZINC,NSE:HINDZINC,DAILY,180d,576.45,571.86,0.8,41266.8,23-03-2026,475.32,172,42
ASHOKLEY,NSE:ASHOKLEY,DAILY,180d,163.75,160.82,1.82,31185.2,11-06-2026,138.03,92,4
TMCV,NSE:TMCV,DAILY,180d,434.55,428.02,1.53,30894.3,11-06-2026,353.06,92,1
DRREDDY,NSE:DRREDDY,DAILY,180d,1165.5,1151.72,1.2,28010.3,23-07-2026,1101.0,50,5
CIPLA,NSE:CIPLA,DAILY,180d,1366.0,1346.41,1.45,22964.6,02-04-2026,1154.87,162,0
LTM,NSE:LTM,DAILY,180d,4275.0,4225.51,1.17,14933.2,30-06-2026,3528.0,73,0
CANBK,NSE:CANBK,DAILY,365d,124.0,122.0,1.64,13802.6,07-04-2025,78.22,522,2
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,180d,5221.5,5217.73,0.07,13140.6,30-06-2026,4603.78,73,1
OBEROIRLTY,NSE:OBEROIRLTY,DAILY,180d,1741.1,1714.6,1.55,9457.6,23-03-2026,1387.98,172,2
360ONE,NSE:360ONE,DAILY,180d,1091.0,1082.97,0.74,9113.2,07-04-2026,900.82,157,0
PATANJALI,NSE:PATANJALI,DAILY,180d,341.0,336.42,1.36,6773.5,15-07-2026,326.06,58,0
ENRIN,NSE:ENRIN,DAILY,180d,3181.3,3167.55,0.43,6672.5,23-01-2026,2111.59,231,5
VIYASH,NSE:VIYASH,DAILY,180d,257.6,252.55,2.0,4790.7,23-03-2026,178.13,172,1
ICICIAMC,NSE:ICICIAMC,DAILY,180d,3041.5,2982.12,1.99,4131.9,22-12-2025,2506.98,263,3
THANGAMAYL,NSE:THANGAMAYL,DAILY,180d,5126.0,5051.91,1.47,4090.0,24-03-2026,3111.7,171,6
OLECTRA,NSE:OLECTRA,DAILY,180d,1209.5,1204.31,0.43,3762.2,16-03-2026,866.6,179,1
NH,NSE:NH,DAILY,180d,1869.2,1861.51,0.41,3429.8,02-04-2026,1585.49,162,10
CANFINHOME,NSE:CANFINHOME,DAILY,550d,779.75,769.94,1.27,3175.3,25-02-2025,545.13,563,0
RAYMONDLSL,NSE:RAYMONDLSL,DAILY,180d,692.0,683.44,1.25,3081.5,03-08-2026,677.0,39,11
JSWENERGY,NSE:JSWENERGY,DAILY,180d,526.45,517.66,1.7,3071.1,27-01-2026,426.3,227,0
VIKRAMSOLR,NSE:VIKRAMSOLR,DAILY,180d,166.86,164.65,1.34,3070.5,07-08-2026,155.38,35,0
FMGOETZE,NSE:FMGOETZE,DAILY,180d,461.0,453.54,1.65,2818.7,23-03-2026,303.17,172,1
JAINREC,NSE:JAINREC,DAILY,180d,284.7,284.21,0.17,2297.6,14-08-2026,291.55,28,10
V2RETAIL,NSE:V2RETAIL,DAILY,180d,218.0,214.58,1.59,1916.5,23-03-2026,172.03,172,0
