Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
POLICYBZR,NSE:POLICYBZR,DAILY,180d,1591.2,1565.41,1.65,369301.0,09-03-2026,1364.0,116,7
HCLTECH,NSE:HCLTECH,DAILY,180d,1139.0,1128.68,0.91,145432.8,14-05-2026,1103.4,50,9
BANKBARODA,NSE:BANKBARODA,DAILY,365d,252.2,250.05,0.86,99229.9,04-03-2025,178.57,486,3
SWIGGY,NSE:SWIGGY,DAILY,180d,248.27,246.01,0.92,24935.8,02-06-2026,244.5,31,4
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,180d,4852.6,4831.31,0.44,24631.3,02-06-2026,4747.1,31,2
JIOFIN,NSE:JIOFIN,DAILY,180d,239.35,237.28,0.87,21214.4,30-03-2026,223.3,95,10
COCHINSHIP,NSE:COCHINSHIP,DAILY,180d,1524.1,1503.13,1.4,21190.0,30-03-2026,1187.0,95,22
COALINDIA,NSE:COALINDIA,DAILY,180d,438.7,431.55,1.66,18790.7,30-10-2025,364.48,246,2
DABUR,NSE:DABUR,DAILY,180d,444.35,436.44,1.81,9158.3,02-04-2026,403.35,92,22
SAGILITY,NSE:SAGILITY,DAILY,180d,40.98,40.5,1.18,6576.3,23-03-2026,35.83,102,20
JPPOWER,NSE:JPPOWER,DAILY,180d,17.8,17.63,0.95,5968.5,09-03-2026,13.15,116,1
SYNGENE,NSE:SYNGENE,DAILY,180d,440.0,433.32,1.54,4526.7,06-04-2026,378.93,88,1
KEC,NSE:KEC,DAILY,180d,511.0,502.65,1.66,4475.7,19-05-2026,466.0,45,0
IREDA,NSE:IREDA,DAILY,180d,128.49,126.2,1.81,4251.3,30-03-2026,108.08,95,11
AXISCADES,NSE:AXISCADES,DAILY,180d,1648.8,1621.87,1.66,2978.3,22-01-2026,1063.3,162,0
BLS,NSE:BLS,DAILY,180d,253.6,253.59,0.0,2727.6,23-03-2026,218.9,102,3
SBICARD,NSE:SBICARD,DAILY,180d,603.8,598.68,0.85,2611.0,04-06-2026,587.2,29,2
TRANSRAILL,NSE:TRANSRAILL,DAILY,180d,518.75,518.64,0.02,2050.6,27-01-2026,450.05,157,34
LATENTVIEW,NSE:LATENTVIEW,DAILY,180d,280.85,279.43,0.51,2014.5,23-03-2026,248.0,102,4
BECTORFOOD,NSE:BECTORFOOD,DAILY,180d,176.61,175.61,0.57,1906.6,02-06-2026,169.21,31,1
CLEAN,NSE:CLEAN,DAILY,180d,773.3,772.37,0.12,1340.9,30-03-2026,652.0,95,9
CARRARO,NSE:CARRARO,DAILY,180d,553.1,546.95,1.12,1301.4,23-03-2026,416.0,102,15
MMTC,NSE:MMTC,DAILY,180d,67.14,65.93,1.83,1285.5,30-03-2026,50.1,95,1
ORIENTTECH,NSE:ORIENTTECH,DAILY,180d,264.17,261.73,0.93,1240.2,30-03-2026,220.8,95,23
SHK,NSE:SHK,DAILY,180d,132.38,130.81,1.2,1233.5,30-03-2026,111.98,95,10
CASTROLIND,NSE:CASTROLIND,DAILY,180d,184.37,180.95,1.89,1212.6,24-03-2026,170.1,101,0
RAILTEL,NSE:RAILTEL,DAILY,180d,314.5,310.33,1.35,1193.5,30-03-2026,245.0,95,3
EXCELSOFT,NSE:EXCELSOFT,DAILY,180d,83.44,83.27,0.2,1172.2,30-03-2026,66.4,95,19
ICRA,NSE:ICRA,DAILY,180d,5286.5,5219.12,1.29,1080.7,02-04-2026,4965.5,92,12
IOB,NSE:IOB,DAILY,180d,34.37,33.88,1.45,937.9,30-03-2026,31.2,95,23
UBL,NSE:UBL,DAILY,180d,1345.0,1319.76,1.91,795.3,02-06-2026,1276.0,31,0
GTLINFRA,NSE:GTLINFRA,DAILY,180d,1.35,1.33,1.72,741.2,30-03-2026,0.96,95,0
CHEMPLASTS,NSE:CHEMPLASTS,DAILY,180d,207.31,204.23,1.51,720.2,04-06-2026,203.6,29,4
SUNTECK,NSE:SUNTECK,DAILY,180d,330.95,330.75,0.06,706.0,30-03-2026,270.75,95,38
TCI,NSE:TCI,DAILY,180d,930.85,913.73,1.87,706.0,18-05-2026,868.05,46,0
TEGA,NSE:TEGA,DAILY,180d,1643.8,1643.47,0.02,704.0,29-05-2026,1522.2,35,0
HERITGFOOD,NSE:HERITGFOOD,DAILY,180d,336.1,331.6,1.36,651.6,30-03-2026,292.55,95,30
BLUEDART,NSE:BLUEDART,DAILY,180d,4851.9,4785.72,1.38,613.1,04-06-2026,4675.0,29,0
GMMPFAUDLR,NSE:GMMPFAUDLR,DAILY,180d,776.75,772.16,0.59,561.3,03-06-2026,755.25,30,2
LUXIND,NSE:LUXIND,DAILY,180d,1244.6,1229.89,1.2,520.6,30-03-2026,824.05,95,3
VSTTILLERS,NSE:VSTTILLERS,DAILY,180d,4546.1,4483.99,1.39,448.6,18-05-2026,4315.5,46,2
ORISSAMINE,NSE:ORISSAMINE,DAILY,180d,3924.5,3908.94,0.4,405.2,30-03-2026,3100.5,95,1
KLBRENG-B,NSE:KLBRENG-B,DAILY,180d,481.1,476.16,1.04,365.3,29-05-2026,460.8,35,3
ASTRAZEN,NSE:ASTRAZEN,DAILY,180d,8310.5,8262.87,0.58,355.3,06-04-2026,7551.5,88,4
KRSNAA,NSE:KRSNAA,DAILY,180d,562.85,557.4,0.98,351.0,30-03-2026,515.0,95,31
SHAREINDIA,NSE:SHAREINDIA,DAILY,180d,138.62,136.76,1.36,346.5,30-03-2026,115.36,95,8
DHANUKA,NSE:DHANUKA,DAILY,180d,1092.1,1077.16,1.39,317.7,30-03-2026,889.6,95,12
INNOVISION,NSE:INNOVISION,DAILY,180d,290.8,289.92,0.31,312.0,04-06-2026,284.0,29,7
BUILDPRO,NSE:BUILDPRO,DAILY,180d,981.9,976.4,0.56,285.1,27-01-2026,632.91,157,0
MAITHANALL,NSE:MAITHANALL,DAILY,180d,1013.2,1008.58,0.46,262.0,30-03-2026,821.6,95,4
BFUTILITIE,NSE:BFUTILITIE,DAILY,180d,586.65,580.48,1.06,239.2,30-03-2026,368.7,95,1
DCMSRIND,NSE:DCMSRIND,DAILY,180d,38.6,38.21,1.03,196.7,24-03-2026,31.56,101,11
BALMLAWRIE,NSE:BALMLAWRIE,DAILY,180d,182.14,178.82,1.85,184.5,30-03-2026,148.36,95,7
LINCOLN,NSE:LINCOLN,DAILY,180d,620.2,612.71,1.22,145.0,28-01-2026,440.0,156,3
SAHANA,NSE:SAHANA,DAILY,180d,887.85,873.51,1.64,139.8,13-01-2026,685.0,171,46
ORIENTELEC,NSE:ORIENTELEC,DAILY,180d,177.73,177.21,0.29,123.1,30-03-2026,149.05,95,5
ICEMAKE,NSE:ICEMAKE,DAILY,180d,782.2,776.19,0.77,117.4,30-03-2026,660.3,95,15
BGRENERGY,NSE:BGRENERGY,DAILY,180d,306.05,300.92,1.71,105.6,01-04-2026,240.1,93,15
ACCELYA,NSE:ACCELYA,DAILY,180d,1126.0,1119.63,0.57,103.0,30-03-2026,1012.4,95,8
