Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
TATASTEEL,NSE:TATASTEEL,DAILY,180d,193.56,191.35,1.15,67038.6,09-12-2025,156.83,196,2
TMPV,NSE:TMPV,DAILY,180d,354.55,351.59,0.84,57640.6,30-03-2026,291.88,85,0
NTPC,NSE:NTPC,DAILY,180d,364.6,363.01,0.44,42644.2,09-12-2025,313.19,196,10
ULTRACEMCO,NSE:ULTRACEMCO,DAILY,180d,11307.0,11283.5,0.21,36702.4,23-03-2026,10325.0,92,10
POWERGRID,NSE:POWERGRID,DAILY,180d,291.95,291.93,0.01,35993.1,02-02-2026,247.22,141,15
TECHM,NSE:TECHM,DAILY,180d,1415.6,1409.95,0.4,34014.3,09-03-2026,1304.1,106,4
ASHOKLEY,NSE:ASHOKLEY,DAILY,365d,151.46,148.55,1.96,31718.0,07-04-2025,92.06,442,9
JIOFIN,NSE:JIOFIN,DAILY,180d,237.81,237.31,0.21,26582.3,30-03-2026,223.3,85,10
INDUSTOWER,NSE:INDUSTOWER,DAILY,365d,400.0,398.62,0.35,24431.5,03-09-2025,312.55,293,0
PAYTM,NSE:PAYTM,DAILY,180d,1088.0,1082.17,0.54,24190.8,30-03-2026,930.6,85,9
MPHASIS,NSE:MPHASIS,DAILY,180d,2244.6,2226.29,0.82,20485.7,30-03-2026,2013.0,85,10
TATAPOWER,NSE:TATAPOWER,DAILY,180d,398.3,394.91,0.86,20099.9,27-01-2026,340.39,147,3
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,180d,4974.6,4886.88,1.79,16534.4,14-05-2026,4880.0,40,5
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,365d,4974.6,4915.21,1.21,16534.4,07-04-2025,3231.21,442,10
BAJAJFINSV,NSE:BAJAJFINSV,DAILY,180d,1765.0,1733.28,1.83,15636.9,02-04-2026,1597.0,82,8
HINDUNILVR,NSE:HINDUNILVR,DAILY,180d,2160.1,2151.05,0.42,15338.5,02-04-2026,2002.14,82,13
BRITANNIA,NSE:BRITANNIA,DAILY,180d,5241.0,5194.78,0.89,11564.1,13-05-2026,5279.5,41,11
CONCOR,NSE:CONCOR,DAILY,180d,479.25,471.7,1.6,11486.6,23-03-2026,421.45,92,17
ALKEM,NSE:ALKEM,DAILY,180d,5415.5,5354.53,1.14,11403.7,02-04-2026,5075.0,82,13
ICICIPRULI,NSE:ICICIPRULI,DAILY,180d,498.6,492.06,1.33,10352.5,18-05-2026,486.91,36,11
IRFC,NSE:IRFC,DAILY,180d,98.67,98.52,0.16,9755.9,30-03-2026,87.0,85,13
SWANCORP,NSE:SWANCORP,DAILY,180d,330.2,325.7,1.38,7929.5,30-03-2026,295.65,85,15
IREDA,NSE:IREDA,DAILY,180d,127.31,126.16,0.91,6793.3,30-03-2026,108.08,85,11
BLUESTARCO,NSE:BLUESTARCO,DAILY,180d,1661.9,1654.46,0.45,6765.0,02-04-2026,1450.0,82,19
ESCORTS,NSE:ESCORTS,DAILY,180d,2951.8,2945.17,0.23,6462.6,02-04-2026,2710.1,82,30
LICHSGFIN,NSE:LICHSGFIN,DAILY,180d,541.2,531.67,1.79,5027.7,23-03-2026,458.9,92,0
