Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
KAJARIACER,NSE:KAJARIACER,52,PURE FIRST BREAK,0,13-10-2025,06-04-2026,22,1239.2,1135.51,9.13,10%,"571,505,386"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,18,233.79,233.32,0.2,10%,"157,598,068"
MOLDTKPAC,NSE:MOLDTKPAC,52,PURE FIRST BREAK,0,08-09-2025,11-05-2026,17,690.2,684.28,0.86,10%,"65,043,759"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,12,722.75,708.94,1.95,10%,"2,882,121,016"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,08-09-2025,22-06-2026,11,575.3,552.59,4.11,10%,"815,196,631"
HOMEFIRST,NSE:HOMEFIRST,52,PURE FIRST BREAK,0,26-01-2026,22-06-2026,11,1202.3,1200.76,0.13,10%,"861,458,806"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,10,541.95,532.12,1.85,10%,"127,875,273"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,9,613.6,591.32,3.77,10%,"6,380,213,773"
NAUKRI,NSE:NAUKRI,52,PURE FIRST BREAK,0,22-09-2025,06-07-2026,9,1267.0,1182.94,7.11,10%,"7,303,800,147"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,8,1922.6,1793.64,7.19,10%,"667,832,405"
LXCHEM,NSE:LXCHEM,52,PURE FIRST BREAK,0,15-09-2025,13-07-2026,8,178.56,176.28,1.29,10%,"1,186,047,286"
HYUNDAI,NSE:HYUNDAI,52,PURE FIRST BREAK,0,22-09-2025,27-07-2026,6,2182.4,2150.37,1.49,10%,"3,451,330,137"
CASTROLIND,NSE:CASTROLIND,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,5,189.16,184.28,2.65,10%,"1,688,735,012"
PNB,NSE:PNB,52,PURE FIRST BREAK,0,19-01-2026,03-08-2026,5,115.61,114.11,1.31,10%,"5,365,960,373"
SAPPHIRE,NSE:SAPPHIRE,52,PURE FIRST BREAK,0,08-09-2025,03-08-2026,5,227.61,221.81,2.61,10%,"411,691,182"
UNIONBANK,NSE:UNIONBANK,52,PURE FIRST BREAK,0,23-02-2026,03-08-2026,5,183.89,178.92,2.78,10%,"4,561,615,413"
APLAPOLLO,NSE:APLAPOLLO,52,PURE FIRST BREAK,0,09-02-2026,10-08-2026,4,2168.0,2042.14,6.16,10%,"4,123,306,192"
DEVYANI,NSE:DEVYANI,52,PURE FIRST BREAK,0,08-09-2025,10-08-2026,4,137.17,136.35,0.6,10%,"354,873,325"
