Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.69,99.48,1.22,22999.4,11-11-2025,98.1,261,0
TT,NYSE:TT,DAILY,180d,440.28,437.92,0.54,14144.9,06-01-2026,346.44,205,3
T,NYSE:T,DAILY,550d,23.21,23.13,0.33,11473.6,29-05-2024,15.38,792,35
FICO,NYSE:FICO,DAILY,180d,1139.54,1123.46,1.43,10902.4,22-04-2026,870.01,99,0
MCD,NYSE:MCD,DAILY,180d,268.44,268.01,0.16,10845.5,25-06-2026,264.53,35,6
NKE,NYSE:NKE,DAILY,180d,42.29,41.64,1.56,7166.0,26-06-2026,40.0,34,1
NCLH,NYSE:NCLH,DAILY,180d,18.72,18.62,0.51,6821.5,19-05-2026,14.53,72,0
AMT,NYSE:AMT,DAILY,180d,174.46,172.69,1.03,6450.3,25-03-2026,161.9,127,21
RSG,NYSE:RSG,DAILY,180d,211.33,208.47,1.37,4601.5,11-05-2026,195.84,80,4
SHV,NYSE:SHV,DAILY,180d,110.37,108.99,1.26,4196.7,10-11-2025,107.6,262,0
KR,NYSE:KR,DAILY,180d,57.86,57.51,0.61,3882.0,01-07-2026,54.15,29,3
ETR,NYSE:ETR,DAILY,180d,108.03,106.41,1.52,3332.7,22-12-2025,89.79,220,2
H,NYSE:H,DAILY,180d,176.68,176.06,0.35,3276.4,31-03-2026,137.42,121,0
CCI,NYSE:CCI,DAILY,180d,76.51,76.01,0.66,2869.8,01-07-2026,74.33,29,4
KGC,NYSE:KGC,DAILY,180d,23.62,23.2,1.8,2713.5,30-06-2026,23.13,30,3
CNP,NYSE:CNP,DAILY,180d,42.15,41.49,1.59,2547.0,11-12-2025,36.81,231,1
AGI,NYSE:AGI,DAILY,730d,28.4,27.91,1.77,2502.8,13-02-2024,11.13,898,0
MKL,NYSE:MKL,DAILY,180d,1886.16,1855.26,1.67,2365.2,30-04-2026,1719.41,91,4
NVR,NYSE:NVR,DAILY,180d,6288.68,6248.41,0.64,2245.1,15-05-2026,5501.01,76,1
OTIS,NYSE:OTIS,DAILY,180d,71.69,71.36,0.46,2015.9,01-06-2026,69.16,59,2
FLUT,NYSE:FLUT,DAILY,180d,102.13,100.84,1.28,1734.1,15-05-2026,91.52,76,4
ACHR,NYSE:ACHR,DAILY,180d,4.74,4.73,0.13,1489.6,29-06-2026,4.61,31,2
TSN,NYSE:TSN,DAILY,180d,60.65,59.46,2.0,1471.9,20-11-2025,51.34,252,38
HGV,NYSE:HGV,DAILY,180d,46.32,46.21,0.25,1400.6,20-11-2025,36.79,252,23
KBR,NYSE:KBR,DAILY,180d,34.37,33.92,1.32,1361.1,15-05-2026,29.8,76,5
EXP,NYSE:EXP,DAILY,180d,205.48,203.6,0.92,1168.7,20-03-2026,171.79,132,1
DTE,NYSE:DTE,DAILY,180d,141.7,140.53,0.83,1104.7,22-12-2025,124.26,220,0
ENS,NYSE:ENS,DAILY,180d,184.75,183.03,0.94,1074.1,18-11-2025,130.42,254,1
RRC,NYSE:RRC,DAILY,180d,39.55,39.19,0.92,832.5,15-01-2026,32.52,196,36
KRMN,NYSE:KRMN,DAILY,180d,47.22,47.14,0.16,828.6,25-06-2026,44.0,35,4
BCE,NYSE:BCE,DAILY,180d,21.7,21.33,1.72,792.3,01-07-2026,21.0,29,1
STAG,NYSE:STAG,DAILY,180d,38.54,38.03,1.33,649.4,25-03-2026,35.03,127,6
GTES,NYSE:GTES,DAILY,180d,25.78,25.31,1.87,613.0,30-03-2026,20.88,122,4
BOND,NYSE:BOND,DAILY,365d,90.79,89.85,1.05,511.6,11-04-2025,83.42,475,2
JBND,NYSE:JBND,DAILY,365d,52.79,52.54,0.48,483.8,11-04-2025,49.17,475,3
SBSW,NYSE:SBSW,DAILY,365d,9.09,9.08,0.06,447.8,28-02-2025,2.96,517,26
STN,NYSE:STN,DAILY,180d,69.44,68.21,1.81,409.3,22-06-2026,66.77,38,3
WTM,NYSE:WTM,DAILY,180d,2118.61,2094.25,1.16,404.7,19-11-2025,1869.15,253,21
CRGY,NYSE:CRGY,DAILY,180d,11.17,11.06,1.01,374.2,07-01-2026,7.53,204,25
LCII,NYSE:LCII,DAILY,365d,102.65,102.09,0.55,341.6,09-04-2025,68.54,477,17
MRP,NYSE:MRP,DAILY,180d,28.22,27.72,1.79,332.1,30-03-2026,25.6,122,14
SR,NYSE:SR,DAILY,180d,80.53,79.15,1.74,331.3,22-06-2026,75.85,38,0
TDW,NYSE:TDW,DAILY,180d,73.48,72.18,1.8,300.6,19-12-2025,49.54,223,14
RHLD,NYSE:RHLD,DAILY,365d,126.72,124.53,1.76,293.2,14-04-2025,24.22,472,24
ROG,NYSE:ROG,DAILY,180d,122.14,121.6,0.44,281.2,20-11-2025,75.14,252,2
BKU,NYSE:BKU,DAILY,180d,46.08,45.33,1.65,256.0,18-11-2025,37.23,254,13
EVTR,NYSE:EVTR,DAILY,365d,50.23,49.8,0.87,247.6,11-04-2025,46.55,475,1
ARI,NYSE:ARI,DAILY,365d,6.5,6.41,1.45,209.5,09-04-2025,4.49,477,0
GNL,NYSE:GNL,DAILY,180d,8.8,8.75,0.53,169.9,13-11-2025,7.24,259,1
ALG,NYSE:ALG,DAILY,180d,157.84,155.91,1.24,151.4,18-05-2026,145.46,73,0
FLXR,NYSE:FLXR,DAILY,180d,38.97,38.61,0.93,130.8,14-11-2025,38.03,258,7
BXDC,NYSE:BXDC,DAILY,180d,20.62,20.61,0.06,115.9,14-05-2026,19.6,77,7
TRTX,NYSE:TRTX,DAILY,180d,8.18,8.06,1.46,106.9,20-03-2026,7.35,132,1
TROX,NYSE:TROX,DAILY,365d,6.26,6.24,0.25,102.5,06-11-2025,2.78,266,12
