Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
TWO,NYSE:TWO,180,PURE FIRST BREAK,0,28-01-2026,23-03-2026,119,12.1,11.06,9.37,10%,"13,881,120"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,103,53.65,53.05,1.13,10%,"23,863,521"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,103,51.0,49.34,3.37,10%,"573,770,400"
MC,NYSE:MC,180,PURE FIRST BREAK,0,22-01-2026,09-04-2026,102,67.04,64.26,4.33,10%,"50,400,673"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,102,72.98,69.95,4.33,10%,"51,553,074"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,22-01-2026,15-04-2026,96,16.06,15.28,5.08,10%,"21,192,775"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,96,47.21,44.79,5.41,10%,"23,302,856"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,94,84.84,81.34,4.3,10%,"79,707,177"
DX,NYSE:DX,180,PURE FIRST BREAK,0,28-01-2026,17-04-2026,94,13.12,13.01,0.82,10%,"128,553,695"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,94,148.04,143.02,3.51,10%,"15,781,063"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,87,13.96,13.08,6.76,10%,"29,937,220"
HRI,NYSE:HRI,180,PURE FIRST BREAK,0,11-02-2026,28-04-2026,83,147.36,134.39,9.65,10%,"50,750,784"
RVTY,NYSE:RVTY,180,PURE FIRST BREAK,0,22-01-2026,06-05-2026,75,106.44,100.92,5.47,10%,"132,890,343"
MMM,NYSE:MMM,180,PURE FIRST BREAK,0,12-02-2026,26-05-2026,55,159.11,155.22,2.51,10%,"646,304,822"
