Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.66,99.44,1.23,15919.3,06-11-2025,98.05,264,0
CIEN,NYSE:CIEN,DAILY,180d,350.51,349.51,0.29,14640.2,21-11-2025,168.22,249,0
MCD,NYSE:MCD,DAILY,180d,273.02,268.0,1.87,14100.9,25-06-2026,264.53,33,6
UBER,NYSE:UBER,DAILY,180d,70.74,70.73,0.01,12424.5,11-06-2026,67.19,47,4
DIS,NYSE:DIS,DAILY,180d,98.89,98.84,0.05,9017.8,27-03-2026,91.49,123,14
RKT,NYSE:RKT,DAILY,180d,13.98,13.89,0.67,3732.4,08-06-2026,12.17,50,6
MTZ,NYSE:MTZ,DAILY,180d,312.44,308.98,1.12,3605.7,14-11-2025,182.34,256,0
SHV,NYSE:SHV,DAILY,180d,110.33,108.96,1.25,2967.3,06-11-2025,107.55,264,0
CCJ,NYSE:CCJ,DAILY,365d,86.96,85.86,1.28,2646.9,07-04-2025,34.93,477,2
LEN,NYSE:LEN,DAILY,180d,87.65,86.57,1.25,2292.2,19-05-2026,80.7,70,17
AA,NYSE:AA,DAILY,365d,44.36,44.02,0.76,2038.5,09-04-2025,21.26,475,2
BG,NYSE:BG,DAILY,180d,117.37,115.37,1.73,1975.9,23-12-2025,87.21,217,16
TMHC,NYSE:TMHC,DAILY,180d,72.13,70.88,1.77,1842.1,19-05-2026,54.15,59,0
BB,NYSE:BB,DAILY,180d,8.09,7.98,1.4,1676.5,30-03-2026,3.12,120,0
SGI,NYSE:SGI,DAILY,180d,72.1,71.07,1.46,1232.1,20-05-2026,60.23,69,4
TKO,NYSE:TKO,DAILY,365d,186.06,184.26,0.98,1144.8,07-04-2025,130.73,477,5
ACHR,NYSE:ACHR,DAILY,180d,4.82,4.75,1.41,1095.9,29-06-2026,4.61,29,2
NI,NYSE:NI,DAILY,180d,45.73,45.6,0.28,1067.4,22-12-2025,40.22,218,2
BOOT,NYSE:BOOT,DAILY,180d,158.62,155.78,1.82,991.4,02-04-2026,133.18,117,9
IBP,NYSE:IBP,DAILY,365d,240.07,236.23,1.63,851.0,22-05-2025,148.6,432,54
CX,NYSE:CX,DAILY,180d,12.0,12.0,0.03,827.5,19-03-2026,9.88,131,1
RCI,NYSE:RCI,DAILY,180d,34.75,34.62,0.38,607.5,09-04-2026,31.67,110,14
BIRK,NYSE:BIRK,DAILY,180d,41.85,41.52,0.79,518.1,15-05-2026,31.12,74,1
BOND,NYSE:BOND,DAILY,365d,91.06,89.84,1.36,459.5,11-04-2025,83.42,473,2
HAYW,NYSE:HAYW,DAILY,180d,15.11,14.85,1.76,422.8,20-05-2026,12.93,69,8
ARR,NYSE:ARR,DAILY,180d,16.41,16.36,0.28,400.1,20-03-2026,14.49,130,3
FSS,NYSE:FSS,DAILY,180d,117.8,116.53,1.09,309.8,01-06-2026,101.19,57,3
CALX,NYSE:CALX,DAILY,180d,37.1,36.47,1.72,301.3,26-06-2026,34.86,32,2
TXNM,NYSE:TXNM,DAILY,180d,58.05,57.87,0.3,286.0,06-11-2025,56.09,264,29
TPB,NYSE:TPB,DAILY,180d,80.7,79.31,1.76,277.9,01-04-2026,65.73,118,4
EVTR,NYSE:EVTR,DAILY,365d,50.36,49.79,1.13,204.1,11-04-2025,46.55,473,1
OGS,NYSE:OGS,DAILY,180d,80.7,80.65,0.06,197.6,05-01-2026,74.07,204,44
MDU,NYSE:MDU,DAILY,180d,20.64,20.56,0.38,186.2,19-12-2025,18.71,221,1
MPT,NYSE:MPT,DAILY,365d,4.83,4.74,1.94,160.3,12-08-2025,3.68,350,20
GNL,NYSE:GNL,DAILY,180d,8.82,8.72,1.17,142.2,05-11-2025,7.06,265,0
ABR,NYSE:ABR,DAILY,180d,5.09,5.05,0.71,139.9,17-06-2026,4.99,41,8
PMMF,NYSE:PMMF,DAILY,180d,100.32,99.18,1.15,123.1,05-11-2025,97.69,265,0
BXDC,NYSE:BXDC,DAILY,180d,20.63,20.62,0.03,120.5,14-05-2026,19.6,75,7
NEA,NYSE:NEA,DAILY,180d,11.28,11.24,0.33,107.2,27-03-2026,10.51,123,2
