Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,59,233.21,218.12,6.92,10%,"89,312,669"
JSWDULUX,NSE:JSWDULUX,180,PURE FIRST BREAK,0,03-07-2026,11-08-2026,43,3160.9,3146.65,0.45,10%,"274,767,546"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,44,479.0,466.1,2.77,10%,"714,020,871"
LGBBROSLTD,NSE:LGBBROSLTD,180,PURE FIRST BREAK,0,30-04-2026,19-08-2026,35,1734.5,1620.17,7.06,10%,"25,079,136"
MANINFRA,NSE:MANINFRA,180,PURE FIRST BREAK,0,08-05-2026,27-08-2026,28,124.17,118.17,5.07,10%,"151,658,256"
METROPOLIS,NSE:METROPOLIS,180,PURE FIRST BREAK,0,30-07-2026,27-08-2026,27,585.5,585.25,0.04,10%,"128,061,731"
CEIGALL,NSE:CEIGALL,180,PURE FIRST BREAK,0,30-06-2026,04-09-2026,20,382.55,357.46,7.02,10%,"59,186,986"
WOCKPHARMA,NSE:WOCKPHARMA,180,PURE FIRST BREAK,0,01-06-2026,04-09-2026,20,2287.7,2105.94,8.63,10%,"1,886,769,096"
GENESYS,NSE:GENESYS,180,PURE FIRST BREAK,0,22-06-2026,08-09-2026,16,283.18,269.96,4.9,10%,"343,909,641"
GOODLUCK,NSE:GOODLUCK,180,PURE FIRST BREAK,0,13-07-2026,08-09-2026,15,537.1,501.31,7.14,10%,"498,493,229"
ADANIPORTS,NSE:ADANIPORTS,180,PURE FIRST BREAK,0,03-07-2026,09-09-2026,15,1785.3,1753.49,1.81,10%,"2,838,161,114"
PROZONER,NSE:PROZONER,180,PURE FIRST BREAK,0,29-04-2026,10-09-2026,13,52.19,50.58,3.17,10%,"15,221,161"
SEDEMAC,NSE:SEDEMAC,180,PURE FIRST BREAK,0,21-08-2026,16-09-2026,8,3313.6,3172.8,4.44,10%,"3,508,890,433"
TSFINV,NSE:TSFINV,180,PURE FIRST BREAK,0,14-07-2026,17-09-2026,6,462.05,447.7,3.21,10%,"30,564,145"
ABBOTINDIA,NSE:ABBOTINDIA,180,PURE FIRST BREAK,0,13-08-2026,18-09-2026,5,26935.0,26931.05,0.01,10%,"122,473,445"
TATVA,NSE:TATVA,180,PURE FIRST BREAK,0,03-08-2026,18-09-2026,5,1778.1,1734.74,2.5,10%,"179,550,757"
VIDHIING,NSE:VIDHIING,180,PURE FIRST BREAK,0,09-09-2026,21-09-2026,2,359.85,355.73,1.16,10%,"17,294,031"
ZOTA,NSE:ZOTA,180,PURE FIRST BREAK,0,08-07-2026,21-09-2026,3,1345.7,1278.62,5.25,10%,"124,691,212"
BANDHANBNK,NSE:BANDHANBNK,180,PURE FIRST BREAK,0,15-07-2026,22-09-2026,2,182.9,182.57,0.18,10%,"3,529,976,284"
DLF,NSE:DLF,180,PURE FIRST BREAK,0,31-08-2026,22-09-2026,2,670.4,669.25,0.17,10%,"3,401,614,417"
FINCABLES,NSE:FINCABLES,180,PURE FIRST BREAK,0,11-09-2026,22-09-2026,2,1480.0,1458.71,1.46,10%,"1,171,431,840"
MANKIND,NSE:MANKIND,180,PURE FIRST BREAK,0,29-07-2026,22-09-2026,2,2500.0,2444.54,2.27,10%,"1,118,220,000"
PROTEAN,NSE:PROTEAN,180,PURE FIRST BREAK,0,22-05-2026,22-09-2026,2,641.95,621.95,3.22,10%,"1,758,900,665"
KAJARIACER,NSE:KAJARIACER,365,PURE FIRST BREAK,0,17-10-2025,08-04-2026,168,1216.4,1111.65,9.42,10%,"199,083,326"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,133,1399.0,1398.3,0.05,10%,"2,211,516,816"
STALLION,NSE:STALLION,365,PURE FIRST BREAK,0,17-10-2025,25-05-2026,122,219.5,200.76,9.33,10%,"38,309,554"
INDIGO,NSE:INDIGO,365,PURE FIRST BREAK,0,24-11-2025,15-06-2026,101,4890.0,4882.76,0.15,10%,"2,789,520,060"
AARTIDRUGS,NSE:AARTIDRUGS,365,PURE FIRST BREAK,0,10-11-2025,14-07-2026,72,437.25,411.88,6.16,10%,"169,649,502"
