Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
KAJARIACER,NSE:KAJARIACER,52,PURE FIRST BREAK,0,18-08-2025,06-04-2026,19,1251.6,1138.0,9.98,10%,"456,708,831"
ALKYLAMINE,NSE:ALKYLAMINE,52,PURE FIRST BREAK,0,25-08-2025,04-05-2026,14,1916.9,1768.5,8.39,10%,"616,210,516"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,15,2687.5,2637.12,1.91,10%,"840,918,750"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,14,245.9,227.14,8.26,10%,"949,243,566"
MOLDTKPAC,NSE:MOLDTKPAC,52,PURE FIRST BREAK,0,01-09-2025,11-05-2026,13,694.4,685.69,1.27,10%,"124,673,275"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,18-08-2025,11-05-2026,13,101.19,94.53,7.04,10%,"23,222,498"
IZMO,NSE:IZMO,52,PURE FIRST BREAK,0,29-09-2025,01-06-2026,10,939.45,934.52,0.53,10%,"372,023,144"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,10,1586.2,1499.21,5.8,10%,"645,580,208"
ACE,NSE:ACE,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,8,1085.6,998.67,8.71,10%,"1,413,440,312"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,9,720.0,713.69,0.88,10%,"498,559,680"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,18-08-2025,22-06-2026,8,5275.5,5189.21,1.66,10%,"1,695,761,996"
3MINDIA,NSE:3MINDIA,52,PURE FIRST BREAK,0,09-02-2026,29-06-2026,6,35340.0,34530.55,2.34,10%,"1,155,158,580"
AVG,NSE:AVG,52,PURE FIRST BREAK,0,06-10-2025,29-06-2026,6,205.0,193.62,5.88,10%,"28,442,110"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,18-08-2025,29-06-2026,6,584.5,557.26,4.89,10%,"1,518,317,658"
CHOICEIN,NSE:CHOICEIN,52,PURE FIRST BREAK,0,05-01-2026,29-06-2026,6,804.35,763.61,5.33,10%,"1,850,712,772"
MAHLIFE,NSE:MAHLIFE,52,PURE FIRST BREAK,0,01-12-2025,29-06-2026,7,386.65,372.56,3.78,10%,"48,700,500"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,6,561.1,524.43,6.99,10%,"403,391,044"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,5,629.95,586.72,7.37,10%,"5,814,483,339"
MAGSON,NSE:MAGSON,52,PURE FIRST BREAK,0,13-04-2026,06-07-2026,5,184.0,179.07,2.75,10%,"43,056,000"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,4,1897.0,1774.01,6.93,10%,"1,587,917,996"
LXCHEM,NSE:LXCHEM,52,PURE FIRST BREAK,0,15-09-2025,13-07-2026,5,179.66,175.93,2.12,10%,"124,860,289"
TECHM,NSE:TECHM,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,5,1610.0,1516.03,6.2,10%,"2,424,700,250"
GLAXO,NSE:GLAXO,52,PURE FIRST BREAK,0,01-09-2025,20-07-2026,4,2702.9,2504.19,7.94,10%,"227,954,469"
KCPSUGIND,NSE:KCPSUGIND,52,PURE FIRST BREAK,0,01-09-2025,20-07-2026,3,30.49,28.31,7.68,10%,"30,707,058"
BAJAJFINSV,NSE:BAJAJFINSV,52,PURE FIRST BREAK,0,20-10-2025,27-07-2026,3,2005.0,1952.54,2.69,10%,"2,058,379,115"
BHARTIARTL,NSE:BHARTIARTL,52,PURE FIRST BREAK,0,17-11-2025,27-07-2026,3,1969.3,1945.61,1.22,10%,"10,904,823,753"
ENDURANCE,NSE:ENDURANCE,52,PURE FIRST BREAK,0,08-09-2025,27-07-2026,3,2978.2,2753.14,8.17,10%,"869,690,972"
HCLTECH,NSE:HCLTECH,52,PURE FIRST BREAK,0,02-02-2026,27-07-2026,2,1360.0,1319.31,3.08,10%,"8,678,072,960"
HYUNDAI,NSE:HYUNDAI,52,PURE FIRST BREAK,0,22-09-2025,27-07-2026,3,2190.0,2143.64,2.16,10%,"1,392,964,830"
INDORAMA,NSE:INDORAMA,52,PURE FIRST BREAK,0,03-11-2025,27-07-2026,2,56.09,53.81,4.23,10%,"55,173,770"
M&M,NSE:M&M,52,PURE FIRST BREAK,0,05-01-2026,27-07-2026,3,3390.4,3306.12,2.55,10%,"5,956,224,035"
PERSISTENT,NSE:PERSISTENT,52,PURE FIRST BREAK,0,22-12-2025,27-07-2026,3,5570.0,5392.87,3.28,10%,"2,222,084,660"
CASTROLIND,NSE:CASTROLIND,52,PURE FIRST BREAK,0,18-08-2025,03-08-2026,2,187.55,184.33,1.75,10%,"253,848,554"
MANYAVAR,NSE:MANYAVAR,52,PURE FIRST BREAK,0,25-08-2025,03-08-2026,2,541.85,512.35,5.76,10%,"217,466,611"
PNB,NSE:PNB,52,PURE FIRST BREAK,0,19-01-2026,03-08-2026,2,117.32,113.82,3.08,10%,"1,511,297,817"
PVP,NSE:PVP,52,PURE FIRST BREAK,0,24-11-2025,03-08-2026,2,37.01,34.42,7.52,10%,"119,734,080"
SAPPHIRE,NSE:SAPPHIRE,52,PURE FIRST BREAK,0,01-09-2025,03-08-2026,2,234.68,221.13,6.13,10%,"162,577,850"
THERMAX,NSE:THERMAX,104,PURE FIRST BREAK,0,28-10-2024,06-04-2026,18,4044.9,4008.35,0.91,10%,"3,452,051,058"
DHANBANK,NSE:DHANBANK,104,PURE FIRST BREAK,0,16-12-2024,27-04-2026,15,32.34,31.79,1.72,10%,"98,693,337"
MIDHANI,NSE:MIDHANI,104,PURE FIRST BREAK,0,23-06-2025,27-04-2026,16,428.6,405.25,5.76,10%,"1,031,480,347"
AURUM,NSE:AURUM,104,PURE FIRST BREAK,0,30-12-2024,15-06-2026,9,229.12,208.7,9.78,10%,"26,521,556"
RANEHOLDIN,NSE:RANEHOLDIN,104,PURE FIRST BREAK,0,09-09-2024,15-06-2026,9,1600.9,1581.08,1.25,10%,"69,772,026"
VENUSPIPES,NSE:VENUSPIPES,104,PURE FIRST BREAK,0,26-08-2024,15-06-2026,8,1577.3,1539.05,2.49,10%,"1,417,853,941"
SUMICHEM,NSE:SUMICHEM,104,PURE FIRST BREAK,0,04-08-2025,06-07-2026,6,559.8,511.47,9.45,10%,"317,280,638"
TBZ,NSE:TBZ,104,PURE FIRST BREAK,0,16-09-2024,06-07-2026,6,243.7,230.04,5.94,10%,"130,674,375"
SAREGAMA,NSE:SAREGAMA,104,PURE FIRST BREAK,0,30-09-2024,13-07-2026,4,527.3,489.69,7.68,10%,"1,244,432,190"
RITCO,NSE:RITCO,104,PURE FIRST BREAK,0,09-12-2024,20-07-2026,3,295.6,289.76,2.02,10%,"220,587,366"
RKFORGE,NSE:RKFORGE,104,PURE FIRST BREAK,0,14-10-2024,03-08-2026,2,755.0,694.93,8.64,10%,"775,955,780"
VISAKAIND,NSE:VISAKAIND,104,PURE FIRST BREAK,0,19-08-2024,03-08-2026,2,92.0,89.84,2.4,10%,"87,772,048"
SIS,NSE:SIS,156,PURE FIRST BREAK,0,22-01-2024,04-05-2026,15,416.45,401.11,3.82,10%,"80,062,098"
GOCLCORP,NSE:GOCLCORP,156,PURE FIRST BREAK,0,23-10-2023,01-06-2026,11,408.0,397.42,2.66,10%,"30,593,472"
CGCL,NSE:CGCL,156,PURE FIRST BREAK,0,21-08-2023,15-06-2026,9,226.24,215.05,5.21,10%,"535,246,071"
EXIDEIND,NSE:EXIDEIND,156,PURE FIRST BREAK,0,24-06-2024,13-07-2026,5,475.7,434.81,9.4,10%,"1,438,901,678"
NILKAMAL,NSE:NILKAMAL,156,PURE FIRST BREAK,0,28-08-2023,27-07-2026,2,1860.0,1742.03,6.77,10%,"649,714,740"
CGCL,NSE:CGCL,208,PURE FIRST BREAK,0,12-06-2023,15-06-2026,9,226.24,217.89,3.83,10%,"535,246,071"
DBL,NSE:DBL,260,PURE FIRST BREAK,0,11-10-2021,31-07-2023,158,412.35,379.57,8.64,10%,"1,277,060,752"
