Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ALKYLAMINE,NSE:ALKYLAMINE,52,PURE FIRST BREAK,0,25-08-2025,04-05-2026,13,1893.9,1766.52,7.21,10%,"3,771,012,519"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,14,2750.0,2635.37,4.35,10%,"2,688,554,000"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,18-08-2025,11-05-2026,12,101.75,94.47,7.7,10%,"58,837,446"
IZMO,NSE:IZMO,52,PURE FIRST BREAK,0,29-09-2025,01-06-2026,10,977.5,934.39,4.61,10%,"73,194,222"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,9,1505.4,1490.02,1.03,10%,"199,915,618"
RELIABLE,NSE:RELIABLE,52,PURE FIRST BREAK,0,02-02-2026,01-06-2026,9,147.12,143.03,2.86,10%,"31,148,981"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,7,731.0,713.46,2.46,10%,"7,015,689,897"
KRONOX,NSE:KRONOX,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,8,167.71,153.2,9.47,10%,"29,015,508"
TCPLPACK,NSE:TCPLPACK,52,PURE FIRST BREAK,0,20-10-2025,15-06-2026,8,3300.1,3001.18,9.96,10%,"37,673,943"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,18-08-2025,22-06-2026,6,5333.0,5188.34,2.79,10%,"19,095,926,430"
KICL,NSE:KICL,52,PURE FIRST BREAK,0,27-10-2025,22-06-2026,6,5646.5,5333.02,5.88,10%,"39,090,720"
3MINDIA,NSE:3MINDIA,52,PURE FIRST BREAK,0,09-02-2026,29-06-2026,5,36035.0,34394.28,4.77,10%,"713,673,175"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,11-08-2025,29-06-2026,5,593.9,560.57,5.95,10%,"7,025,733,950"
DDEVPLSTIK,NSE:DDEVPLSTIK,52,PURE FIRST BREAK,0,06-10-2025,29-06-2026,6,285.8,283.54,0.8,10%,"74,241,405"
ETERNAL,NSE:ETERNAL,52,PURE FIRST BREAK,0,13-10-2025,29-06-2026,6,310.25,283.53,9.43,10%,"5,110,173,667"
MAHLIFE,NSE:MAHLIFE,52,PURE FIRST BREAK,0,01-12-2025,29-06-2026,5,386.55,372.19,3.86,10%,"334,541,233"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,6,559.1,524.65,6.57,10%,"74,060,619"
TASTYBITE,NSE:TASTYBITE,52,PURE FIRST BREAK,0,11-08-2025,29-06-2026,6,9524.5,8714.46,9.3,10%,"82,348,827"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,5,604.25,586.27,3.07,10%,"1,630,610,318"
MAGSON,NSE:MAGSON,52,PURE FIRST BREAK,0,13-04-2026,06-07-2026,4,180.0,177.43,1.45,10%,"40,320,000"
LXCHEM,NSE:LXCHEM,52,PURE FIRST BREAK,0,15-09-2025,13-07-2026,4,177.97,175.87,1.2,10%,"161,039,359"
TANLA,NSE:TANLA,52,PURE FIRST BREAK,0,15-09-2025,13-07-2026,4,632.1,581.87,8.63,10%,"735,428,094"
TECHM,NSE:TECHM,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,3,1635.0,1508.54,8.38,10%,"29,323,118,415"
TIMETECHNO,NSE:TIMETECHNO,52,PURE FIRST BREAK,0,22-09-2025,13-07-2026,3,204.88,196.71,4.15,10%,"3,716,512,430"
GLAXO,NSE:GLAXO,52,PURE FIRST BREAK,0,01-09-2025,20-07-2026,2,2599.7,2500.53,3.97,10%,"820,730,474"
ORBTEXP,NSE:ORBTEXP,52,PURE FIRST BREAK,0,06-10-2025,20-07-2026,2,252.72,238.31,6.05,10%,"87,620,299"
PNGJL,NSE:PNGJL,52,PURE FIRST BREAK,0,04-05-2026,20-07-2026,2,642.85,642.07,0.12,10%,"2,186,945,403"
STALLION,NSE:STALLION,52,PURE FIRST BREAK,0,13-10-2025,20-07-2026,3,254.0,231.99,9.49,10%,"420,319,962"
BAJAJFINSV,NSE:BAJAJFINSV,52,PURE FIRST BREAK,0,20-10-2025,27-07-2026,2,2021.3,1950.89,3.61,10%,"1,909,564,603"
HCLTECH,NSE:HCLTECH,52,PURE FIRST BREAK,0,02-02-2026,27-07-2026,2,1357.2,1318.7,2.92,10%,"1,793,808,461"
HYUNDAI,NSE:HYUNDAI,52,PURE FIRST BREAK,0,22-09-2025,27-07-2026,2,2223.0,2141.85,3.79,10%,"1,165,616,712"
M&M,NSE:M&M,52,PURE FIRST BREAK,0,05-01-2026,27-07-2026,2,3517.0,3301.65,6.52,10%,"8,563,641,776"
PERSISTENT,NSE:PERSISTENT,52,PURE FIRST BREAK,0,22-12-2025,27-07-2026,2,5474.0,5392.68,1.51,10%,"2,313,378,088"
THERMAX,NSE:THERMAX,104,PURE FIRST BREAK,0,28-10-2024,06-04-2026,17,4059.9,4007.42,1.31,10%,"7,376,306,276"
MIDHANI,NSE:MIDHANI,104,PURE FIRST BREAK,0,23-06-2025,27-04-2026,15,434.15,400.81,8.32,10%,"308,399,316"
FINCABLES,NSE:FINCABLES,104,PURE FIRST BREAK,0,23-09-2024,04-05-2026,13,1024.65,1022.88,0.17,10%,"1,377,873,529"
