Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
PFS,NYSE:PFS,180,PURE FIRST BREAK,0,09-02-2026,07-04-2026,62,22.66,21.89,3.51,7%,"18,739,820"
UCB,NYSE:UCB,180,PURE FIRST BREAK,0,06-02-2026,07-04-2026,62,33.26,33.06,0.6,7%,"35,648,066"
ASB,NYSE:ASB,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,61,27.78,26.99,2.93,7%,"44,259,097"
BDJ,NYSE:BDJ,180,PURE FIRST BREAK,0,26-02-2026,08-04-2026,61,9.13,9.05,0.83,7%,"5,850,504"
CBU,NYSE:CBU,180,PURE FIRST BREAK,0,09-02-2026,08-04-2026,61,63.9,62.06,2.96,7%,"12,792,780"
CUBE,NYSE:CUBE,180,PURE FIRST BREAK,0,02-03-2026,08-04-2026,61,40.17,39.36,2.06,7%,"136,377,144"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,61,49.16,48.98,0.37,7%,"13,396,100"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,61,52.85,52.81,0.06,7%,"11,763,297"
FHN,NYSE:FHN,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,61,24.27,24.11,0.67,7%,"101,817,506"
FNB,NYSE:FNB,180,PURE FIRST BREAK,0,09-02-2026,08-04-2026,61,17.71,17.32,2.27,7%,"81,079,918"
KEY,NYSE:KEY,180,PURE FIRST BREAK,0,09-02-2026,08-04-2026,61,21.79,20.99,3.83,7%,"303,486,775"
MCB,NYSE:MCB,180,PURE FIRST BREAK,0,09-02-2026,08-04-2026,61,91.73,88.04,4.19,7%,"5,595,530"
NEA,NYSE:NEA,180,PURE FIRST BREAK,0,02-03-2026,08-04-2026,61,11.42,11.39,0.28,7%,"10,040,464"
RNST,NYSE:RNST,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,61,41.05,39.22,4.67,7%,"33,250,499"
WOR,NYSE:WOR,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,61,57.84,54.16,6.8,7%,"9,075,096"
NZF,NYSE:NZF,180,PURE FIRST BREAK,0,24-02-2026,09-04-2026,60,12.52,12.43,0.73,7%,"5,923,212"
SKT,NYSE:SKT,180,PURE FIRST BREAK,0,26-02-2026,09-04-2026,60,37.04,36.12,2.55,7%,"26,998,457"
EPR,NYSE:EPR,180,PURE FIRST BREAK,0,26-02-2026,13-04-2026,56,57.64,55.55,3.76,7%,"41,471,980"
PJT,NYSE:PJT,180,PURE FIRST BREAK,0,22-01-2026,13-04-2026,56,157.29,154.39,1.88,7%,"37,592,308"
APO,NYSE:APO,180,PURE FIRST BREAK,0,06-01-2026,15-04-2026,54,127.57,122.68,3.99,7%,"399,919,192"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,45,13.65,12.92,5.68,7%,"27,074,774"
UDR,NYSE:UDR,180,PURE FIRST BREAK,0,12-02-2026,28-04-2026,41,38.61,36.72,5.16,7%,"144,331,904"
PSX,NYSE:PSX,180,PURE FIRST BREAK,0,30-03-2026,29-04-2026,40,183.42,173.96,5.44,7%,"355,486,298"
ARES,NYSE:ARES,180,PURE FIRST BREAK,0,09-01-2026,05-05-2026,34,126.87,123.57,2.67,7%,"232,019,861"
CPA,NYSE:CPA,180,PURE FIRST BREAK,0,09-02-2026,14-05-2026,25,131.68,126.42,4.16,7%,"29,957,198"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,04-03-2026,19-05-2026,20,223.07,213.43,4.52,7%,"1,096,522,928"
BRX,NYSE:BRX,180,PURE FIRST BREAK,0,28-04-2026,20-05-2026,19,30.93,30.53,1.32,7%,"73,137,079"
TJX,NYSE:TJX,180,PURE FIRST BREAK,0,09-04-2026,20-05-2026,19,159.75,157.03,1.73,7%,"1,138,027,050"
RL,NYSE:RL,180,PURE FIRST BREAK,0,21-04-2026,21-05-2026,18,372.85,364.52,2.29,7%,"261,255,999"
WST,NYSE:WST,180,PURE FIRST BREAK,0,11-05-2026,21-05-2026,18,319.75,317.19,0.81,7%,"190,123,350"
FLR,NYSE:FLR,180,PURE FIRST BREAK,0,06-05-2026,26-05-2026,13,49.52,47.44,4.38,7%,"114,242,641"
MMM,NYSE:MMM,180,PURE FIRST BREAK,0,12-02-2026,26-05-2026,13,153.85,152.7,0.75,7%,"469,919,459"
NPO,NYSE:NPO,180,PURE FIRST BREAK,0,14-05-2026,26-05-2026,13,322.82,315.11,2.45,7%,"69,148,046"
WTS,NYSE:WTS,180,PURE FIRST BREAK,0,12-02-2026,26-05-2026,13,315.49,308.89,2.14,7%,"78,935,596"
HEI-A,NYSE:HEI-A,180,PURE FIRST BREAK,0,13-01-2026,28-05-2026,11,239.5,237.0,1.06,7%,"70,820,150"
HRL,NYSE:HRL,180,PURE FIRST BREAK,0,26-02-2026,28-05-2026,11,23.64,22.36,5.73,7%,"103,982,901"
SVV,NYSE:SVV,180,PURE FIRST BREAK,0,09-02-2026,28-05-2026,11,9.08,8.79,3.25,7%,"6,090,864"
TKO,NYSE:TKO,180,PURE FIRST BREAK,0,26-02-2026,28-05-2026,11,202.61,199.42,1.6,7%,"242,787,564"
NOW,NYSE:NOW,180,PURE FIRST BREAK,0,12-12-2025,29-05-2026,10,114.19,112.62,1.39,7%,"2,253,848,011"
PAG,NYSE:PAG,180,PURE FIRST BREAK,0,29-04-2026,01-06-2026,7,172.49,170.24,1.32,7%,"39,413,966"
XPO,NYSE:XPO,180,PURE FIRST BREAK,0,17-04-2026,01-06-2026,7,224.66,217.17,3.45,7%,"457,520,097"
SLB,NYSE:SLB,180,PURE FIRST BREAK,0,26-05-2026,02-06-2026,6,56.55,56.53,0.03,7%,"803,162,674"
FTV,NYSE:FTV,180,PURE FIRST BREAK,0,30-04-2026,03-06-2026,5,61.16,60.58,0.96,7%,"184,385,168"
IEX,NYSE:IEX,180,PURE FIRST BREAK,0,29-04-2026,03-06-2026,5,218.59,215.1,1.62,7%,"133,755,219"
SNA,NYSE:SNA,180,PURE FIRST BREAK,0,23-04-2026,03-06-2026,5,380.65,377.44,0.85,7%,"79,974,564"
CVS,NYSE:CVS,180,PURE FIRST BREAK,0,14-05-2026,04-06-2026,4,97.08,95.06,2.13,7%,"590,469,695"
