Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
PETRONET,NSE:PETRONET,180,PURE FIRST BREAK,0,12-03-2026,08-04-2026,141,290.95,274.91,5.83,10%,"578,417,935"
IDBI,NSE:IDBI,180,PURE FIRST BREAK,0,04-03-2026,17-06-2026,72,92.66,84.36,9.84,10%,"963,846,115"
GENUSPOWER,NSE:GENUSPOWER,180,PURE FIRST BREAK,0,24-06-2026,02-07-2026,57,349.7,321.81,8.67,10%,"3,126,293,630"
HEIDELBERG,NSE:HEIDELBERG,180,PURE FIRST BREAK,0,25-05-2026,06-07-2026,53,160.99,159.28,1.07,10%,"21,858,418"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,45,124.14,122.76,1.13,10%,"103,265,983"
DALBHARAT,NSE:DALBHARAT,180,PURE FIRST BREAK,0,04-05-2026,15-07-2026,44,1845.3,1816.16,1.6,10%,"133,452,100"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,31,227.91,210.93,8.05,10%,"111,421,098"
LT,NSE:LT,180,PURE FIRST BREAK,0,25-06-2026,03-08-2026,25,4045.8,4008.08,0.94,10%,"3,616,767,228"
NATIONALUM,NSE:NATIONALUM,180,PURE FIRST BREAK,0,02-06-2026,03-08-2026,24,389.3,375.27,3.74,10%,"1,130,214,557"
SIRCA,NSE:SIRCA,180,PURE FIRST BREAK,0,20-04-2026,03-08-2026,24,435.1,430.34,1.11,10%,"198,363,833"
HINDALCO,NSE:HINDALCO,180,PURE FIRST BREAK,0,29-05-2026,04-08-2026,24,1037.4,1023.46,1.36,10%,"1,751,117,755"
BIL,NSE:BIL,180,PURE FIRST BREAK,0,08-04-2026,05-08-2026,22,867.15,821.91,5.5,10%,"31,102,070"
HINDZINC,NSE:HINDZINC,180,PURE FIRST BREAK,0,14-05-2026,05-08-2026,23,622.0,589.71,5.48,10%,"3,873,564,090"
AWL,NSE:AWL,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,22,196.27,195.61,0.34,10%,"222,841,430"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,21,11492.0,11168.02,2.9,10%,"123,803,316"
GRAVITA,NSE:GRAVITA,180,PURE FIRST BREAK,0,13-07-2026,10-08-2026,18,1825.8,1782.61,2.42,10%,"156,007,311"
JSWINFRA,NSE:JSWINFRA,180,PURE FIRST BREAK,0,13-07-2026,10-08-2026,18,342.95,341.51,0.42,10%,"489,739,133"
VMARCIND,NSE:VMARCIND,180,PURE FIRST BREAK,0,17-06-2026,10-08-2026,17,382.3,351.74,8.69,10%,"56,198,098"
JSWDULUX,NSE:JSWDULUX,180,PURE FIRST BREAK,0,03-07-2026,11-08-2026,16,3110.4,3107.85,0.08,10%,"70,279,486"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,17-07-2026,11-08-2026,17,422.0,409.06,3.16,10%,"6,776,546,474"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,16,469.85,461.89,1.72,10%,"679,256,046"
DCI,NSE:DCI,180,PURE FIRST BREAK,0,08-04-2026,13-08-2026,15,410.05,399.14,2.73,10%,"612,100,069"
AEROENTER,NSE:AEROENTER,180,PURE FIRST BREAK,0,23-06-2026,21-08-2026,7,146.29,136.45,7.21,10%,"136,131,324"
JAYNECOIND,NSE:JAYNECOIND,180,PURE FIRST BREAK,0,08-05-2026,21-08-2026,7,99.1,96.98,2.18,10%,"402,747,151"
JUNIPER,NSE:JUNIPER,180,PURE FIRST BREAK,0,15-04-2026,21-08-2026,6,216.05,206.8,4.47,10%,"101,670,107"
EPIGRAL,NSE:EPIGRAL,180,PURE FIRST BREAK,0,04-05-2026,24-08-2026,3,1206.4,1200.5,0.49,10%,"77,941,886"
KAMDHENU,NSE:KAMDHENU,180,PURE FIRST BREAK,0,28-07-2026,25-08-2026,2,35.63,35.37,0.73,10%,"15,400,035"
NIITLTD,NSE:NIITLTD,180,PURE FIRST BREAK,0,07-07-2026,25-08-2026,3,105.52,101.44,4.03,10%,"116,528,159"
HCC,NSE:HCC,180,PURE FIRST BREAK,0,23-06-2026,26-08-2026,2,24.64,24.0,2.66,10%,"1,025,632,829"
JINDALSTEL,NSE:JINDALSTEL,180,PURE FIRST BREAK,0,21-04-2026,26-08-2026,2,1179.2,1156.66,1.95,10%,"769,341,887"
KAJARIACER,NSE:KAJARIACER,365,PURE FIRST BREAK,0,17-10-2025,08-04-2026,141,1200.4,1109.61,8.18,10%,"182,051,467"
LT,NSE:LT,365,PURE FIRST BREAK,0,24-02-2026,08-04-2026,142,4045.8,3920.75,3.19,10%,"3,616,767,228"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,136,1326.3,1277.85,3.79,10%,"286,665,166"
POWERMECH,NSE:POWERMECH,365,PURE FIRST BREAK,0,02-09-2025,21-04-2026,128,2547.4,2530.3,0.68,10%,"127,194,225"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,05-09-2025,13-05-2026,107,691.2,666.02,3.78,10%,"52,050,817"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,106,1423.5,1398.48,1.79,10%,"538,048,836"
STALLION,NSE:STALLION,365,PURE FIRST BREAK,0,17-10-2025,25-05-2026,95,213.55,200.34,6.59,10%,"111,364,405"
INDIGO,NSE:INDIGO,365,PURE FIRST BREAK,0,24-11-2025,15-06-2026,74,5166.0,4877.52,5.91,10%,"1,330,224,336"
MAHLIFE,NSE:MAHLIFE,365,PURE FIRST BREAK,0,01-12-2025,22-06-2026,66,368.65,367.66,0.27,10%,"23,521,344"
SMCGLOBAL,NSE:SMCGLOBAL,365,PURE FIRST BREAK,0,02-01-2026,13-07-2026,45,78.61,77.21,1.82,10%,"22,282,948"
BALKRISIND,NSE:BALKRISIND,365,PURE FIRST BREAK,0,10-02-2026,30-07-2026,28,2352.1,2320.57,1.36,10%,"1,154,090,842"
HYUNDAI,NSE:HYUNDAI,365,PURE FIRST BREAK,0,22-09-2025,31-07-2026,28,2267.0,2112.47,7.31,10%,"1,939,094,319"
ASHOKLEY,NSE:ASHOKLEY,365,PURE FIRST BREAK,0,11-02-2026,03-08-2026,25,175.77,168.37,4.4,10%,"2,076,592,531"
WESTLIFE,NSE:WESTLIFE,365,PURE FIRST BREAK,0,04-09-2025,05-08-2026,22,563.25,554.41,1.59,10%,"33,372,562"
GMMPFAUDLR,NSE:GMMPFAUDLR,365,PURE FIRST BREAK,0,03-11-2025,06-08-2026,21,1025.15,984.1,4.17,10%,"95,383,034"
DEVYANI,NSE:DEVYANI,365,PURE FIRST BREAK,0,11-09-2025,07-08-2026,20,146.11,132.98,9.88,10%,"1,506,354,364"
TNPETRO,NSE:TNPETRO,365,PURE FIRST BREAK,0,03-11-2025,12-08-2026,15,109.12,107.13,1.85,10%,"53,948,820"
JUBLFOOD,NSE:JUBLFOOD,365,PURE FIRST BREAK,0,10-09-2025,14-08-2026,13,504.0,499.43,0.92,10%,"491,217,552"
PRABHA,NSE:PRABHA,365,PURE FIRST BREAK,0,29-08-2025,18-08-2026,9,206.86,192.04,7.72,10%,"16,909,978"
