Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.64,99.42,1.23,17882.3,05-12-2025,98.08,263,0
MCD,NYSE:MCD,DAILY,180d,268.1,267.77,0.12,8546.3,23-07-2026,260.96,33,3
AZO,NYSE:AZO,DAILY,180d,3027.34,2994.82,1.09,8062.2,23-07-2026,2902.2,33,2
LMT,NYSE:LMT,DAILY,180d,556.52,554.64,0.34,7011.0,05-12-2025,441.18,263,64
LOW,NYSE:LOW,DAILY,180d,214.6,211.97,1.24,4169.1,23-07-2026,199.4,33,0
CVS,NYSE:CVS,DAILY,180d,92.9,92.02,0.96,3809.8,30-03-2026,68.48,148,0
KMI,NYSE:KMI,DAILY,180d,30.94,30.6,1.1,3744.0,16-12-2025,25.51,252,0
RCL,NYSE:RCL,DAILY,180d,292.29,287.64,1.62,3555.4,20-05-2026,230.9,97,2
DUK,NYSE:DUK,DAILY,365d,121.59,119.52,1.73,3363.3,14-05-2025,105.57,468,28
NOC,NYSE:NOC,DAILY,180d,542.52,541.11,0.26,3004.9,21-07-2026,479.02,35,0
HDB,NYSE:HDB,DAILY,180d,23.63,23.3,1.4,2934.0,23-07-2026,22.66,33,3
SRE,NYSE:SRE,DAILY,365d,84.03,83.72,0.38,2325.4,07-04-2025,59.64,505,1
ALLY,NYSE:ALLY,DAILY,180d,42.6,42.13,1.12,2275.5,12-03-2026,35.43,166,1
SHV,NYSE:SHV,DAILY,180d,110.34,108.92,1.31,2131.1,05-12-2025,107.59,263,0
VICI,NYSE:VICI,DAILY,180d,26.29,26.26,0.12,1918.5,09-07-2026,25.82,47,3
ETR,NYSE:ETR,DAILY,180d,106.24,105.8,0.42,1884.3,22-12-2025,89.25,246,2
OTIS,NYSE:OTIS,DAILY,180d,71.46,71.08,0.54,1765.1,01-06-2026,68.74,85,2
IR,NYSE:IR,DAILY,180d,78.57,78.09,0.62,1623.6,19-05-2026,68.05,98,0
ED,NYSE:ED,DAILY,180d,107.09,105.5,1.51,1614.7,08-12-2025,92.68,260,4
FE,NYSE:FE,DAILY,180d,46.62,46.5,0.27,1480.8,16-12-2025,42.6,252,30
KEY,NYSE:KEY,DAILY,180d,21.89,21.55,1.57,1421.8,19-03-2026,18.55,159,1
GGG,NYSE:GGG,DAILY,180d,78.7,78.31,0.5,1408.0,09-07-2026,72.22,47,0
FND,NYSE:FND,DAILY,180d,54.31,53.35,1.8,1332.6,20-05-2026,42.64,97,2
SUNB,NYSE:SUNB,DAILY,180d,75.69,74.44,1.68,1286.8,07-04-2026,60.4,140,12
XPO,NYSE:XPO,DAILY,180d,191.93,191.31,0.33,1201.7,19-12-2025,134.61,249,1
RH,NYSE:RH,DAILY,180d,141.3,140.62,0.48,1056.1,01-04-2026,106.3,146,0
