Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
BAJFINANCE,NSE:BAJFINANCE,180,PURE FIRST BREAK,0,23-02-2026,08-04-2026,82,976.05,917.78,6.35,10%,"19,399,735,305"
IKS,NSE:IKS,180,PURE FIRST BREAK,0,11-02-2026,08-04-2026,82,1699.6,1557.37,9.13,10%,"142,502,960"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,82,4165.2,3901.02,6.77,10%,"11,274,805,400"
ELLEN,NSE:ELLEN,180,PURE FIRST BREAK,0,01-01-2026,10-04-2026,80,261.7,253.3,3.32,10%,"82,198,927"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,75,2656.9,2503.59,6.12,10%,"12,627,147,936"
BFUTILITIE,NSE:BFUTILITIE,180,PURE FIRST BREAK,0,02-01-2026,15-04-2026,75,605.1,584.92,3.45,10%,"23,236,444"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,09-02-2026,15-04-2026,75,431.25,407.06,5.94,10%,"1,844,920,275"
PFS,NSE:PFS,180,PURE FIRST BREAK,0,29-01-2026,15-04-2026,75,31.38,30.96,1.36,10%,"44,467,938"
ROSSARI,NSE:ROSSARI,180,PURE FIRST BREAK,0,30-01-2026,16-04-2026,74,523.0,517.34,1.09,10%,"50,088,756"
TSFINV,NSE:TSFINV,180,PURE FIRST BREAK,0,04-02-2026,17-04-2026,73,443.95,412.18,7.71,10%,"828,806,282"
GUJTHEM,NSE:GUJTHEM,180,PURE FIRST BREAK,0,01-01-2026,20-04-2026,70,384.2,377.16,1.87,10%,"25,533,549"
AJAXENGG,NSE:AJAXENGG,180,PURE FIRST BREAK,0,06-01-2026,21-04-2026,69,541.4,522.52,3.61,10%,"34,049,730"
WEL,NSE:WEL,180,PURE FIRST BREAK,0,16-01-2026,21-04-2026,69,98.95,96.83,2.19,10%,"19,235,583"
JUBLPHARMA,NSE:JUBLPHARMA,180,PURE FIRST BREAK,0,07-01-2026,22-04-2026,68,954.25,940.0,1.52,10%,"54,058,262"
SUNDRMFAST,NSE:SUNDRMFAST,180,PURE FIRST BREAK,0,30-01-2026,04-05-2026,56,928.8,856.7,8.42,10%,"496,680,437"
SHOPERSTOP,NSE:SHOPERSTOP,180,PURE FIRST BREAK,0,12-02-2026,06-05-2026,54,365.2,343.02,6.46,10%,"33,596,940"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,06-01-2026,06-05-2026,54,1447.2,1348.0,7.36,10%,"72,241,327"
KILITCH,NSE:KILITCH,180,PURE FIRST BREAK,0,05-02-2026,18-05-2026,42,186.35,177.05,5.26,10%,"32,357,629"
DIAMONDYD,NSE:DIAMONDYD,180,PURE FIRST BREAK,0,01-01-2026,26-05-2026,34,1115.9,1089.81,2.39,10%,"18,002,815"
SURYAROSNI,NSE:SURYAROSNI,180,PURE FIRST BREAK,0,06-05-2026,03-06-2026,26,257.8,255.23,1.01,10%,"151,505,186"
CONCORDBIO,NSE:CONCORDBIO,180,PURE FIRST BREAK,0,07-01-2026,09-06-2026,20,1261.9,1252.43,0.76,10%,"257,261,034"
GENESYS,NSE:GENESYS,180,PURE FIRST BREAK,0,09-01-2026,10-06-2026,19,323.3,303.6,6.49,10%,"178,545,975"
JTLIND,NSE:JTLIND,180,PURE FIRST BREAK,0,11-05-2026,12-06-2026,17,78.17,76.94,1.59,10%,"160,242,477"
MANBA,NSE:MANBA,180,PURE FIRST BREAK,0,02-01-2026,12-06-2026,17,131.86,123.52,6.75,10%,"11,588,648"
AUBANK,NSE:AUBANK,180,PURE FIRST BREAK,0,24-04-2026,15-06-2026,14,1030.45,1027.34,0.3,10%,"10,526,859,276"
MUTHOOTMF,NSE:MUTHOOTMF,180,PURE FIRST BREAK,0,07-05-2026,15-06-2026,14,207.67,199.18,4.26,10%,"31,576,016"
