Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
SAC,NYSE:SAC,180,PURE FIRST BREAK,0,08-05-2026,13-05-2026,124,10.11,10.11,0.04,10%,"11,426,322"
ALG,NYSE:ALG,180,PURE FIRST BREAK,0,10-04-2026,25-06-2026,81,168.46,165.82,1.59,10%,"20,636,351"
GFL,NYSE:GFL,180,PURE FIRST BREAK,0,08-04-2026,06-07-2026,70,42.61,39.66,7.43,10%,"84,593,634"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,55,57.68,57.62,0.11,10%,"50,596,896"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,54,91.14,86.0,5.97,10%,"133,447,187"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,52,157.75,149.29,5.67,10%,"365,207,025"
VNT,NYSE:VNT,180,PURE FIRST BREAK,0,17-04-2026,24-07-2026,52,32.35,31.61,2.35,10%,"53,254,567"
G,NYSE:G,180,PURE FIRST BREAK,0,23-03-2026,28-07-2026,48,36.43,33.71,8.08,10%,"95,650,609"
TM,NYSE:TM,180,PURE FIRST BREAK,0,17-04-2026,28-07-2026,48,197.56,186.62,5.86,10%,"61,125,063"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,41,55.41,52.94,4.66,10%,"1,726,265,299"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,23-03-2026,04-08-2026,41,132.83,128.81,3.12,10%,"158,851,399"
WFG,NYSE:WFG,180,PURE FIRST BREAK,0,16-07-2026,04-08-2026,41,70.54,69.62,1.32,10%,"34,077,874"
TIC,NYSE:TIC,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,39,9.43,8.85,6.58,10%,"13,017,172"
FIGS,NYSE:FIGS,180,PURE FIRST BREAK,0,24-04-2026,07-08-2026,38,13.98,12.85,8.77,10%,"44,633,945"
AR,NYSE:AR,180,PURE FIRST BREAK,0,30-03-2026,10-08-2026,35,38.1,37.29,2.17,10%,"161,856,414"
