Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ATUL,NSE:ATUL,52,PURE FIRST BREAK,0,07-07-2025,09-02-2026,19,6612.5,6602.92,0.15,10%,"301,093,575"
DEEPINDS,NSE:DEEPINDS,52,PURE FIRST BREAK,0,01-09-2025,06-04-2026,11,485.1,470.7,3.06,10%,"272,762,031"
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,21-07-2025,06-04-2026,11,444.8,430.83,3.24,10%,"38,537,026"
LT,NSE:LT,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,11,4181.7,3978.59,5.11,10%,"25,519,486,151"
PHOENIXLTD,NSE:PHOENIXLTD,52,PURE FIRST BREAK,0,12-01-2026,06-04-2026,11,1912.3,1775.05,7.73,10%,"3,698,088,063"
SUVEN,NSE:SUVEN,52,PURE FIRST BREAK,0,14-07-2025,06-04-2026,11,254.7,243.23,4.72,10%,"1,146,614,304"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,9,536.8,517.48,3.73,10%,"518,731,837"
JSFB,NSE:JSFB,52,PURE FIRST BREAK,0,23-06-2025,20-04-2026,9,460.95,458.95,0.44,10%,"944,544,655"
SOMANYCERA,NSE:SOMANYCERA,52,PURE FIRST BREAK,0,07-07-2025,20-04-2026,9,518.05,499.33,3.75,10%,"207,984,637"
WEBELSOLAR,NSE:WEBELSOLAR,52,PURE FIRST BREAK,0,11-08-2025,20-04-2026,9,101.99,101.78,0.21,10%,"671,693,785"
AERONEU,NSE:AERONEU,52,PURE FIRST BREAK,0,08-09-2025,27-04-2026,8,90.12,89.16,1.08,10%,"19,880,833"
MIDHANI,NSE:MIDHANI,52,PURE FIRST BREAK,0,23-06-2025,27-04-2026,8,435.05,398.61,9.14,10%,"1,218,464,513"
