Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
ORCL,NYSE:ORCL,DAILY,180d,144.56,142.64,1.34,32681.1,28-07-2026,114.5,57,1
SGOV,NYSE:SGOV,DAILY,180d,100.62,99.39,1.23,21044.3,06-01-2026,98.08,260,0
BAC,NYSE:BAC,DAILY,180d,56.0,55.21,1.44,20549.8,19-03-2026,45.65,188,3
UNH,NYSE:UNH,DAILY,180d,371.29,370.47,0.22,14329.2,27-03-2026,252.96,180,0
TJX,NYSE:TJX,DAILY,180d,131.59,129.22,1.84,11382.0,24-08-2026,139.17,30,17
SCHW,NYSE:SCHW,DAILY,180d,99.5,98.09,1.43,10841.4,28-05-2026,83.72,118,0
ALL,NYSE:ALL,DAILY,180d,225.66,224.05,0.72,9323.4,22-01-2026,188.39,244,2
MS,NYSE:MS,DAILY,180d,198.39,195.71,1.37,8612.7,12-03-2026,151.15,195,0
BX,NYSE:BX,DAILY,180d,119.27,118.18,0.92,6800.9,12-03-2026,99.78,195,2
AMT,NYSE:AMT,DAILY,180d,170.78,169.81,0.57,5162.0,06-07-2026,160.06,79,1
LEN,NYSE:LEN,DAILY,180d,81.52,81.47,0.06,4780.0,23-07-2026,79.83,62,15
ITW,NYSE:ITW,DAILY,180d,273.42,269.91,1.3,4582.8,01-06-2026,240.59,114,11
SYY,NYSE:SYY,DAILY,180d,77.14,76.84,0.39,4276.4,31-03-2026,67.23,176,0
KKR,NYSE:KKR,DAILY,180d,97.21,96.11,1.14,4015.1,12-03-2026,82.35,195,6
WMB,NYSE:WMB,DAILY,180d,71.11,70.13,1.39,3681.1,06-01-2026,57.23,260,2
EQT,NYSE:EQT,DAILY,550d,51.06,50.22,1.67,3518.1,05-08-2024,29.13,779,9
DLR,NYSE:DLR,DAILY,180d,181.45,179.21,1.25,2910.5,08-01-2026,148.46,258,6
ESS,NYSE:ESS,DAILY,180d,273.47,272.6,0.32,2704.3,27-03-2026,233.85,180,4
ZBH,NYSE:ZBH,DAILY,180d,90.88,90.07,0.9,2703.0,11-05-2026,78.91,135,1
SHV,NYSE:SHV,DAILY,180d,110.22,108.87,1.24,2587.9,06-01-2026,107.6,260,0
RSG,NYSE:RSG,DAILY,180d,213.1,211.62,0.7,2574.7,11-05-2026,195.84,135,4
AFL,NYSE:AFL,DAILY,180d,115.23,113.63,1.41,2222.4,23-01-2026,104.69,243,16
AG,NYSE:AG,DAILY,180d,19.05,18.78,1.43,2020.8,30-07-2026,14.1,55,2
KGC,NYSE:KGC,DAILY,180d,27.62,27.35,0.97,2003.6,17-07-2026,22.26,68,0
IBN,NYSE:IBN,DAILY,180d,27.91,27.72,0.7,1908.3,30-03-2026,24.87,177,30
ES,NYSE:ES,DAILY,365d,64.91,64.83,0.13,1876.4,09-04-2025,48.8,532,1
OWL,NYSE:OWL,DAILY,180d,9.6,9.55,0.52,1718.4,02-04-2026,7.62,174,9
KVYO,NYSE:KVYO,DAILY,180d,16.78,16.75,0.2,1611.8,22-06-2026,12.53,93,4
WPC,NYSE:WPC,DAILY,365d,66.49,65.75,1.13,1504.7,09-04-2025,50.64,532,0
AGI,NYSE:AGI,DAILY,180d,34.49,33.82,1.98,1503.1,31-07-2026,27.02,54,0
UBS,NYSE:UBS,DAILY,180d,47.74,47.45,0.61,1469.5,27-03-2026,35.38,180,0
LII,NYSE:LII,DAILY,180d,372.34,371.9,0.12,1413.8,24-08-2026,394.8,30,9
TKO,NYSE:TKO,DAILY,180d,189.08,185.82,1.75,1412.6,23-07-2026,177.77,62,4
BUD,NYSE:BUD,DAILY,180d,77.06,76.04,1.34,1328.7,05-01-2026,61.52,261,19
DX,NYSE:DX,DAILY,365d,11.73,11.62,0.94,1137.6,11-04-2025,8.6,530,0
BCS,NYSE:BCS,DAILY,180d,24.29,24.25,0.15,1133.8,20-03-2026,19.62,187,2
AMCR,NYSE:AMCR,DAILY,180d,42.8,42.18,1.46,1133.2,20-05-2026,35.15,126,2
MHK,NYSE:MHK,DAILY,180d,119.65,118.7,0.8,1064.9,19-05-2026,92.99,127,1
GGG,NYSE:GGG,DAILY,180d,78.37,77.47,1.16,1045.0,09-07-2026,72.22,76,10
AYI,NYSE:AYI,DAILY,180d,306.06,302.33,1.23,1017.6,12-03-2026,256.71,195,3
TFX,NYSE:TFX,DAILY,180d,121.75,120.47,1.06,1013.7,20-01-2026,99.39,246,3
TXNM,NYSE:TXNM,DAILY,180d,58.32,57.22,1.92,945.0,02-07-2026,55.23,83,0
AGX,NYSE:AGX,DAILY,365d,374.4,372.7,0.46,942.4,21-04-2025,124.88,520,0
LAD,NYSE:LAD,DAILY,180d,307.02,304.86,0.71,914.3,19-03-2026,238.86,188,1
APG,NYSE:APG,DAILY,365d,37.82,37.26,1.52,903.6,09-04-2025,21.21,532,4
APG,NYSE:APG,DAILY,550d,37.82,37.17,1.75,903.6,07-04-2025,20.5,534,4
HRI,NYSE:HRI,DAILY,180d,137.23,134.57,1.97,775.8,02-04-2026,87.56,174,0
POR,NYSE:POR,DAILY,365d,46.92,46.57,0.74,766.5,17-06-2025,37.49,463,2
DLB,NYSE:DLB,DAILY,180d,58.03,57.77,0.45,765.0,14-07-2026,47.98,71,3
PCOR,NYSE:PCOR,DAILY,180d,51.06,50.93,0.26,732.3,25-06-2026,38.03,90,2
PRI,NYSE:PRI,DAILY,180d,274.71,273.99,0.26,684.0,12-02-2026,227.14,223,2
AXS,NYSE:AXS,DAILY,550d,95.31,94.5,0.86,678.4,05-08-2024,68.25,779,2
MAIR,NYSE:MAIR,DAILY,180d,25.26,25.18,0.33,637.3,24-08-2026,24.75,30,16
KNSL,NYSE:KNSL,DAILY,180d,339.38,337.62,0.52,609.2,03-06-2026,287.01,112,1
AWI,NYSE:AWI,DAILY,180d,163.97,163.46,0.31,561.8,05-06-2026,150.0,110,8
SITE,NYSE:SITE,DAILY,180d,93.77,93.74,0.03,516.0,29-07-2026,90.07,56,8
FAF,NYSE:FAF,DAILY,180d,68.09,67.03,1.59,514.0,20-03-2026,55.74,187,0
UNF,NYSE:UNF,DAILY,180d,257.62,257.14,0.19,503.1,07-01-2026,185.85,259,2
G,NYSE:G,DAILY,180d,33.85,33.28,1.7,498.5,30-06-2026,26.71,85,0
EPR,NYSE:EPR,DAILY,180d,56.92,56.9,0.03,495.0,27-03-2026,46.81,180,1
SCI,NYSE:SCI,DAILY,180d,77.85,76.58,1.65,475.2,03-06-2026,67.79,112,0
SWX,NYSE:SWX,DAILY,365d,82.34,80.73,1.99,468.4,09-04-2025,61.92,532,5
ULS,NYSE:ULS,DAILY,730d,65.38,65.08,0.46,451.4,12-04-2024,32.47,894,4
CTRI,NYSE:CTRI,DAILY,180d,20.17,19.8,1.88,451.1,24-08-2026,20.51,30,8
ASB,NYSE:ASB,DAILY,180d,28.68,28.13,1.97,450.6,09-03-2026,23.48,198,1
PII,NYSE:PII,DAILY,365d,52.94,52.54,0.76,416.8,09-04-2025,28.81,532,1
