Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
JBTM,NYSE:JBTM,DAILY,180d,132.46,130.67,1.37,483.8,04-05-2026,113.58,78,8
BIRK,NYSE:BIRK,DAILY,180d,42.22,41.54,1.63,418.1,15-05-2026,31.12,67,0
ARR,NYSE:ARR,DAILY,180d,16.43,16.11,1.98,409.2,30-10-2025,13.97,264,10
KBR,NYSE:KBR,DAILY,180d,34.39,33.73,1.96,367.0,15-05-2026,29.8,67,5
TDS,NYSE:TDS,DAILY,550d,33.83,33.27,1.67,340.9,09-05-2024,14.93,803,1
BOND,NYSE:BOND,DAILY,365d,90.95,89.83,1.25,334.2,11-04-2025,83.42,466,2
CRK,NYSE:CRK,DAILY,180d,13.28,13.27,0.1,298.3,09-06-2026,12.44,42,5
FUN,NYSE:FUN,DAILY,180d,17.59,17.31,1.64,257.4,21-11-2025,12.51,242,3
BKE,NYSE:BKE,DAILY,180d,42.64,42.45,0.46,221.8,01-06-2026,42.3,50,13
JBS,NYSE:JBS,DAILY,180d,11.95,11.92,0.28,211.5,08-06-2026,11.49,43,5
OI,NYSE:OI,DAILY,180d,8.88,8.87,0.16,203.9,08-06-2026,7.75,43,1
PHG,NYSE:PHG,DAILY,180d,26.58,26.09,1.87,195.3,29-04-2026,24.16,83,2
EVTR,NYSE:EVTR,DAILY,365d,50.28,49.79,0.98,190.0,11-04-2025,46.55,466,1
KMT,NYSE:KMT,DAILY,180d,34.39,34.29,0.28,180.4,03-11-2025,21.31,260,10
KT,NYSE:KT,DAILY,180d,17.86,17.86,0.0,164.7,28-05-2026,17.45,54,10
BW,NYSE:BW,DAILY,180d,10.86,10.86,0.01,144.6,30-10-2025,3.17,264,8
STN,NYSE:STN,DAILY,180d,68.25,68.12,0.2,139.7,22-06-2026,66.77,29,1
ABR,NYSE:ABR,DAILY,180d,5.1,5.06,0.72,117.9,17-06-2026,4.99,34,8
WD,NYSE:WD,DAILY,180d,48.08,47.73,0.73,107.9,27-02-2026,40.93,144,5
WOR,NYSE:WOR,DAILY,180d,54.68,53.76,1.7,105.5,25-03-2026,44.87,118,3
NEA,NYSE:NEA,DAILY,180d,11.32,11.24,0.67,104.8,27-03-2026,10.51,116,2
LNN,NYSE:LNN,DAILY,180d,112.08,110.47,1.46,103.5,06-04-2026,96.93,106,3
