Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
KAJARIACER,NSE:KAJARIACER,52,PURE FIRST BREAK,0,13-10-2025,06-04-2026,22,1243.9,1135.77,9.52,10%,"749,965,983"
MOLDTKPAC,NSE:MOLDTKPAC,52,PURE FIRST BREAK,0,08-09-2025,11-05-2026,17,685.45,684.3,0.17,10%,"74,783,282"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,12,715.75,708.98,0.95,10%,"4,274,151,943"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,08-09-2025,22-06-2026,11,575.3,552.6,4.11,10%,"833,691,375"
HOMEFIRST,NSE:HOMEFIRST,52,PURE FIRST BREAK,0,26-01-2026,22-06-2026,11,1209.4,1200.91,0.71,10%,"1,070,403,680"
CHOICEIN,NSE:CHOICEIN,52,PURE FIRST BREAK,0,05-01-2026,29-06-2026,10,770.4,766.73,0.48,10%,"1,324,943,207"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,10,557.65,532.48,4.73,10%,"406,147,666"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,9,608.85,591.34,2.96,10%,"6,485,273,890"
NAUKRI,NSE:NAUKRI,52,PURE FIRST BREAK,0,22-09-2025,06-07-2026,9,1265.0,1182.85,6.95,10%,"6,913,381,860"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,8,1899.8,1793.82,5.91,10%,"766,457,231"
HYUNDAI,NSE:HYUNDAI,52,PURE FIRST BREAK,0,22-09-2025,27-07-2026,6,2205.0,2150.7,2.52,10%,"5,488,379,505"
PERSISTENT,NSE:PERSISTENT,52,PURE FIRST BREAK,0,22-12-2025,27-07-2026,6,5509.5,5425.45,1.55,10%,"13,048,964,256"
CASTROLIND,NSE:CASTROLIND,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,5,188.06,184.31,2.03,10%,"1,988,798,791"
PNB,NSE:PNB,52,PURE FIRST BREAK,0,19-01-2026,03-08-2026,5,116.85,114.16,2.36,10%,"8,318,172,330"
SAPPHIRE,NSE:SAPPHIRE,52,PURE FIRST BREAK,0,08-09-2025,03-08-2026,5,224.11,221.83,1.03,10%,"499,202,113"
UNIONBANK,NSE:UNIONBANK,52,PURE FIRST BREAK,0,23-02-2026,03-08-2026,5,179.2,179.0,0.11,10%,"7,507,386,931"
APLAPOLLO,NSE:APLAPOLLO,52,PURE FIRST BREAK,0,09-02-2026,10-08-2026,4,2194.8,2043.35,7.41,10%,"5,457,418,607"
BRIGADE,NSE:BRIGADE,52,PURE FIRST BREAK,0,27-10-2025,10-08-2026,4,651.15,600.61,8.41,10%,"552,814,650"
MATRIMONY,NSE:MATRIMONY,52,PURE FIRST BREAK,0,19-01-2026,10-08-2026,4,510.6,504.83,1.14,10%,"18,348,922"
ALLCARGO,NSE:ALLCARGO,52,PURE FIRST BREAK,0,13-10-2025,17-08-2026,3,12.26,12.2,0.51,10%,"1,049,899,341"
CPS,NSE:CPS,52,PURE FIRST BREAK,0,09-02-2026,17-08-2026,3,1191.95,1100.05,8.35,10%,"36,294,876"
MCX,NSE:MCX,52,PURE FIRST BREAK,0,18-05-2026,17-08-2026,3,3300.0,3070.92,7.46,10%,"26,778,711,300"
SAMBHV,NSE:SAMBHV,52,PURE FIRST BREAK,0,11-05-2026,17-08-2026,3,132.51,127.22,4.16,10%,"1,229,157,276"
20MICRONS,NSE:20MICRONS,52,PURE FIRST BREAK,0,15-09-2025,24-08-2026,2,211.87,211.76,0.05,10%,"63,886,431"
OIL,NSE:OIL,52,PURE FIRST BREAK,0,11-05-2026,24-08-2026,2,500.3,480.9,4.03,10%,"6,153,841,441"
PARADEEP,NSE:PARADEEP,52,PURE FIRST BREAK,0,08-09-2025,24-08-2026,2,157.11,155.89,0.78,10%,"2,339,148,269"
VIDHIING,NSE:VIDHIING,52,PURE FIRST BREAK,0,17-11-2025,24-08-2026,2,338.9,333.89,1.5,10%,"47,840,479"
JNKINDIA,NSE:JNKINDIA,104,PURE FIRST BREAK,0,07-10-2024,20-04-2026,20,428.85,421.93,1.64,10%,"125,502,097"
CARBORUNIV,NSE:CARBORUNIV,104,PURE FIRST BREAK,0,09-09-2024,04-05-2026,18,1090.2,1061.0,2.75,10%,"684,526,738"
GRINDWELL,NSE:GRINDWELL,104,PURE FIRST BREAK,0,14-10-2024,11-05-2026,17,1907.7,1864.5,2.32,10%,"108,973,544"
TATATECH,NSE:TATATECH,104,PURE FIRST BREAK,0,16-09-2024,01-06-2026,14,779.05,752.93,3.47,10%,"2,967,046,936"
AURUM,NSE:AURUM,104,PURE FIRST BREAK,0,30-12-2024,15-06-2026,12,220.38,209.49,5.2,10%,"57,814,050"
RANEHOLDIN,NSE:RANEHOLDIN,104,PURE FIRST BREAK,0,09-09-2024,15-06-2026,12,1704.8,1585.7,7.51,10%,"141,314,286"
LODHA,NSE:LODHA,104,PURE FIRST BREAK,0,09-06-2025,06-07-2026,9,1163.4,1099.52,5.81,10%,"5,755,787,830"
SAREGAMA,NSE:SAREGAMA,104,PURE FIRST BREAK,0,30-09-2024,13-07-2026,8,505.15,490.15,3.06,10%,"948,872,738"
RITCO,NSE:RITCO,104,PURE FIRST BREAK,0,09-12-2024,20-07-2026,7,305.35,291.12,4.89,10%,"95,953,491"
GUFICBIO,NSE:GUFICBIO,104,PURE FIRST BREAK,0,04-11-2024,03-08-2026,5,422.65,406.52,3.97,10%,"112,098,613"
RKFORGE,NSE:RKFORGE,104,PURE FIRST BREAK,0,14-10-2024,03-08-2026,5,727.05,697.19,4.28,10%,"1,998,846,541"
GLAXO,NSE:GLAXO,104,PURE FIRST BREAK,0,02-06-2025,10-08-2026,4,2840.9,2728.47,4.12,10%,"445,748,558"
TCPLPACK,NSE:TCPLPACK,104,PURE FIRST BREAK,0,24-03-2025,10-08-2026,4,3856.1,3769.29,2.3,10%,"88,678,734"
ACE,NSE:ACE,104,PURE FIRST BREAK,0,30-12-2024,17-08-2026,3,1121.2,1109.69,1.04,10%,"1,098,366,714"
HARSHA,NSE:HARSHA,104,PURE FIRST BREAK,0,02-12-2024,17-08-2026,3,447.2,434.33,2.96,10%,"212,043,911"
PONNIERODE,NSE:PONNIERODE,104,PURE FIRST BREAK,0,23-09-2024,17-08-2026,3,363.45,363.17,0.08,10%,"45,154,303"
PVRINOX,NSE:PVRINOX,104,PURE FIRST BREAK,0,23-09-2024,17-08-2026,3,1221.3,1185.9,2.99,10%,"7,795,017,176"
KRBL,NSE:KRBL,104,PURE FIRST BREAK,0,11-08-2025,24-08-2026,2,423.25,413.11,2.45,10%,"950,574,636"
SIS,NSE:SIS,156,PURE FIRST BREAK,0,22-01-2024,04-05-2026,18,422.95,403.42,4.84,10%,"542,770,059"
GOCLCORP,NSE:GOCLCORP,156,PURE FIRST BREAK,0,23-10-2023,01-06-2026,14,432.2,400.8,7.83,10%,"277,133,131"
SANGHVIMOV,NSE:SANGHVIMOV,156,PURE FIRST BREAK,0,13-05-2024,15-06-2026,12,434.15,399.19,8.76,10%,"369,055,715"
RBA,NSE:RBA,156,PURE FIRST BREAK,0,11-09-2023,03-08-2026,5,96.82,92.41,4.78,10%,"1,521,848,803"
SOMANYCERA,NSE:SOMANYCERA,156,PURE FIRST BREAK,0,24-06-2024,24-08-2026,2,559.7,556.1,0.65,10%,"140,307,278"
DBL,NSE:DBL,260,PURE FIRST BREAK,0,11-10-2021,31-07-2023,162,407.75,380.55,7.15,10%,"5,333,049,101"
UFBL,NSE:UFBL,260,PURE FIRST BREAK,0,08-11-2021,22-06-2026,11,712.85,673.73,5.81,10%,"60,558,744"
