Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.65,99.43,1.23,14400.7,08-12-2025,98.08,261,0
TJX,NYSE:TJX,DAILY,550d,136.83,134.48,1.75,14325.8,14-08-2024,104.72,742,11
VRT,NYSE:VRT,DAILY,180d,263.81,258.77,1.95,10271.2,17-12-2025,147.75,252,3
AZO,NYSE:AZO,DAILY,180d,2999.0,2993.63,0.18,8781.1,23-07-2026,2902.2,34,2
OKLO,NYSE:OKLO,DAILY,180d,41.6,41.6,0.01,7628.7,29-07-2026,36.61,28,1
PWR,NYSE:PWR,DAILY,180d,616.73,610.42,1.03,7175.0,08-01-2026,408.22,230,2
LMT,NYSE:LMT,DAILY,180d,565.62,555.19,1.88,4773.8,08-12-2025,446.19,261,64
TEL,NYSE:TEL,DAILY,180d,205.03,202.6,1.2,3587.0,22-07-2026,189.53,35,2
CRH,NYSE:CRH,DAILY,180d,97.05,96.38,0.7,3508.1,23-07-2026,96.89,34,8
FN,NYSE:FN,DAILY,365d,437.8,432.06,1.33,3460.4,04-04-2025,148.55,509,2
DUK,NYSE:DUK,DAILY,365d,121.89,119.53,1.98,3344.8,14-05-2025,105.57,469,28
RCL,NYSE:RCL,DAILY,180d,290.0,287.65,0.82,3253.8,20-05-2026,230.9,98,2
EME,NYSE:EME,DAILY,180d,763.59,763.07,0.07,3099.4,17-12-2025,590.3,252,5
NOC,NYSE:NOC,DAILY,180d,549.95,541.17,1.62,3086.3,21-07-2026,479.02,36,0
HRL,NYSE:HRL,DAILY,180d,23.71,23.49,0.95,2201.0,15-05-2026,19.47,103,0
SHV,NYSE:SHV,DAILY,180d,110.35,108.93,1.31,2112.4,08-12-2025,107.6,261,0
FE,NYSE:FE,DAILY,180d,46.73,46.5,0.5,2102.3,16-12-2025,42.6,253,30
GGG,NYSE:GGG,DAILY,180d,79.6,78.31,1.64,1966.8,09-07-2026,72.22,48,0
NVR,NYSE:NVR,DAILY,180d,6368.12,6248.54,1.91,1885.0,15-05-2026,5501.01,103,2
SRE,NYSE:SRE,DAILY,365d,85.28,83.72,1.87,1822.1,07-04-2025,59.64,506,1
LVS,NYSE:LVS,DAILY,180d,46.23,45.93,0.66,1764.1,23-07-2026,43.93,34,8
MAIR,NYSE:MAIR,DAILY,180d,28.51,28.18,1.16,1753.1,29-07-2026,30.53,28,6
OTIS,NYSE:OTIS,DAILY,180d,72.36,71.08,1.8,1481.9,01-06-2026,68.74,86,2
ETR,NYSE:ETR,DAILY,180d,107.23,105.8,1.35,1469.5,22-12-2025,89.25,247,2
WSO,NYSE:WSO,DAILY,180d,314.39,309.46,1.59,1416.3,29-07-2026,307.18,28,2
TKO,NYSE:TKO,DAILY,180d,187.9,186.76,0.61,1389.1,23-07-2026,178.5,34,0
XPO,NYSE:XPO,DAILY,180d,192.46,191.31,0.6,1374.5,19-12-2025,134.61,250,1
FND,NYSE:FND,DAILY,180d,54.31,53.35,1.8,1361.0,20-05-2026,42.64,98,2
TOL,NYSE:TOL,DAILY,180d,148.18,145.52,1.83,1340.7,19-05-2026,122.93,99,2
PNW,NYSE:PNW,DAILY,180d,98.69,97.05,1.69,1322.3,10-12-2025,83.83,259,1
RIG,NYSE:RIG,DAILY,180d,5.6,5.56,0.66,1315.8,16-12-2025,3.79,253,37
AEE,NYSE:AEE,DAILY,180d,107.75,106.65,1.03,1031.2,12-12-2025,95.25,257,1
ALLY,NYSE:ALLY,DAILY,180d,42.54,42.13,0.98,992.5,12-03-2026,35.43,167,1
FHN,NYSE:FHN,DAILY,180d,24.57,24.3,1.11,936.0,19-03-2026,21.1,160,1
HLI,NYSE:HLI,DAILY,180d,129.8,128.07,1.35,876.8,13-07-2026,130.72,44,10
H,NYSE:H,DAILY,180d,177.57,175.76,1.03,859.6,31-03-2026,137.42,148,3
TRP,NYSE:TRP,DAILY,180d,62.86,62.78,0.14,819.3,07-01-2026,51.71,231,3
CMC,NYSE:CMC,DAILY,180d,68.41,67.42,1.47,774.6,26-03-2026,57.19,153,11
OGE,NYSE:OGE,DAILY,180d,46.55,46.14,0.89,738.5,05-01-2026,40.98,233,3
MAA,NYSE:MAA,DAILY,180d,131.5,129.52,1.53,668.7,27-03-2026,117.48,152,0
CPT,NYSE:CPT,DAILY,180d,107.61,106.32,1.22,601.3,27-03-2026,94.62,152,0
SITE,NYSE:SITE,DAILY,180d,96.07,95.1,1.03,578.8,29-07-2026,90.07,28,1
WPC,NYSE:WPC,DAILY,180d,71.15,70.1,1.49,565.1,22-12-2025,61.29,247,8
JBND,NYSE:JBND,DAILY,365d,52.89,52.36,1.01,563.6,11-04-2025,48.98,502,3
ALH,NYSE:ALH,DAILY,180d,23.96,23.95,0.03,557.7,20-03-2026,18.64,159,6
PII,NYSE:PII,DAILY,180d,63.74,62.8,1.5,518.3,15-04-2026,46.69,133,0
FCN,NYSE:FCN,DAILY,180d,151.92,151.24,0.45,513.9,22-06-2026,137.65,65,3
TM,NYSE:TM,DAILY,365d,191.84,191.59,0.13,497.8,07-04-2025,155.0,506,65
WHR,NYSE:WHR,DAILY,180d,40.14,39.7,1.12,494.0,23-07-2026,35.45,34,2
PAC,NYSE:PAC,DAILY,180d,214.87,212.47,1.13,470.1,24-07-2026,212.01,33,11
NXE,NYSE:NXE,DAILY,180d,11.07,10.88,1.78,402.6,17-12-2025,8.14,252,54
RYN,NYSE:RYN,DAILY,180d,20.82,20.73,0.41,401.9,20-03-2026,19.25,159,12
CSTM,NYSE:CSTM,DAILY,180d,27.18,27.16,0.08,390.1,09-12-2025,17.2,260,5
BOND,NYSE:BOND,DAILY,365d,90.95,89.53,1.59,378.5,11-04-2025,83.05,502,2
LCII,NYSE:LCII,DAILY,365d,102.99,101.04,1.93,351.6,09-04-2025,67.79,504,17
BDC,NYSE:BDC,DAILY,180d,118.09,115.85,1.93,345.6,17-07-2026,98.0,40,0
WTM,NYSE:WTM,DAILY,180d,2132.74,2093.43,1.88,343.4,11-06-2026,1987.0,76,0
MIR,NYSE:MIR,DAILY,180d,14.9,14.86,0.26,342.3,29-07-2026,14.11,28,3
BANC,NYSE:BANC,DAILY,180d,18.82,18.82,0.01,333.3,12-03-2026,16.14,167,4
TXNM,NYSE:TXNM,DAILY,180d,57.54,56.68,1.51,316.2,02-07-2026,55.23,55,0
ABCB,NYSE:ABCB,DAILY,180d,85.85,84.53,1.56,312.5,19-03-2026,72.85,160,0
SLGN,NYSE:SLGN,DAILY,180d,42.97,42.56,0.97,305.5,04-06-2026,35.68,83,19
BCO,NYSE:BCO,DAILY,180d,111.52,109.84,1.53,297.5,29-06-2026,90.86,58,2
PRM,NYSE:PRM,DAILY,180d,31.16,30.97,0.61,275.8,20-03-2026,20.38,159,2
RNST,NYSE:RNST,DAILY,180d,41.04,40.33,1.75,261.9,19-03-2026,33.71,160,0
CWEN,NYSE:CWEN,DAILY,180d,32.47,32.23,0.74,244.6,29-07-2026,30.19,28,0
EVTR,NYSE:EVTR,DAILY,365d,50.37,49.82,1.11,238.7,11-04-2025,46.55,502,1
IVT,NYSE:IVT,DAILY,180d,32.67,32.08,1.85,221.2,08-12-2025,27.05,261,4
PAGS,NYSE:PAGS,DAILY,180d,9.04,8.87,1.9,220.3,05-06-2026,8.49,82,10
AKR,NYSE:AKR,DAILY,180d,21.08,21.06,0.11,210.8,27-03-2026,18.38,152,9
BHE,NYSE:BHE,DAILY,180d,72.32,71.3,1.43,191.6,31-12-2025,42.47,238,0
CAE,NYSE:CAE,DAILY,180d,25.27,24.9,1.5,171.3,22-05-2026,22.76,96,2
CCO,NYSE:CCO,DAILY,180d,2.4,2.37,1.37,162.2,27-01-2026,1.95,211,3
ROG,NYSE:ROG,DAILY,180d,126.14,123.67,2.0,155.9,08-12-2025,85.09,261,3
ENOV,NYSE:ENOV,DAILY,180d,25.25,25.16,0.37,139.8,30-06-2026,19.14,57,3
AQN,NYSE:AQN,DAILY,365d,5.71,5.64,1.17,135.8,09-04-2025,4.31,504,9
PDO,NYSE:PDO,DAILY,365d,12.61,12.42,1.57,131.5,07-04-2025,10.05,506,7
FLXR,NYSE:FLXR,DAILY,180d,39.01,38.63,0.97,131.2,27-03-2026,37.95,152,3
UE,NYSE:UE,DAILY,180d,21.45,21.16,1.38,129.6,14-01-2026,18.15,224,1
NBHC,NYSE:NBHC,DAILY,180d,41.31,40.62,1.69,128.3,02-01-2026,36.99,236,15
CBU,NYSE:CBU,DAILY,180d,63.16,62.93,0.37,110.2,19-03-2026,54.51,160,0
PMMF,NYSE:PMMF,DAILY,180d,100.28,99.12,1.17,109.1,08-12-2025,97.7,261,0
