Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
MOLDTKPAC,NSE:MOLDTKPAC,52,PURE FIRST BREAK,0,08-09-2025,11-05-2026,17,697.55,684.25,1.94,10%,"42,370,581"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,12,720.0,708.92,1.56,10%,"2,256,652,080"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,24-11-2025,15-06-2026,12,5000.0,4993.01,0.14,10%,"4,355,430,000"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,08-09-2025,22-06-2026,11,581.5,552.61,5.23,10%,"879,603,649"
HOMEFIRST,NSE:HOMEFIRST,52,PURE FIRST BREAK,0,26-01-2026,22-06-2026,11,1237.1,1201.11,3.0,10%,"1,386,650,517"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,10,556.35,532.06,4.57,10%,"83,646,106"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,9,625.85,591.08,5.88,10%,"4,495,531,068"
NAUKRI,NSE:NAUKRI,52,PURE FIRST BREAK,0,22-09-2025,06-07-2026,9,1292.0,1182.1,9.3,10%,"4,136,909,064"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,8,1945.1,1793.6,8.45,10%,"655,144,684"
LXCHEM,NSE:LXCHEM,52,PURE FIRST BREAK,0,15-09-2025,13-07-2026,8,184.52,176.27,4.68,10%,"1,194,304,621"
TECHM,NSE:TECHM,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,8,1559.0,1525.83,2.17,10%,"5,618,972,744"
HYUNDAI,NSE:HYUNDAI,52,PURE FIRST BREAK,0,22-09-2025,27-07-2026,6,2220.0,2150.34,3.24,10%,"3,284,265,780"
PERSISTENT,NSE:PERSISTENT,52,PURE FIRST BREAK,0,22-12-2025,27-07-2026,6,5560.0,5423.43,2.52,10%,"5,925,892,480"
CASTROLIND,NSE:CASTROLIND,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,5,189.46,184.19,2.86,10%,"573,536,553"
PNB,NSE:PNB,52,PURE FIRST BREAK,0,19-01-2026,03-08-2026,5,116.0,114.1,1.66,10%,"4,060,571,880"
SAPPHIRE,NSE:SAPPHIRE,52,PURE FIRST BREAK,0,08-09-2025,03-08-2026,5,226.61,221.78,2.18,10%,"188,336,025"
UNIONBANK,NSE:UNIONBANK,52,PURE FIRST BREAK,0,23-02-2026,03-08-2026,5,183.22,178.92,2.4,10%,"4,294,588,517"
APLAPOLLO,NSE:APLAPOLLO,52,PURE FIRST BREAK,0,09-02-2026,10-08-2026,4,2185.0,2041.58,7.03,10%,"3,565,393,415"
DEVYANI,NSE:DEVYANI,52,PURE FIRST BREAK,0,08-09-2025,10-08-2026,4,137.99,136.35,1.2,10%,"239,480,413"
ELLEN,NSE:ELLEN,52,PURE FIRST BREAK,0,15-09-2025,10-08-2026,4,322.8,305.7,5.6,10%,"371,472,416"
MATRIMONY,NSE:MATRIMONY,52,PURE FIRST BREAK,0,19-01-2026,10-08-2026,4,516.05,504.77,2.23,10%,"13,830,140"
ALLCARGO,NSE:ALLCARGO,52,PURE FIRST BREAK,0,13-10-2025,17-08-2026,3,13.02,12.17,6.96,10%,"532,026,071"
MCX,NSE:MCX,52,PURE FIRST BREAK,0,18-05-2026,17-08-2026,3,3342.0,3065.81,9.01,10%,"15,890,895,852"
SAMBHV,NSE:SAMBHV,52,PURE FIRST BREAK,0,11-05-2026,17-08-2026,3,128.67,126.94,1.36,10%,"706,008,677"
20MICRONS,NSE:20MICRONS,52,PURE FIRST BREAK,0,15-09-2025,24-08-2026,2,219.28,211.74,3.56,10%,"47,405,704"
CHALET,NSE:CHALET,52,PURE FIRST BREAK,0,15-09-2025,24-08-2026,2,897.75,882.68,1.71,10%,"324,373,234"
OIL,NSE:OIL,52,PURE FIRST BREAK,0,11-05-2026,24-08-2026,2,495.4,480.19,3.17,10%,"3,988,133,433"
PARADEEP,NSE:PARADEEP,52,PURE FIRST BREAK,0,08-09-2025,24-08-2026,2,159.79,155.91,2.49,10%,"2,784,354,375"
VIDHIING,NSE:VIDHIING,52,PURE FIRST BREAK,0,17-11-2025,24-08-2026,2,356.45,333.72,6.81,10%,"45,802,401"
VOLTAMP,NSE:VOLTAMP,52,PURE FIRST BREAK,0,04-05-2026,24-08-2026,2,11365.0,10949.94,3.79,10%,"606,731,890"
JNKINDIA,NSE:JNKINDIA,104,PURE FIRST BREAK,0,07-10-2024,20-04-2026,20,440.5,421.92,4.4,10%,"93,487,756"
CARBORUNIV,NSE:CARBORUNIV,104,PURE FIRST BREAK,0,09-09-2024,04-05-2026,18,1095.9,1060.75,3.31,10%,"362,982,910"
GRINDWELL,NSE:GRINDWELL,104,PURE FIRST BREAK,0,14-10-2024,11-05-2026,17,1922.8,1864.42,3.13,10%,"49,350,586"
TATATECH,NSE:TATATECH,104,PURE FIRST BREAK,0,16-09-2024,01-06-2026,14,798.5,752.78,6.07,10%,"1,371,921,216"
ORCHPHARMA,NSE:ORCHPHARMA,104,PURE FIRST BREAK,0,30-12-2024,08-06-2026,13,965.8,922.9,4.65,10%,"51,067,640"
AURUM,NSE:AURUM,104,PURE FIRST BREAK,0,30-12-2024,15-06-2026,12,227.26,209.45,8.5,10%,"25,733,104"
RANEHOLDIN,NSE:RANEHOLDIN,104,PURE FIRST BREAK,0,09-09-2024,15-06-2026,12,1691.8,1585.71,6.69,10%,"141,383,730"
SAREGAMA,NSE:SAREGAMA,104,PURE FIRST BREAK,0,30-09-2024,13-07-2026,8,497.1,490.07,1.43,10%,"265,170,045"
RITCO,NSE:RITCO,104,PURE FIRST BREAK,0,09-12-2024,20-07-2026,7,318.45,291.06,9.41,10%,"77,369,341"
GUFICBIO,NSE:GUFICBIO,104,PURE FIRST BREAK,0,04-11-2024,03-08-2026,5,440.3,406.39,8.34,10%,"58,609,212"
RKFORGE,NSE:RKFORGE,104,PURE FIRST BREAK,0,14-10-2024,03-08-2026,5,701.3,696.98,0.62,10%,"1,228,989,657"
GLAXO,NSE:GLAXO,104,PURE FIRST BREAK,0,02-06-2025,10-08-2026,4,2928.2,2727.99,7.34,10%,"296,778,921"
TCPLPACK,NSE:TCPLPACK,104,PURE FIRST BREAK,0,24-03-2025,10-08-2026,4,3874.7,3768.85,2.81,10%,"71,185,988"
ACE,NSE:ACE,104,PURE FIRST BREAK,0,30-12-2024,17-08-2026,3,1121.2,1109.46,1.06,10%,"534,032,022"
HARSHA,NSE:HARSHA,104,PURE FIRST BREAK,0,02-12-2024,17-08-2026,3,466.8,434.28,7.49,10%,"197,732,740"
PONNIERODE,NSE:PONNIERODE,104,PURE FIRST BREAK,0,23-09-2024,17-08-2026,3,378.55,362.95,4.3,10%,"10,924,953"
PVRINOX,NSE:PVRINOX,104,PURE FIRST BREAK,0,23-09-2024,17-08-2026,3,1231.3,1186.05,3.82,10%,"8,539,454,929"
KRBL,NSE:KRBL,104,PURE FIRST BREAK,0,11-08-2025,24-08-2026,2,431.05,412.92,4.39,10%,"527,593,978"
PPLPHARMA,NSE:PPLPHARMA,104,PURE FIRST BREAK,0,04-11-2024,24-08-2026,2,226.62,214.39,5.71,10%,"9,535,851,447"
SIS,NSE:SIS,156,PURE FIRST BREAK,0,22-01-2024,04-05-2026,18,427.75,403.29,6.07,10%,"409,455,988"
ADANIENT,NSE:ADANIENT,156,PURE FIRST BREAK,0,03-06-2024,11-05-2026,17,2953.1,2734.06,8.01,10%,"5,765,487,929"
SPARC,NSE:SPARC,156,PURE FIRST BREAK,0,08-04-2024,18-05-2026,16,203.27,198.4,2.46,10%,"559,375,676"
GOCLCORP,NSE:GOCLCORP,156,PURE FIRST BREAK,0,23-10-2023,01-06-2026,14,435.6,400.69,8.71,10%,"159,162,144"
RBA,NSE:RBA,156,PURE FIRST BREAK,0,11-09-2023,03-08-2026,5,95.54,92.36,3.44,10%,"501,758,505"
SOMANYCERA,NSE:SOMANYCERA,156,PURE FIRST BREAK,0,24-06-2024,24-08-2026,2,562.65,556.02,1.19,10%,"77,582,687"
DBL,NSE:DBL,260,PURE FIRST BREAK,0,11-10-2021,31-07-2023,162,393.55,379.64,3.66,10%,"38,827,642"
UFBL,NSE:UFBL,260,PURE FIRST BREAK,0,08-11-2021,22-06-2026,11,717.6,673.73,6.51,10%,"71,210,316"
