Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
BHARTIARTL,NSE:BHARTIARTL,DAILY,180d,1882.4,1852.82,1.6,114945.0,13-05-2026,1718.87,107,11
HINDCOPPER,NSE:HINDCOPPER,DAILY,180d,533.55,525.45,1.54,53990.3,09-12-2025,348.94,262,41
BDL,NSE:BDL,DAILY,180d,1306.0,1294.55,0.88,20753.5,30-03-2026,1086.0,151,17
YESBANK,NSE:YESBANK,DAILY,180d,22.1,22.01,0.43,14040.5,30-03-2026,17.2,151,0
BRITANNIA,NSE:BRITANNIA,DAILY,180d,5308.5,5263.83,0.85,13091.3,04-06-2026,4952.52,85,1
BIOCON,NSE:BIOCON,DAILY,180d,411.1,404.63,1.6,8993.0,07-04-2026,337.3,143,0
ZENSARTECH,NSE:ZENSARTECH,DAILY,180d,470.6,467.34,0.7,8631.3,01-07-2026,412.97,58,2
CREDITACC,NSE:CREDITACC,DAILY,180d,1391.7,1367.34,1.78,6791.5,23-03-2026,1113.0,158,7
MANKIND,NSE:MANKIND,DAILY,180d,2382.9,2344.11,1.65,4545.1,23-03-2026,1909.7,158,0
NCC,NSE:NCC,DAILY,180d,148.4,147.32,0.74,2164.1,30-03-2026,128.02,151,39
SKFINDIA,NSE:SKFINDIA,DAILY,180d,1571.3,1554.65,1.07,2033.2,30-03-2026,1370.53,151,25
NITCO,NSE:NITCO,DAILY,180d,95.59,94.95,0.67,1805.6,13-03-2026,64.0,168,7
ABBOTINDIA,NSE:ABBOTINDIA,DAILY,180d,26175.0,26047.34,0.49,1714.5,24-04-2026,24574.94,126,13
AGIIL,NSE:AGIIL,DAILY,365d,289.1,288.92,0.06,1295.0,07-04-2025,137.0,508,4
HDBFS,NSE:HDBFS,DAILY,180d,679.35,675.08,0.63,1172.7,30-03-2026,553.72,151,9
CAPACITE,NSE:CAPACITE,DAILY,180d,217.33,215.23,0.97,838.2,16-03-2026,180.0,165,11
IZMO,NSE:IZMO,DAILY,180d,848.45,839.48,1.07,610.6,02-02-2026,569.35,207,58
DOMS,NSE:DOMS,DAILY,180d,2198.9,2156.97,1.94,571.5,09-03-2026,2020.55,172,3
REFEX,NSE:REFEX,DAILY,180d,287.55,285.26,0.8,561.4,23-03-2026,187.4,158,1
ONESOURCE,NSE:ONESOURCE,DAILY,180d,1532.2,1509.71,1.49,497.6,30-01-2026,1057.0,210,1
SAIPARENT,NSE:SAIPARENT,DAILY,180d,521.35,516.56,0.93,450.5,02-04-2026,400.0,148,0
TRIDENT,NSE:TRIDENT,DAILY,180d,24.32,24.07,1.02,435.0,17-03-2026,21.53,164,1
DATAMATICS,NSE:DATAMATICS,DAILY,180d,791.9,791.06,0.11,432.3,30-03-2026,632.0,151,1
ORIANA,NSE:ORIANA,DAILY,180d,1299.1,1291.61,0.58,334.2,30-07-2026,1342.3,29,10
EIHOTEL,NSE:EIHOTEL,DAILY,180d,297.8,292.77,1.72,154.9,02-04-2026,269.93,148,1
KALAMANDIR,NSE:KALAMANDIR,DAILY,180d,87.09,86.06,1.2,137.0,22-07-2026,84.75,37,2
JSWHL,NSE:JSWHL,DAILY,180d,11578.0,11480.71,0.85,135.5,24-07-2026,10530.0,35,6
