Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
BEL,NSE:BEL,DAILY,365d,387.55,380.05,1.97,126460.1,19-02-2025,237.36,525,1
LT,NSE:LT,DAILY,180d,3931.4,3855.57,1.97,122494.6,23-03-2026,3256.29,128,11
ITC,NSE:ITC,DAILY,180d,286.25,282.44,1.35,54475.1,04-06-2026,275.05,55,12
TDPOWERSYS,NSE:TDPOWERSYS,DAILY,180d,1036.0,1020.9,1.48,22648.8,27-01-2026,602.4,183,2
ANGELONE,NSE:ANGELONE,DAILY,180d,302.5,298.43,1.37,11931.6,13-03-2026,206.48,138,0
ENRIN,NSE:ENRIN,DAILY,180d,3170.7,3112.14,1.88,9717.5,23-01-2026,2111.59,187,5
CHOLAHLDNG,NSE:CHOLAHLDNG,DAILY,180d,1517.7,1515.65,0.14,5893.0,23-03-2026,1305.0,128,8
INTELLECT,NSE:INTELLECT,DAILY,180d,720.0,716.64,0.47,4715.9,30-03-2026,589.52,121,7
HDBFS,NSE:HDBFS,DAILY,180d,679.7,674.08,0.83,3153.1,30-03-2026,553.72,121,9
JAINREC,NSE:JAINREC,DAILY,180d,335.35,335.27,0.02,2878.9,11-06-2026,302.0,48,3
EMAMILTD,NSE:EMAMILTD,DAILY,180d,407.85,401.32,1.63,1796.6,08-06-2026,376.4,51,1
JKTYRE,NSE:JKTYRE,DAILY,180d,397.55,390.83,1.72,1739.2,11-06-2026,347.5,48,3
WAKEFIT,NSE:WAKEFIT,DAILY,180d,127.47,127.22,0.2,1694.9,08-06-2026,111.4,51,1
LGEINDIA,NSE:LGEINDIA,DAILY,180d,1518.2,1516.65,0.1,1546.8,02-04-2026,1304.1,118,1
GENESYS,NSE:GENESYS,DAILY,180d,277.0,273.49,1.28,1420.0,18-05-2026,198.05,72,0
AVANTEL,NSE:AVANTEL,DAILY,180d,161.43,160.95,0.3,1166.6,23-03-2026,116.9,128,1
GICRE,NSE:GICRE,DAILY,180d,358.95,355.41,1.0,1132.2,17-06-2026,346.7,42,0
AARTIPHARM,NSE:AARTIPHARM,DAILY,180d,682.95,676.06,1.02,1073.9,30-03-2026,585.0,121,16
MIDHANI,NSE:MIDHANI,DAILY,180d,397.25,394.15,0.79,874.5,30-03-2026,266.65,121,1
KANSAINER,NSE:KANSAINER,DAILY,180d,200.06,200.0,0.03,684.5,23-03-2026,156.05,128,3
HEIDELBERG,NSE:HEIDELBERG,DAILY,180d,155.27,153.87,0.91,533.6,30-03-2026,136.1,121,14
SIKA,NSE:SIKA,DAILY,180d,1105.2,1084.41,1.92,223.8,18-05-2026,870.1,72,1
