Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
NVST,NYSE:NVST,180,PURE FIRST BREAK,0,07-05-2026,15-06-2026,86,26.42,26.4,0.07,10%,"49,814,910"
ALG,NYSE:ALG,180,PURE FIRST BREAK,0,10-04-2026,25-06-2026,76,171.62,165.69,3.58,10%,"33,997,921"
COR,NYSE:COR,180,PURE FIRST BREAK,0,13-03-2026,02-07-2026,69,323.32,301.3,7.31,10%,"392,995,469"
GFL,NYSE:GFL,180,PURE FIRST BREAK,0,08-04-2026,06-07-2026,65,42.0,39.59,6.09,10%,"101,220,000"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,50,57.9,57.6,0.51,10%,"54,698,131"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,49,91.64,85.83,6.77,10%,"100,565,735"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,47,156.5,149.11,4.95,10%,"470,485,950"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,47,25.15,24.0,4.81,10%,"1,291,553,080"
VNT,NYSE:VNT,180,PURE FIRST BREAK,0,17-04-2026,24-07-2026,47,31.86,31.59,0.85,10%,"33,449,815"
G,NYSE:G,180,PURE FIRST BREAK,0,17-03-2026,28-07-2026,43,34.87,34.01,2.53,10%,"66,315,764"
TM,NYSE:TM,180,PURE FIRST BREAK,0,17-04-2026,28-07-2026,43,190.97,186.4,2.45,10%,"63,230,167"
FIGS,NYSE:FIGS,180,PURE FIRST BREAK,0,24-04-2026,07-08-2026,33,13.26,12.83,3.38,10%,"47,576,881"
AR,NYSE:AR,180,PURE FIRST BREAK,0,30-03-2026,10-08-2026,30,39.12,37.25,5.01,10%,"140,143,484"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,30,45.46,43.3,4.98,10%,"58,747,957"
SKM,NYSE:SKM,180,PURE FIRST BREAK,0,02-06-2026,13-08-2026,27,37.32,36.53,2.17,10%,"37,614,828"
MATX,NYSE:MATX,180,PURE FIRST BREAK,0,16-07-2026,14-08-2026,26,226.86,219.3,3.45,10%,"62,386,500"
WEAV,NYSE:WEAV,180,PURE FIRST BREAK,0,15-07-2026,18-08-2026,22,7.3,7.1,2.88,10%,"12,978,670"
OR,NYSE:OR,180,PURE FIRST BREAK,0,17-04-2026,19-08-2026,21,37.15,34.89,6.49,10%,"23,798,291"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,17-07-2026,19-08-2026,21,222.47,219.85,1.19,10%,"388,098,917"
CRCL,NYSE:CRCL,180,PURE FIRST BREAK,0,12-05-2026,21-08-2026,19,92.99,86.99,6.89,10%,"860,278,367"
MOS,NYSE:MOS,180,PURE FIRST BREAK,0,13-03-2026,21-08-2026,19,26.21,23.95,9.44,10%,"197,206,654"
GPOR,NYSE:GPOR,180,PURE FIRST BREAK,0,27-03-2026,27-08-2026,13,176.33,176.3,0.02,10%,"38,510,472"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,20-08-2026,31-08-2026,9,67.51,66.45,1.6,10%,"116,853,063"
GGB,NYSE:GGB,180,PURE FIRST BREAK,0,05-08-2026,02-09-2026,7,5.01,4.8,4.28,10%,"51,429,656"
LNN,NYSE:LNN,180,PURE FIRST BREAK,0,02-07-2026,02-09-2026,7,120.87,118.19,2.27,10%,"17,647,020"
