Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.58,99.35,1.24,20858.9,28-10-2025,97.95,262,0
T,NYSE:T,DAILY,730d,21.81,21.48,1.54,17298.8,27-10-2023,12.82,994,8
UBER,NYSE:UBER,DAILY,180d,72.46,71.44,1.43,13264.7,11-06-2026,67.19,36,1
PFE,NYSE:PFE,DAILY,180d,25.05,24.94,0.43,11424.5,30-10-2025,22.96,260,16
APH,NYSE:APH,DAILY,180d,151.2,148.42,1.87,10127.1,19-05-2026,117.83,59,0
GTLS,NYSE:GTLS,DAILY,180d,209.9,206.83,1.48,9766.7,04-11-2025,198.91,253,2
MSI,NYSE:MSI,DAILY,180d,413.31,411.76,0.38,7559.4,16-12-2025,357.34,213,17
BSX,NYSE:BSX,DAILY,180d,44.03,43.66,0.85,6832.5,17-06-2026,44.79,30,5
RCL,NYSE:RCL,DAILY,180d,286.96,282.51,1.58,6764.5,20-05-2026,230.9,58,2
DUK,NYSE:DUK,DAILY,180d,125.01,122.89,1.73,6110.5,10-12-2025,111.97,219,4
SHV,NYSE:SHV,DAILY,180d,110.25,108.86,1.27,3292.1,29-10-2025,107.46,261,0
LHX,NYSE:LHX,DAILY,365d,282.01,278.01,1.44,3210.7,20-02-2025,188.04,512,3
CMS,NYSE:CMS,DAILY,180d,73.65,73.46,0.26,2740.3,05-01-2026,67.61,193,11
NI,NYSE:NI,DAILY,180d,45.98,45.61,0.81,2653.8,22-12-2025,40.22,207,1
RMD,NYSE:RMD,DAILY,180d,198.99,195.21,1.94,2555.4,02-06-2026,180.27,45,3
ROL,NYSE:ROL,DAILY,180d,45.11,44.37,1.67,2493.5,03-06-2026,44.43,44,13
TKO,NYSE:TKO,DAILY,365d,185.13,184.31,0.44,1939.8,07-04-2025,130.73,466,1
TMHC,NYSE:TMHC,DAILY,180d,72.13,70.88,1.77,1849.9,19-05-2026,54.15,59,0
U,NYSE:U,DAILY,365d,28.99,28.51,1.69,1809.8,07-04-2025,15.33,466,81
BRK-A,NYSE:BRK-A,DAILY,180d,736000.0,724284.32,1.62,1472.0,22-04-2026,698000.0,86,3
AGI,NYSE:AGI,DAILY,730d,28.26,27.89,1.32,1315.2,13-02-2024,11.13,885,0
AOS,NYSE:AOS,DAILY,180d,58.85,58.35,0.85,1188.9,20-05-2026,54.16,58,1
AVY,NYSE:AVY,DAILY,180d,160.41,157.62,1.77,1114.5,20-05-2026,151.71,58,3
NTR,NYSE:NTR,DAILY,180d,67.28,66.94,0.51,1085.0,04-11-2025,52.18,255,24
BN,NYSE:BN,DAILY,180d,43.63,43.37,0.6,1022.1,20-03-2026,37.87,119,6
GGG,NYSE:GGG,DAILY,180d,74.59,74.3,0.39,887.3,10-06-2026,73.26,37,6
AWI,NYSE:AWI,DAILY,180d,155.97,155.05,0.6,751.3,05-06-2026,150.28,42,2
EXP,NYSE:EXP,DAILY,180d,205.93,203.04,1.42,720.1,20-03-2026,171.79,119,0
EMN,NYSE:EMN,DAILY,180d,68.6,67.86,1.09,649.6,20-11-2025,54.12,239,6
LPX,NYSE:LPX,DAILY,180d,73.98,73.68,0.41,627.0,20-05-2026,66.12,58,4
FUN,NYSE:FUN,DAILY,180d,17.53,17.31,1.28,608.2,21-11-2025,12.51,238,3
NE,NYSE:NE,DAILY,180d,41.5,41.14,0.88,515.4,17-12-2025,27.07,212,12
NXE,NYSE:NXE,DAILY,365d,8.8,8.65,1.69,483.8,07-04-2025,3.91,466,0
FMC,NYSE:FMC,DAILY,180d,11.21,11.01,1.79,417.6,11-06-2026,10.65,36,6
HUN,NYSE:HUN,DAILY,180d,11.79,11.59,1.73,393.0,06-11-2025,7.15,253,14
BOND,NYSE:BOND,DAILY,180d,91.46,91.21,0.28,361.1,19-05-2026,89.75,59,2
BOND,NYSE:BOND,DAILY,365d,91.46,89.82,1.83,361.1,11-04-2025,83.42,462,2
MGY,NYSE:MGY,DAILY,180d,27.26,26.95,1.14,357.3,07-01-2026,20.82,191,14
CRK,NYSE:CRK,DAILY,180d,13.34,13.29,0.38,258.1,09-06-2026,12.44,38,5
JBND,NYSE:JBND,DAILY,180d,53.11,52.97,0.26,239.6,19-05-2026,52.32,59,1
DSL,NYSE:DSL,DAILY,180d,10.63,10.61,0.17,238.2,27-03-2026,10.08,112,2
MBC,NYSE:MBC,DAILY,180d,8.67,8.53,1.69,224.1,19-05-2026,6.61,59,0
TNK,NYSE:TNK,DAILY,180d,70.07,68.78,1.88,212.4,02-01-2026,49.96,196,5
