Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
BHARTIARTL,NSE:BHARTIARTL,DAILY,180d,1877.2,1851.61,1.38,185856.7,13-05-2026,1718.87,111,11
RELIANCE,NSE:RELIANCE,DAILY,180d,1309.0,1288.12,1.62,165163.4,24-07-2026,1249.8,39,3
ICICIAMC,NSE:ICICIAMC,DAILY,180d,3038.1,2982.89,1.85,25376.6,22-12-2025,2506.98,253,1
MUTHOOTFIN,NSE:MUTHOOTFIN,DAILY,180d,2905.0,2868.97,1.26,21815.6,03-08-2026,2671.0,29,0
SBICARD,NSE:SBICARD,DAILY,180d,632.4,625.97,1.03,21743.8,11-06-2026,565.45,82,3
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,375.0,371.3,1.0,20844.6,31-07-2026,357.93,32,1
TRENT,NSE:TRENT,DAILY,180d,2855.0,2827.17,0.98,18621.6,30-03-2026,2180.44,155,0
HDFCLIFE,NSE:HDFCLIFE,DAILY,180d,540.3,537.02,0.61,16557.3,04-08-2026,530.5,28,0
YESBANK,NSE:YESBANK,DAILY,180d,22.1,22.0,0.43,14115.9,30-03-2026,17.2,155,0
JSWENERGY,NSE:JSWENERGY,DAILY,180d,518.0,517.44,0.11,11862.7,27-01-2026,426.3,217,0
HDBFS,NSE:HDBFS,DAILY,180d,675.3,674.94,0.05,10882.1,30-03-2026,553.72,155,9
CAMS,NSE:CAMS,DAILY,180d,752.0,746.2,0.78,7585.7,23-03-2026,606.32,162,2
ENRIN,NSE:ENRIN,DAILY,180d,3172.5,3169.48,0.1,6900.0,23-01-2026,2111.59,221,5
MANKIND,NSE:MANKIND,DAILY,180d,2356.5,2344.14,0.53,6668.4,23-03-2026,1909.7,162,0
DRREDDY,NSE:DRREDDY,DAILY,180d,1171.0,1153.42,1.52,6513.8,23-07-2026,1101.0,40,0
GICRE,NSE:GICRE,DAILY,180d,354.75,354.65,0.03,5076.4,17-06-2026,346.7,76,4
ATALREAL,NSE:ATALREAL,DAILY,365d,26.65,26.3,1.35,4960.1,13-03-2025,11.79,537,1
BSOFT,NSE:BSOFT,DAILY,180d,295.8,294.54,0.43,4019.6,09-07-2026,266.27,54,3
JUBLPHARMA,NSE:JUBLPHARMA,DAILY,180d,907.6,898.88,0.97,2846.0,09-03-2026,782.0,176,8
ITCHOTELS,NSE:ITCHOTELS,DAILY,180d,161.58,159.13,1.54,2154.9,30-03-2026,136.41,155,4
APTUS,NSE:APTUS,DAILY,180d,253.36,250.84,1.0,1852.9,30-03-2026,191.24,155,1
ORKLAINDIA,NSE:ORKLAINDIA,DAILY,180d,584.5,577.05,1.29,1451.5,17-02-2026,533.25,196,26
EIHOTEL,NSE:EIHOTEL,DAILY,180d,294.45,292.55,0.65,1266.8,02-04-2026,269.93,152,1
TIPSMUSIC,NSE:TIPSMUSIC,DAILY,180d,643.5,639.92,0.56,1139.9,30-03-2026,481.15,155,2
AARTIDRUGS,NSE:AARTIDRUGS,DAILY,365d,427.1,425.73,0.32,1088.9,07-04-2025,310.33,512,162
ONESOURCE,NSE:ONESOURCE,DAILY,180d,1527.9,1509.7,1.21,1068.0,30-01-2026,1057.0,214,1
SIRCA,NSE:SIRCA,DAILY,180d,431.0,423.88,1.68,958.1,17-07-2026,383.11,46,0
TVSSCS,NSE:TVSSCS,DAILY,180d,124.99,124.52,0.38,902.4,30-03-2026,90.32,155,6
BHARTIHEXA,NSE:BHARTIHEXA,DAILY,180d,1511.7,1506.57,0.34,822.3,29-06-2026,1414.44,64,1
RICOAUTO,NSE:RICOAUTO,DAILY,180d,127.39,125.91,1.18,729.0,30-03-2026,98.84,155,1
RAMCOIND,NSE:RAMCOIND,DAILY,180d,323.7,322.01,0.52,553.8,30-03-2026,229.85,155,1
JASH,NSE:JASH,DAILY,180d,457.7,457.22,0.11,536.7,30-03-2026,326.61,155,5
SHILCTECH,NSE:SHILCTECH,DAILY,180d,4014.4,3991.0,0.59,494.0,27-01-2026,2844.56,217,11
HUHTAMAKI,NSE:HUHTAMAKI,DAILY,180d,258.95,258.94,0.0,301.9,30-03-2026,147.04,155,16
5PAISA,NSE:5PAISA,DAILY,180d,344.85,339.51,1.57,298.8,30-03-2026,245.5,155,2
