Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
BKU,NYSE:BKU,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,119,47.49,47.21,0.59,10%,"18,409,547"
MC,NYSE:MC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,119,69.45,64.03,8.47,10%,"45,059,644"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,119,52.85,49.56,6.64,10%,"202,769,166"
FSK,NYSE:FSK,180,PURE FIRST BREAK,0,12-02-2026,15-04-2026,112,11.04,10.58,4.39,10%,"29,127,351"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,112,46.81,45.04,3.94,10%,"38,524,069"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,110,88.43,81.83,8.07,10%,"161,677,365"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,103,14.22,13.15,8.1,10%,"30,847,731"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,56,31.76,30.18,5.24,10%,"16,095,079"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,55,77.11,73.23,5.29,10%,"14,316,011"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,50,285.47,271.29,5.23,10%,"265,525,640"
NNI,NYSE:NNI,180,PURE FIRST BREAK,0,28-04-2026,24-06-2026,42,135.84,133.22,1.97,10%,"13,409,717"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,30,317.22,300.57,5.54,10%,"543,265,581"
DG,NYSE:DG,180,PURE FIRST BREAK,0,26-02-2026,13-07-2026,23,126.94,120.73,5.15,10%,"186,684,949"
FNB,NYSE:FNB,180,PURE FIRST BREAK,0,02-07-2026,15-07-2026,21,19.21,19.16,0.26,10%,"71,980,616"
ABT,NYSE:ABT,180,PURE FIRST BREAK,0,27-02-2026,16-07-2026,20,105.71,96.68,9.34,10%,"922,759,178"
ARW,NYSE:ARW,180,PURE FIRST BREAK,0,22-06-2026,21-07-2026,15,226.85,216.12,4.96,10%,"111,010,185"
GEO,NYSE:GEO,180,PURE FIRST BREAK,0,06-07-2026,21-07-2026,15,31.42,31.02,1.3,10%,"77,848,297"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,14,84.74,84.39,0.42,10%,"101,593,851"
MLI,NYSE:MLI,180,PURE FIRST BREAK,0,16-06-2026,23-07-2026,13,69.26,63.72,8.69,10%,"70,297,794"
CLF,NYSE:CLF,180,PURE FIRST BREAK,0,02-06-2026,24-07-2026,12,12.65,11.69,8.19,10%,"201,732,264"
LMT,NYSE:LMT,180,PURE FIRST BREAK,0,02-03-2026,24-07-2026,12,577.6,571.1,1.14,10%,"550,884,244"
PVH,NYSE:PVH,180,PURE FIRST BREAK,0,03-06-2026,24-07-2026,12,87.07,81.57,6.74,10%,"90,629,160"
CAG,NYSE:CAG,180,PURE FIRST BREAK,0,12-02-2026,27-07-2026,9,15.01,14.82,1.26,10%,"167,216,926"
JBS,NYSE:JBS,180,PURE FIRST BREAK,0,10-04-2026,27-07-2026,9,13.7,13.38,2.39,10%,"39,819,255"
KVUE,NYSE:KVUE,180,PURE FIRST BREAK,0,07-07-2026,27-07-2026,9,19.67,19.52,0.76,10%,"433,941,799"
