Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
MOIL,NSE:MOIL,DAILY,180d,287.95,283.06,1.73,102216.7,17-03-2026,242.35,135,26
BEL,NSE:BEL,DAILY,365d,384.9,380.06,1.27,63591.2,19-02-2025,237.36,526,1
GVT&D,NSE:GVT&D,DAILY,180d,4202.3,4152.45,1.2,46318.0,21-01-2026,2523.2,190,2
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,392.9,386.77,1.58,23442.9,01-07-2026,380.3,29,2
LICHSGFIN,NSE:LICHSGFIN,DAILY,180d,540.9,534.66,1.17,8181.4,23-03-2026,458.9,129,1
MOTILALOFS,NSE:MOTILALOFS,DAILY,180d,836.95,827.05,1.2,7775.5,23-03-2026,614.9,129,1
ITCHOTELS,NSE:ITCHOTELS,DAILY,180d,160.54,158.61,1.22,3450.1,30-03-2026,136.41,122,4
REFEX,NSE:REFEX,DAILY,550d,298.65,296.86,0.6,3251.3,05-06-2024,123.69,785,114
ERIS,NSE:ERIS,DAILY,180d,1375.2,1363.72,0.84,3146.9,28-04-2026,1193.59,93,0
CASTROLIND,NSE:CASTROLIND,DAILY,180d,184.82,181.49,1.83,1774.0,24-03-2026,170.1,128,0
NORTHARC,NSE:NORTHARC,DAILY,180d,285.9,284.28,0.57,1634.3,30-03-2026,206.0,122,0
KWIL,NSE:KWIL,DAILY,180d,30.25,29.98,0.9,1404.2,30-03-2026,22.24,122,3
FEDDERSHOL,NSE:FEDDERSHOL,DAILY,180d,42.84,42.08,1.8,1284.3,27-05-2026,32.06,64,2
NACLIND,NSE:NACLIND,DAILY,180d,188.57,186.03,1.36,1134.2,09-03-2026,112.62,143,1
GICRE,NSE:GICRE,DAILY,180d,356.7,355.41,0.36,806.0,17-06-2026,346.7,43,0
BAYERCROP,NSE:BAYERCROP,DAILY,180d,4226.5,4156.07,1.69,704.2,29-06-2026,4030.0,31,1
SYMPHONY,NSE:SYMPHONY,DAILY,180d,683.5,682.95,0.08,414.9,11-06-2026,651.32,49,3
SURYAROSNI,NSE:SURYAROSNI,DAILY,180d,239.1,237.16,0.82,328.3,30-03-2026,187.35,122,2
TCC,NSE:TCC,DAILY,180d,286.35,285.28,0.38,294.1,01-07-2026,305.5,29,12
BBTC,NSE:BBTC,DAILY,180d,1493.4,1488.27,0.34,269.5,30-03-2026,1314.6,122,2
DHAMPURSUG,NSE:DHAMPURSUG,DAILY,180d,135.1,133.59,1.13,208.2,21-01-2026,108.49,190,2
JAGRAN,NSE:JAGRAN,DAILY,180d,63.69,62.76,1.49,139.5,27-03-2026,51.89,125,3
SUPREMEPWR,NSE:SUPREMEPWR,DAILY,180d,211.0,208.44,1.23,120.3,24-02-2026,130.55,155,2
IMAGICAA,NSE:IMAGICAA,DAILY,180d,45.49,44.85,1.43,101.9,27-03-2026,36.84,125,5
