Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
LT,NSE:LT,DAILY,180d,3886.0,3861.97,0.62,198872.0,23-03-2026,3256.29,108,0
MUTHOOTFIN,NSE:MUTHOOTFIN,DAILY,180d,3057.4,3009.7,1.58,28910.2,10-06-2026,2870.0,29,3
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,180d,4898.5,4837.03,1.27,26167.5,02-06-2026,4747.1,37,2
PFC,NSE:PFC,DAILY,180d,404.1,403.98,0.03,25853.4,18-12-2025,324.11,203,1
HCLTECH,NSE:HCLTECH,DAILY,180d,1150.4,1128.97,1.9,23393.7,14-05-2026,1103.4,56,9
RECLTD,NSE:RECLTD,DAILY,180d,352.0,347.14,1.4,19514.2,30-03-2026,304.05,101,19
PNB,NSE:PNB,DAILY,180d,103.44,102.67,0.75,13739.7,18-05-2026,95.72,52,1
SAGILITY,NSE:SAGILITY,DAILY,180d,40.76,40.47,0.72,12092.4,23-03-2026,35.83,108,20
NBCC,NSE:NBCC,DAILY,180d,97.75,97.38,0.38,8845.9,30-03-2026,77.18,101,1
HUDCO,NSE:HUDCO,DAILY,180d,204.81,202.16,1.31,7046.5,30-03-2026,159.0,101,0
BHARATCOAL,NSE:BHARATCOAL,DAILY,180d,37.25,37.24,0.04,3863.2,30-03-2026,29.74,101,3
CRISIL,NSE:CRISIL,DAILY,180d,4054.7,4024.77,0.74,3742.1,02-04-2026,3678.37,98,15
ICICIPRULI,NSE:ICICIPRULI,DAILY,180d,490.7,487.78,0.6,2808.6,10-06-2026,464.55,29,4
CENTRALBK,NSE:CENTRALBK,DAILY,180d,31.65,31.39,0.83,1277.3,02-06-2026,29.32,37,1
DEVYANI,NSE:DEVYANI,DAILY,180d,111.81,110.39,1.28,1105.7,02-04-2026,91.55,98,3
GNFC,NSE:GNFC,DAILY,180d,504.6,503.97,0.13,1067.2,30-03-2026,365.0,101,1
INDGN,NSE:INDGN,DAILY,180d,495.95,489.09,1.4,819.4,23-03-2026,414.0,108,0
VIPIND,NSE:VIPIND,DAILY,180d,303.15,301.94,0.4,577.6,18-05-2026,278.25,52,1
TEGA,NSE:TEGA,DAILY,180d,1660.7,1642.5,1.11,541.7,29-05-2026,1522.2,41,2
PRINCEPIPE,NSE:PRINCEPIPE,DAILY,180d,266.3,262.17,1.57,464.4,30-03-2026,205.0,101,1
KANSAINER,NSE:KANSAINER,DAILY,180d,200.59,200.27,0.16,461.5,23-03-2026,156.05,108,0
ORKLAINDIA,NSE:ORKLAINDIA,DAILY,180d,590.85,581.66,1.58,448.9,17-02-2026,533.25,142,7
RENUKA,NSE:RENUKA,DAILY,180d,22.61,22.37,1.07,444.0,03-06-2026,21.05,36,2
FIEMIND,NSE:FIEMIND,DAILY,180d,2208.8,2196.46,0.56,438.2,30-03-2026,1870.1,101,1
ADVANCE,NSE:ADVANCE,DAILY,180d,107.04,105.21,1.74,255.6,30-03-2026,84.1,101,28
TCI,NSE:TCI,DAILY,180d,926.95,914.74,1.33,247.7,18-05-2026,868.05,52,0
PRECAM,NSE:PRECAM,DAILY,180d,146.12,146.06,0.04,139.6,30-03-2026,103.98,101,5
