Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
AVADHSUGAR,NSE:AVADHSUGAR,52,PURE FIRST BREAK,0,09-06-2025,16-03-2026,11,458.55,452.42,1.36,10%,"74,772,537"
AKUMS,NSE:AKUMS,52,PURE FIRST BREAK,0,23-06-2025,06-04-2026,8,553.8,510.02,8.58,10%,"512,881,922"
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,21-07-2025,06-04-2026,8,441.85,429.62,2.85,10%,"95,734,315"
AYMSYNTEX,NSE:AYMSYNTEX,52,PURE FIRST BREAK,0,09-06-2025,20-04-2026,6,222.74,214.41,3.88,10%,"18,355,336"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,6,531.8,515.09,3.24,10%,"2,290,653,464"
JSFB,NSE:JSFB,52,PURE FIRST BREAK,0,09-06-2025,20-04-2026,6,477.55,462.1,3.34,10%,"2,437,986,287"
ONESOURCE,NSE:ONESOURCE,52,PURE FIRST BREAK,0,16-06-2025,20-04-2026,6,1789.7,1747.89,2.39,10%,"2,492,481,118"
WEBELSOLAR,NSE:WEBELSOLAR,52,PURE FIRST BREAK,0,11-08-2025,20-04-2026,6,110.76,101.67,8.95,10%,"2,597,454,408"
ARTEMISMED,NSE:ARTEMISMED,52,PURE FIRST BREAK,0,17-11-2025,04-05-2026,4,268.2,266.83,0.51,10%,"194,933,669"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,4,2686.7,2615.14,2.74,10%,"24,933,112,887"
GALAPREC,NSE:GALAPREC,52,PURE FIRST BREAK,0,02-06-2025,04-05-2026,4,910.4,866.06,5.12,10%,"144,045,313"
IIFLCAPS,NSE:IIFLCAPS,52,PURE FIRST BREAK,0,05-01-2026,04-05-2026,4,342.75,341.44,0.38,10%,"1,491,507,130"
INNOVACAP,NSE:INNOVACAP,52,PURE FIRST BREAK,0,09-06-2025,04-05-2026,4,867.5,834.56,3.95,10%,"135,072,352"
NEULANDLAB,NSE:NEULANDLAB,52,PURE FIRST BREAK,0,10-11-2025,04-05-2026,4,16811.0,16300.23,3.13,10%,"3,389,433,820"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,4,229.73,214.78,6.96,10%,"427,106,657"
CAPLIPOINT,NSE:CAPLIPOINT,52,PURE FIRST BREAK,0,15-09-2025,11-05-2026,3,2033.1,1961.18,3.67,10%,"1,147,020,113"
MARKSANS,NSE:MARKSANS,52,PURE FIRST BREAK,0,09-06-2025,11-05-2026,3,233.19,218.28,6.83,10%,"3,151,428,566"
ONGC,NSE:ONGC,156,PURE FIRST BREAK,0,12-08-2024,02-02-2026,17,264.75,260.16,1.76,10%,"18,730,014,355"
GUJALKALI,NSE:GUJALKALI,156,PURE FIRST BREAK,0,07-10-2024,13-04-2026,7,650.85,649.67,0.18,10%,"343,886,998"
TALBROAUTO,NSE:TALBROAUTO,156,PURE FIRST BREAK,0,29-07-2024,27-04-2026,5,350.75,319.82,9.67,10%,"357,145,926"
WALCHANNAG,NSE:WALCHANNAG,156,PURE FIRST BREAK,0,29-07-2024,27-04-2026,5,241.75,233.27,3.64,10%,"2,955,844,856"
MENONBE,NSE:MENONBE,156,PURE FIRST BREAK,0,28-08-2023,04-05-2026,4,138.71,138.57,0.1,10%,"52,593,009"
MSPL,NSE:MSPL,156,PURE FIRST BREAK,0,23-09-2024,04-05-2026,4,41.1,38.39,7.06,10%,"1,122,943,118"
SIS,NSE:SIS,156,PURE FIRST BREAK,0,22-01-2024,04-05-2026,4,417.05,383.31,8.8,10%,"908,638,903"
