Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
RHETAN,NSE:RHETAN,DAILY,365d,27.01,26.78,0.87,11312.2,26-09-2025,20.32,319,1
ICICIAMC,NSE:ICICIAMC,DAILY,180d,3028.5,2969.74,1.98,8798.3,22-12-2025,2506.98,232,1
COCHINSHIP,NSE:COCHINSHIP,DAILY,180d,1496.0,1482.03,0.94,6911.7,30-03-2026,1187.0,134,22
BDL,NSE:BDL,DAILY,180d,1307.6,1283.01,1.92,6613.3,30-03-2026,1086.0,134,17
JPPOWER,NSE:JPPOWER,DAILY,180d,17.75,17.6,0.86,4307.2,09-03-2026,13.15,155,10
EXICOM,NSE:EXICOM,DAILY,180d,143.95,143.37,0.41,2622.1,30-03-2026,75.6,134,0
TENNIND,NSE:TENNIND,DAILY,180d,550.6,545.28,0.98,2195.3,18-12-2025,438.05,236,7
TVSSCS,NSE:TVSSCS,DAILY,180d,126.11,125.57,0.43,1655.2,30-03-2026,90.32,134,0
BHARTIHEXA,NSE:BHARTIHEXA,DAILY,180d,1515.0,1496.43,1.24,1364.5,29-06-2026,1414.44,43,0
EMAMILTD,NSE:EMAMILTD,DAILY,180d,402.3,400.83,0.37,1326.2,08-06-2026,376.4,64,1
IXIGO,NSE:IXIGO,DAILY,180d,183.5,183.06,0.24,1121.3,08-06-2026,151.27,64,2
GICRE,NSE:GICRE,DAILY,180d,355.7,355.51,0.05,1068.7,17-06-2026,346.7,55,1
JKCEMENT,NSE:JKCEMENT,DAILY,180d,5361.0,5327.21,0.63,962.8,12-06-2026,4654.18,60,0
MAHSEAMLES,NSE:MAHSEAMLES,DAILY,180d,595.0,584.22,1.84,877.2,27-01-2026,500.7,196,12
BAYERCROP,NSE:BAYERCROP,DAILY,180d,4116.1,4111.66,0.11,792.2,29-06-2026,3974.17,43,1
ORIANA,NSE:ORIANA,DAILY,180d,1421.25,1409.58,0.83,676.9,08-07-2026,1402.0,33,5
SANOFI,NSE:SANOFI,DAILY,180d,3303.2,3294.18,0.27,457.3,29-05-2026,3054.0,74,0
BBTC,NSE:BBTC,DAILY,180d,1490.4,1488.68,0.12,417.1,30-03-2026,1314.6,134,2
JYOTISTRUC,NSE:JYOTISTRUC,DAILY,180d,11.27,11.26,0.07,386.0,21-01-2026,7.94,202,10
BFINVEST,NSE:BFINVEST,DAILY,180d,468.3,460.02,1.8,265.4,30-03-2026,308.16,134,3
EKC,NSE:EKC,DAILY,180d,113.62,111.97,1.48,260.8,30-03-2026,90.25,134,11
PARKHOTELS,NSE:PARKHOTELS,DAILY,180d,118.63,117.9,0.62,136.8,30-03-2026,95.1,134,4
