Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,11-02-2026,08-04-2026,121,52.35,49.49,5.77,10%,"332,234,030"
UMH,NYSE:UMH,180,PURE FIRST BREAK,0,23-02-2026,08-04-2026,121,15.9,15.29,3.97,10%,"14,012,670"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,114,46.58,45.07,3.35,10%,"26,802,133"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,58,31.51,30.21,4.29,10%,"16,388,351"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,57,77.82,73.41,6.0,10%,"19,649,550"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,52,285.17,271.54,5.02,10%,"315,597,654"
BKH,NYSE:BKH,180,PURE FIRST BREAK,0,15-04-2026,24-06-2026,44,74.65,74.4,0.33,10%,"68,595,886"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,44,214.56,213.99,0.27,10%,"412,555,963"
BFAM,NYSE:BFAM,180,PURE FIRST BREAK,0,22-04-2026,26-06-2026,42,73.38,71.62,2.46,10%,"48,217,996"
DFIN,NYSE:DFIN,180,PURE FIRST BREAK,0,21-04-2026,01-07-2026,37,47.38,44.38,6.76,10%,"10,210,390"
KMPR,NYSE:KMPR,180,PURE FIRST BREAK,0,04-05-2026,01-07-2026,37,28.51,28.22,1.01,10%,"21,353,990"
WTM,NYSE:WTM,180,PURE FIRST BREAK,0,17-04-2026,02-07-2026,36,2149.44,2148.79,0.03,10%,"64,913,086"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,32,320.46,301.31,6.36,10%,"500,077,817"
DG,NYSE:DG,180,PURE FIRST BREAK,0,26-02-2026,13-07-2026,25,126.59,120.79,4.8,10%,"232,102,758"
GCO,NYSE:GCO,180,PURE FIRST BREAK,0,12-06-2026,16-07-2026,22,37.98,37.28,1.88,10%,"10,167,246"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,17,57.6,57.53,0.12,10%,"35,233,919"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,16,85.83,84.44,1.64,10%,"113,750,501"
CLF,NYSE:CLF,180,PURE FIRST BREAK,0,02-06-2026,24-07-2026,14,12.26,11.72,4.64,10%,"155,009,313"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,14,150.3,146.95,2.28,10%,"470,754,640"
LMT,NYSE:LMT,180,PURE FIRST BREAK,0,02-03-2026,24-07-2026,14,587.95,571.26,2.92,10%,"440,433,354"
PVH,NYSE:PVH,180,PURE FIRST BREAK,0,03-06-2026,24-07-2026,14,87.58,81.88,6.97,10%,"62,882,441"
ARLO,NYSE:ARLO,180,PURE FIRST BREAK,0,08-05-2026,27-07-2026,11,15.23,13.87,9.84,10%,"39,511,188"
CAG,NYSE:CAG,180,PURE FIRST BREAK,0,12-02-2026,27-07-2026,11,15.11,14.83,1.92,10%,"104,647,325"
JBS,NYSE:JBS,180,PURE FIRST BREAK,0,10-04-2026,27-07-2026,11,14.23,13.39,6.24,10%,"93,101,195"
AVY,NYSE:AVY,180,PURE FIRST BREAK,0,24-02-2026,28-07-2026,10,177.18,167.96,5.49,10%,"117,736,105"
G,NYSE:G,180,PURE FIRST BREAK,0,05-03-2026,28-07-2026,10,34.29,33.8,1.44,10%,"134,783,707"
NLY,NYSE:NLY,180,PURE FIRST BREAK,0,17-07-2026,28-07-2026,10,23.04,22.99,0.21,10%,"194,402,312"
FSS,NYSE:FSS,180,PURE FIRST BREAK,0,06-07-2026,30-07-2026,8,128.21,124.11,3.31,10%,"39,757,923"
GL,NYSE:GL,180,PURE FIRST BREAK,0,17-07-2026,30-07-2026,8,183.85,181.87,1.09,10%,"98,856,148"
APH,NYSE:APH,180,PURE FIRST BREAK,0,30-06-2026,03-08-2026,4,169.18,163.96,3.18,10%,"1,025,349,182"
EW,NYSE:EW,180,PURE FIRST BREAK,0,07-07-2026,03-08-2026,4,89.72,88.68,1.18,10%,"219,096,243"
ZIM,NYSE:ZIM,180,PURE FIRST BREAK,0,05-05-2026,03-08-2026,4,26.9,26.06,3.22,10%,"20,374,060"
AYI,NYSE:AYI,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,3,359.58,348.25,3.25,10%,"75,943,293"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,3,53.22,51.28,3.77,10%,"746,745,803"
KEYS,NYSE:KEYS,180,PURE FIRST BREAK,0,22-06-2026,04-08-2026,3,340.97,336.13,1.44,10%,"289,517,628"
MNTN,NYSE:MNTN,180,PURE FIRST BREAK,0,07-07-2026,04-08-2026,3,11.11,10.18,9.14,10%,"11,742,159"
NVT,NYSE:NVT,180,PURE FIRST BREAK,0,22-06-2026,04-08-2026,3,164.69,161.62,1.9,10%,"236,264,278"
PFE,NYSE:PFE,180,PURE FIRST BREAK,0,02-04-2026,04-08-2026,3,26.76,25.4,5.37,10%,"1,143,109,606"
SPHR,NYSE:SPHR,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,3,159.54,153.47,3.96,10%,"136,342,878"
SXI,NYSE:SXI,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,3,340.12,323.45,5.15,10%,"52,446,503"
VNT,NYSE:VNT,180,PURE FIRST BREAK,0,12-02-2026,04-08-2026,3,35.09,33.31,5.35,10%,"85,121,322"
DIS,NYSE:DIS,180,PURE FIRST BREAK,0,07-05-2026,05-08-2026,2,104.91,100.86,4.01,10%,"1,146,414,556"
OC,NYSE:OC,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,2,157.1,148.24,5.98,10%,"179,502,467"
WTS,NYSE:WTS,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,2,392.23,365.88,7.2,10%,"90,330,572"
TFC,NYSE:TFC,365,PURE FIRST BREAK,0,06-02-2026,08-04-2026,121,52.35,49.61,5.51,10%,"332,234,030"
MC,NYSE:MC,365,PURE FIRST BREAK,0,16-01-2026,09-04-2026,120,66.63,64.87,2.71,10%,"50,638,798"
DX,NYSE:DX,365,PURE FIRST BREAK,0,28-01-2026,17-04-2026,112,12.95,12.85,0.79,10%,"66,465,874"
NVO,NYSE:NVO,365,PURE FIRST BREAK,0,23-01-2026,01-05-2026,98,47.26,44.02,7.36,10%,"570,409,276"
DEI,NYSE:DEI,365,PURE FIRST BREAK,0,11-09-2025,05-05-2026,94,11.69,11.41,2.44,10%,"19,428,779"
BH-A,NYSE:BH-A,365,PURE FIRST BREAK,0,22-01-2026,11-06-2026,57,1933.77,1819.97,6.25,10%,"79,095,061"
BH,NYSE:BH,365,PURE FIRST BREAK,0,22-01-2026,24-06-2026,44,386.55,362.19,6.72,10%,"45,226,349"
ABT,NYSE:ABT,365,PURE FIRST BREAK,0,22-09-2025,28-07-2026,10,107.81,105.59,2.1,10%,"712,192,844"
OKE,NYSE:OKE,550,PURE FIRST BREAK,0,25-03-2025,22-01-2026,197,86.42,79.2,9.11,10%,"236,868,573"
INVH,NYSE:INVH,550,PURE FIRST BREAK,0,02-05-2025,28-04-2026,101,30.37,28.14,7.92,10%,"89,591,502"
COLD,NYSE:COLD,550,PURE FIRST BREAK,0,27-02-2025,07-05-2026,92,14.96,13.77,8.62,10%,"62,588,152"
PRMB,NYSE:PRMB,550,PURE FIRST BREAK,0,31-03-2025,11-05-2026,88,23.57,23.37,0.83,10%,"113,932,665"
GRND,NYSE:GRND,550,PURE FIRST BREAK,0,02-06-2025,01-07-2026,37,16.58,15.22,8.94,10%,"49,894,194"
TOST,NYSE:TOST,550,PURE FIRST BREAK,0,05-08-2025,28-07-2026,10,34.48,32.23,6.99,10%,"358,685,091"
AVTR,NYSE:AVTR,730,PURE FIRST BREAK,0,19-09-2024,29-07-2026,9,13.59,13.51,0.57,10%,"84,501,262"
HE,NYSE:HE,900,PURE FIRST BREAK,0,19-07-2024,12-08-2025,360,12.4,12.31,0.74,10%,"30,680,079"
