Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
KAJARIACER,NSE:KAJARIACER,52,PURE FIRST BREAK,0,13-10-2025,06-04-2026,20,1209.5,1130.06,7.03,10%,"418,561,989"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,16,243.3,232.73,4.54,10%,"307,777,910"
JAYAGROGN,NSE:JAYAGROGN,52,PURE FIRST BREAK,0,22-09-2025,11-05-2026,15,223.25,215.24,3.72,10%,"10,774,938"
MOLDTKPAC,NSE:MOLDTKPAC,52,PURE FIRST BREAK,0,01-09-2025,11-05-2026,15,711.1,687.74,3.4,10%,"348,601,119"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,25-08-2025,11-05-2026,15,100.5,94.44,6.42,10%,"12,872,140"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,25-08-2025,01-06-2026,12,1638.8,1498.81,9.34,10%,"621,980,338"
AGI,NSE:AGI,52,PURE FIRST BREAK,0,25-08-2025,15-06-2026,10,737.7,690.43,6.85,10%,"588,197,728"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,25-08-2025,15-06-2026,10,718.5,711.19,1.03,10%,"2,547,226,200"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,25-08-2025,22-06-2026,9,5189.0,5180.89,0.16,10%,"9,672,254,488"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,25-08-2025,29-06-2026,8,585.6,558.76,4.8,10%,"1,354,558,916"
CHOICEIN,NSE:CHOICEIN,52,PURE FIRST BREAK,0,05-01-2026,29-06-2026,8,775.05,766.21,1.15,10%,"1,034,990,128"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,8,576.45,530.84,8.59,10%,"1,715,470,850"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,7,605.25,588.03,2.93,10%,"2,434,136,951"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,6,1940.9,1779.25,9.09,10%,"1,729,099,309"
TECHM,NSE:TECHM,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,6,1585.0,1520.24,4.26,10%,"11,411,408,795"
BAJAJFINSV,NSE:BAJAJFINSV,52,PURE FIRST BREAK,0,20-10-2025,27-07-2026,4,2010.0,1953.82,2.88,10%,"2,890,938,780"
HYUNDAI,NSE:HYUNDAI,52,PURE FIRST BREAK,0,22-09-2025,27-07-2026,4,2253.0,2147.18,4.93,10%,"7,147,439,730"
M&M,NSE:M&M,52,PURE FIRST BREAK,0,05-01-2026,27-07-2026,4,3330.0,3309.6,0.62,10%,"15,942,118,590"
PERSISTENT,NSE:PERSISTENT,52,PURE FIRST BREAK,0,22-12-2025,27-07-2026,4,5590.5,5404.55,3.44,10%,"5,108,425,594"
BIL,NSE:BIL,52,PURE FIRST BREAK,0,09-02-2026,03-08-2026,3,867.15,831.21,4.32,10%,"49,059,880"
CASTROLIND,NSE:CASTROLIND,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,3,185.27,183.99,0.69,10%,"1,028,094,750"
HEROMOTOCO,NSE:HEROMOTOCO,52,PURE FIRST BREAK,0,01-12-2025,03-08-2026,3,5595.0,5446.2,2.73,10%,"6,522,706,950"
MANYAVAR,NSE:MANYAVAR,52,PURE FIRST BREAK,0,25-08-2025,03-08-2026,3,546.6,514.24,6.29,10%,"2,585,155,517"
PNB,NSE:PNB,52,PURE FIRST BREAK,0,19-01-2026,03-08-2026,3,115.4,113.95,1.27,10%,"4,885,700,251"
UNIONBANK,NSE:UNIONBANK,52,PURE FIRST BREAK,0,23-02-2026,03-08-2026,3,184.5,178.51,3.35,10%,"6,762,684,586"
WESTLIFE,NSE:WESTLIFE,52,PURE FIRST BREAK,0,01-09-2025,03-08-2026,3,566.2,565.19,0.18,10%,"117,689,202"
AFFLE,NSE:AFFLE,52,PURE FIRST BREAK,0,22-09-2025,10-08-2026,2,1650.3,1649.19,0.07,10%,"885,240,750"
APLAPOLLO,NSE:APLAPOLLO,52,PURE FIRST BREAK,0,09-02-2026,10-08-2026,2,2159.0,2026.86,6.52,10%,"3,141,658,055"
DEVYANI,NSE:DEVYANI,52,PURE FIRST BREAK,0,08-09-2025,10-08-2026,2,146.11,136.23,7.25,10%,"3,414,638,200"
ELLEN,NSE:ELLEN,52,PURE FIRST BREAK,0,15-09-2025,10-08-2026,2,325.8,304.41,7.03,10%,"733,675,183"
GMMPFAUDLR,NSE:GMMPFAUDLR,52,PURE FIRST BREAK,0,03-11-2025,10-08-2026,2,1025.15,999.22,2.59,10%,"406,694,442"
MATRIMONY,NSE:MATRIMONY,52,PURE FIRST BREAK,0,19-01-2026,10-08-2026,2,515.05,504.29,2.13,10%,"47,830,117"
MOTISONS,NSE:MOTISONS,52,PURE FIRST BREAK,0,15-09-2025,10-08-2026,2,16.27,16.16,0.69,10%,"3,502,812,620"
TNPETRO,NSE:TNPETRO,52,PURE FIRST BREAK,0,03-11-2025,10-08-2026,2,113.27,109.8,3.16,10%,"93,117,112"
CEIGALL,NSE:CEIGALL,104,PURE FIRST BREAK,0,26-08-2024,20-04-2026,18,341.05,330.77,3.11,10%,"1,305,307,098"
JNKINDIA,NSE:JNKINDIA,104,PURE FIRST BREAK,0,26-08-2024,20-04-2026,18,453.25,423.18,7.11,10%,"168,741,802"
DHANBANK,NSE:DHANBANK,104,PURE FIRST BREAK,0,16-12-2024,27-04-2026,17,33.21,31.83,4.33,10%,"79,177,188"
MIDHANI,NSE:MIDHANI,104,PURE FIRST BREAK,0,23-06-2025,27-04-2026,17,424.45,405.73,4.61,10%,"768,992,216"
TATATECH,NSE:TATATECH,104,PURE FIRST BREAK,0,16-09-2024,01-06-2026,12,799.35,751.47,6.37,10%,"2,931,621,631"
ORCHPHARMA,NSE:ORCHPHARMA,104,PURE FIRST BREAK,0,30-12-2024,08-06-2026,11,973.35,921.86,5.59,10%,"296,265,346"
