Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
UNH,NYSE:UNH,DAILY,180d,379.09,372.61,1.74,28349.9,27-03-2026,254.52,168,0
LLY,NYSE:LLY,DAILY,180d,1115.7,1102.15,1.23,20497.6,29-04-2026,847.83,135,0
SGOV,NYSE:SGOV,DAILY,180d,100.52,99.29,1.24,19519.3,23-12-2025,97.94,262,0
TJX,NYSE:TJX,DAILY,730d,126.02,125.58,0.35,7477.0,19-12-2023,86.41,997,9
RTX,NYSE:RTX,DAILY,180d,197.68,194.2,1.79,7269.1,15-05-2026,169.51,119,1
GD,NYSE:GD,DAILY,180d,355.9,355.75,0.04,4781.2,28-04-2026,305.43,136,2
TT,NYSE:TT,DAILY,180d,442.52,438.95,0.81,3865.4,06-01-2026,345.62,248,3
AZN,NYSE:AZN,DAILY,180d,160.17,158.96,0.76,3567.5,03-08-2026,153.41,39,1
NVS,NYSE:NVS,DAILY,365d,137.16,134.84,1.72,3227.5,09-04-2025,94.83,520,2
MRSH,NYSE:MRSH,DAILY,180d,176.91,176.36,0.31,3056.5,03-06-2026,155.72,100,2
SHV,NYSE:SHV,DAILY,180d,110.15,108.77,1.27,2132.2,23-12-2025,107.45,262,0
CBRE,NYSE:CBRE,DAILY,180d,140.51,138.05,1.78,1987.5,01-06-2026,121.69,102,1
RIG,NYSE:RIG,DAILY,180d,5.67,5.61,0.99,1960.2,23-12-2025,3.93,262,37
PPL,NYSE:PPL,DAILY,550d,34.08,33.76,0.93,1908.7,08-07-2024,25.36,795,0
CMS,NYSE:CMS,DAILY,730d,67.15,66.49,0.99,1874.8,24-01-2024,50.94,961,2
WRB,NYSE:WRB,DAILY,180d,69.9,69.16,1.06,1858.2,01-06-2026,62.31,102,7
RBA,NYSE:RBA,DAILY,180d,83.6,83.15,0.54,1850.2,13-08-2026,85.0,29,7
NLY,NYSE:NLY,DAILY,180d,21.9,21.6,1.41,1828.6,20-03-2026,19.3,175,5
